epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
19,157.01,1.9655,2.271,0.00246,0.07665,0.67696,0.12579,0.03729,2.39384,2.57732,0.00304,9.95511e-05,9.95511e-05,9.95511e-05
20,164.689,1.92324,2.24301,0.00238,0.17291,0.28568,0.13767,0.03807,2.47176,2.44653,0.0032,9.94999e-05,9.94999e-05,9.94999e-05
21,174.311,1.88542,2.25343,0.00241,0.19921,0.29076,0.13549,0.04064,2.4595,2.42459,0.00311,9.9446e-05,9.9446e-05,9.9446e-05
22,183.53,1.89095,2.17091,0.00241,0.1508,0.35959,0.13135,0.03988,2.46824,2.56526,0.00312,9.93893e-05,9.93893e-05,9.93893e-05
23,190.615,1.90014,2.15507,0.00243,0.10359,0.51165,0.12372,0.03567,2.60533,2.60424,0.00334,9.93299e-05,9.93299e-05,9.93299e-05
24,197.13,1.8987,2.01292,0.00239,0.12193,0.49036,0.12714,0.03785,2.54046,2.55638,0.00323,9.92678e-05,9.92678e-05,9.92678e-05
25,206.87,1.87662,1.98192,0.00237,0.17595,0.30495,0.12971,0.03239,2.72389,2.50412,0.00357,9.92029e-05,9.92029e-05,9.92029e-05
26,213.424,1.85134,1.90132,0.00243,0.15571,0.29823,0.11645,0.03213,2.6191,2.48264,0.00345,9.91353e-05,9.91353e-05,9.91353e-05
27,220.648,1.88216,2.02171,0.0023,0.14524,0.3456,0.10315,0.02627,2.70909,2.60293,0.00357,9.9065e-05,9.9065e-05,9.9065e-05
28,227.528,1.838,1.97318,0.00239,0.19265,0.314,0.14748,0.04122,2.55668,2.39986,0.00328,9.8992e-05,9.8992e-05,9.8992e-05
29,235.228,1.89668,2.01212,0.00241,0.21198,0.26631,0.15231,0.04145,2.60217,2.6248,0.00339,9.89163e-05,9.89163e-05,9.89163e-05
30,243.722,1.80292,1.84444,0.00236,0.1953,0.3117,0.14537,0.03856,2.63179,2.50491,0.00347,9.88378e-05,9.88378e-05,9.88378e-05
31,250.658,1.79001,1.89245,0.00232,0.19589,0.30185,0.14558,0.03748,2.73635,2.39821,0.00367,9.87566e-05,9.87566e-05,9.87566e-05
32,274.634,1.84055,1.90074,0.00221,0.25568,0.3104,0.20589,0.06077,2.56677,2.18248,0.00333,9.86728e-05,9.86728e-05,9.86728e-05
33,322.292,1.84303,1.8671,0.00227,0.2135,0.29893,0.16085,0.04425,2.6052,2.36243,0.0034,9.85862e-05,9.85862e-05,9.85862e-05
34,339.704,1.89314,1.87706,0.00224,0.20282,0.32195,0.16057,0.04028,2.70388,2.28472,0.00361,9.8497e-05,9.8497e-05,9.8497e-05
35,346.493,1.78081,1.68187,0.00238,0.21211,0.3383,0.17845,0.04804,2.60601,2.24286,0.00341,9.84051e-05,9.84051e-05,9.84051e-05
36,352.963,1.84071,1.70222,0.00221,0.22656,0.32409,0.19944,0.05071,2.744,2.17135,0.00374,9.83105e-05,9.83105e-05,9.83105e-05
37,359.503,1.83966,1.71138,0.00214,0.23228,0.32558,0.21341,0.05881,2.59941,2.24627,0.0034,9.82132e-05,9.82132e-05,9.82132e-05
38,365.993,1.83577,1.73474,0.00226,0.27283,0.31829,0.23567,0.0665,2.61899,2.20168,0.00344,9.81133e-05,9.81133e-05,9.81133e-05
39,376.563,1.79963,1.68425,0.00236,0.24191,0.29459,0.21084,0.05671,2.6938,2.28832,0.00363,9.80107e-05,9.80107e-05,9.80107e-05
40,385.915,1.83148,1.66676,0.00221,0.28699,0.29746,0.26769,0.07595,2.67119,2.31371,0.00367,9.79054e-05,9.79054e-05,9.79054e-05
41,396.045,1.79639,1.72047,0.00243,0.31012,0.31351,0.28669,0.08089,2.70089,2.26377,0.00369,9.77975e-05,9.77975e-05,9.77975e-05
42,406.524,1.83606,1.73155,0.00228,0.27872,0.30984,0.24907,0.07296,2.68365,2.11838,0.00358,9.7687e-05,9.7687e-05,9.7687e-05
43,413.715,1.82053,1.55743,0.00224,0.25635,0.30138,0.2105,0.05885,2.66572,2.20088,0.00353,9.75738e-05,9.75738e-05,9.75738e-05
44,420.551,1.82289,1.6714,0.00225,0.26443,0.2787,0.20292,0.05524,2.69862,2.25024,0.00359,9.7458e-05,9.7458e-05,9.7458e-05
45,427.029,1.79168,1.85263,0.00224,0.27913,0.25777,0.17979,0.04212,2.88234,2.3437,0.00391,9.73396e-05,9.73396e-05,9.73396e-05
46,434.882,1.77526,1.62982,0.00223,0.2902,0.29626,0.18463,0.04946,2.7702,2.40873,0.00373,9.72186e-05,9.72186e-05,9.72186e-05
47,441.406,1.84643,1.66977,0.00221,0.28974,0.29456,0.17538,0.04587,2.73689,2.55048,0.00366,9.7095e-05,9.7095e-05,9.7095e-05
48,448.638,1.80013,1.67727,0.00217,0.30077,0.29478,0.22077,0.0569,2.75492,2.52363,0.00371,9.69688e-05,9.69688e-05,9.69688e-05
49,455.216,1.78744,1.6524,0.00213,0.2938,0.31379,0.21298,0.06287,2.60508,2.48058,0.00342,9.68399e-05,9.68399e-05,9.68399e-05
50,461.664,1.77685,1.59294,0.00213,0.28651,0.29616,0.20131,0.05623,2.6196,2.41941,0.00341,9.67085e-05,9.67085e-05,9.67085e-05
51,468.717,1.81424,1.58478,0.00225,0.29449,0.3287,0.22643,0.06796,2.63804,2.38439,0.00347,9.65746e-05,9.65746e-05,9.65746e-05
52,475.216,1.78581,1.61039,0.00217,0.27808,0.34806,0.20757,0.05688,2.66564,2.2926,0.00349,9.6438e-05,9.6438e-05,9.6438e-05
53,482.347,1.79194,1.54492,0.0021,0.29806,0.30743,0.21558,0.0482,2.94368,2.22664,0.00405,9.6299e-05,9.6299e-05,9.6299e-05
54,488.939,1.79996,1.54611,0.00217,0.31251,0.31264,0.24584,0.06654,2.79429,2.14077,0.0038,9.61573e-05,9.61573e-05,9.61573e-05
55,496.065,1.71665,1.40183,0.00216,0.28834,0.29506,0.20974,0.05234,2.88714,2.20874,0.00398,9.60131e-05,9.60131e-05,9.60131e-05
56,502.998,1.76065,1.43164,0.00221,0.24676,0.26957,0.16434,0.03558,2.98887,2.46971,0.00412,9.58664e-05,9.58664e-05,9.58664e-05
57,509.569,1.74296,1.47065,0.00219,0.22641,0.34102,0.18728,0.05014,2.73246,2.30649,0.0037,9.57172e-05,9.57172e-05,9.57172e-05
58,517.349,1.78292,1.46351,0.00219,0.23527,0.29883,0.21414,0.05866,2.68245,2.31875,0.00351,9.55655e-05,9.55655e-05,9.55655e-05
59,523.824,1.74527,1.47597,0.00219,0.23667,0.28116,0.18835,0.04537,2.80149,2.51964,0.00374,9.54112e-05,9.54112e-05,9.54112e-05
60,534.59,1.76963,1.46151,0.0021,0.23794,0.30074,0.2092,0.05919,2.64172,2.35724,0.00344,9.52545e-05,9.52545e-05,9.52545e-05
61,541.302,1.75126,1.41511,0.00214,0.2384,0.31014,0.21374,0.0473,2.97744,2.18264,0.00422,9.50953e-05,9.50953e-05,9.50953e-05
62,547.813,1.77949,1.48704,0.00208,0.22495,0.33285,0.18396,0.04694,2.74686,2.29316,0.00379,9.49336e-05,9.49336e-05,9.49336e-05
63,554.899,1.72393,1.37766,0.00211,0.21621,0.34378,0.19014,0.05044,2.67625,2.25609,0.00364,9.47695e-05,9.47695e-05,9.47695e-05
64,561.371,1.76616,1.4007,0.00215,0.28792,0.29675,0.23635,0.05303,2.94096,2.01381,0.00416,9.46028e-05,9.46028e-05,9.46028e-05
65,568.552,1.74733,1.40086,0.00212,0.35258,0.3418,0.32605,0.09949,2.64348,1.92429,0.00355,9.44338e-05,9.44338e-05,9.44338e-05
66,575.907,1.72543,1.32122,0.0021,0.25306,0.32034,0.22583,0.06728,2.65367,2.3304,0.00345,9.42623e-05,9.42623e-05,9.42623e-05
67,582.828,1.73306,1.31095,0.00214,0.23836,0.36218,0.21309,0.05515,2.80201,2.16367,0.00378,9.40884e-05,9.40884e-05,9.40884e-05
68,589.397,1.72733,1.38855,0.00209,0.28625,0.42422,0.25188,0.07054,2.67827,2.00021,0.00356,9.39121e-05,9.39121e-05,9.39121e-05
69,597.189,1.78667,1.37767,0.00209,0.26509,0.36466,0.21096,0.05203,2.83277,2.15322,0.00388,9.37334e-05,9.37334e-05,9.37334e-05
70,603.652,1.74596,1.34044,0.00211,0.26949,0.36177,0.21948,0.05455,2.83881,2.20412,0.00389,9.35523e-05,9.35523e-05,9.35523e-05
71,614.464,1.73316,1.28292,0.00204,0.28695,0.32969,0.25411,0.06804,2.77585,2.07089,0.00375,9.33688e-05,9.33688e-05,9.33688e-05
72,621.31,1.70823,1.34821,0.00199,0.29752,0.38216,0.25007,0.06211,2.82149,2.12513,0.00392,9.3183e-05,9.3183e-05,9.3183e-05
73,627.787,1.73845,1.3166,0.00198,0.26261,0.33526,0.2365,0.06219,2.72806,2.20441,0.00372,9.29948e-05,9.29948e-05,9.29948e-05
74,635.071,1.74451,1.31917,0.00207,0.31957,0.40887,0.24486,0.07235,2.54181,2.14393,0.00331,9.28042e-05,9.28042e-05,9.28042e-05
75,641.484,1.66605,1.3164,0.00204,0.3019,0.39345,0.2342,0.05889,2.75632,2.08277,0.00372,9.26113e-05,9.26113e-05,9.26113e-05
76,648.715,1.69926,1.25385,0.002,0.29205,0.39489,0.22305,0.05499,2.782,2.11567,0.00381,9.24161e-05,9.24161e-05,9.24161e-05
77,655.34,1.705,1.28583,0.00203,0.28396,0.38867,0.22745,0.06014,2.70965,2.13194,0.00367,9.22186e-05,9.22186e-05,9.22186e-05
78,661.781,1.66694,1.30467,0.00216,0.28595,0.37402,0.231,0.05663,2.81918,2.15455,0.00386,9.20188e-05,9.20188e-05,9.20188e-05
79,668.779,1.70309,1.2576,0.00196,0.3111,0.40009,0.28067,0.07642,2.71044,2.02508,0.0036,9.18167e-05,9.18167e-05,9.18167e-05
80,675.235,1.70686,1.24518,0.00205,0.28583,0.35876,0.20017,0.04886,2.85028,2.17218,0.00383,9.16124e-05,9.16124e-05,9.16124e-05
81,682.397,1.65701,1.20753,0.00189,0.23529,0.38575,0.17961,0.04352,2.82115,2.26665,0.00383,9.14058e-05,9.14058e-05,9.14058e-05
82,688.933,1.69863,1.23152,0.00198,0.26284,0.40887,0.19727,0.0493,2.75027,2.19235,0.0037,9.11969e-05,9.11969e-05,9.11969e-05
83,696.135,1.73862,1.308,0.00198,0.30171,0.3956,0.23053,0.06418,2.67134,2.16319,0.00355,9.09858e-05,9.09858e-05,9.09858e-05
84,703.066,1.70622,1.2336,0.00209,0.295,0.36859,0.18549,0.0432,2.83886,2.30308,0.00392,9.07725e-05,9.07725e-05,9.07725e-05
85,709.601,1.67281,1.25274,0.00196,0.27964,0.35972,0.1772,0.03813,2.90422,2.32694,0.00408,9.0557e-05,9.0557e-05,9.0557e-05
86,717.35,1.67279,1.19568,0.00191,0.30573,0.41555,0.22493,0.06146,2.67085,2.17561,0.00356,9.03393e-05,9.03393e-05,9.03393e-05
87,723.825,1.72752,1.22279,0.00203,0.32956,0.40948,0.26075,0.0694,2.73624,2.07736,0.00369,9.01194e-05,9.01194e-05,9.01194e-05
88,734.889,1.64732,1.15102,0.002,0.32363,0.3558,0.22237,0.05502,2.80101,2.15292,0.00382,8.98973e-05,8.98973e-05,8.98973e-05
89,741.647,1.69571,1.1771,0.00197,0.34581,0.38517,0.22651,0.0608,2.69948,2.17483,0.00364,8.96731e-05,8.96731e-05,8.96731e-05
90,748.249,1.69681,1.17317,0.00193,0.30608,0.38027,0.19692,0.04666,2.81526,2.26303,0.00386,8.94467e-05,8.94467e-05,8.94467e-05
91,755.479,1.68212,1.19856,0.00197,0.3152,0.42229,0.22993,0.06143,2.66693,2.16177,0.00355,8.92183e-05,8.92183e-05,8.92183e-05
92,761.935,1.6957,1.17746,0.00195,0.32551,0.41123,0.24569,0.06318,2.73346,2.1188,0.00369,8.89877e-05,8.89877e-05,8.89877e-05
93,769.08,1.66821,1.18736,0.00203,0.33894,0.38474,0.23735,0.05853,2.77022,2.15847,0.00375,8.8755e-05,8.8755e-05,8.8755e-05
94,775.566,1.6951,1.51777,0.00198,0.33645,0.39517,0.23821,0.06575,2.67079,2.1393,0.00353,8.85202e-05,8.85202e-05,8.85202e-05
95,781.96,1.59654,1.14789,0.00195,0.32521,0.35675,0.21998,0.05322,2.88753,2.22753,0.00396,8.82834e-05,8.82834e-05,8.82834e-05
96,789.007,1.65722,1.19692,0.00201,0.36882,0.35313,0.24538,0.06377,2.76971,2.25615,0.00374,8.80445e-05,8.80445e-05,8.80445e-05
97,795.466,1.68229,1.22892,0.00196,0.35902,0.38173,0.25205,0.06948,2.65527,2.22881,0.00349,8.78036e-05,8.78036e-05,8.78036e-05
98,802.579,1.61495,1.11073,0.00184,0.3371,0.37347,0.21915,0.05491,2.82569,2.13021,0.00385,8.75606e-05,8.75606e-05,8.75606e-05
99,809.102,1.6633,1.21552,0.00193,0.33902,0.39588,0.23315,0.06337,2.66991,2.15309,0.00354,8.73157e-05,8.73157e-05,8.73157e-05
100,816.267,1.6886,1.25858,0.00185,0.35101,0.38174,0.22846,0.06018,2.71153,2.19299,0.0036,8.70687e-05,8.70687e-05,8.70687e-05
101,823.192,1.68331,1.37604,0.00194,0.37801,0.34725,0.24139,0.05533,2.91483,2.07483,0.00407,8.68198e-05,8.68198e-05,8.68198e-05
102,829.794,1.6893,1.18125,0.00188,0.35796,0.38704,0.24453,0.0655,2.62782,2.12397,0.00349,8.65689e-05,8.65689e-05,8.65689e-05
103,836.911,1.62956,1.15165,0.00192,0.36903,0.37765,0.22606,0.05592,2.74479,2.12309,0.00369,8.63161e-05,8.63161e-05,8.63161e-05
104,843.348,1.62933,1.10931,0.00186,0.3742,0.41132,0.23949,0.05824,2.80105,2.04792,0.00378,8.60613e-05,8.60613e-05,8.60613e-05
105,851.897,1.65768,1.16375,0.00191,0.40231,0.45136,0.28818,0.08135,2.58729,2.0424,0.00336,8.58046e-05,8.58046e-05,8.58046e-05
106,858.819,1.70071,1.15427,0.00188,0.38996,0.42979,0.27977,0.07332,2.73677,2.05633,0.00366,8.5546e-05,8.5546e-05,8.5546e-05
107,865.275,1.61998,1.07727,0.00191,0.39052,0.41378,0.28612,0.07586,2.70065,2.07938,0.00358,8.52856e-05,8.52856e-05,8.52856e-05
108,872.399,1.59333,1.06139,0.00191,0.3756,0.38267,0.25645,0.06025,2.83606,2.12387,0.00382,8.50232e-05,8.50232e-05,8.50232e-05
109,878.843,1.62929,1.09782,0.00184,0.3968,0.3754,0.25076,0.06463,2.72746,2.15686,0.0036,8.4759e-05,8.4759e-05,8.4759e-05
110,886.161,1.68003,1.12501,0.00192,0.39489,0.40226,0.25227,0.06389,2.72386,2.15971,0.00362,8.4493e-05,8.4493e-05,8.4493e-05
111,892.618,1.56827,1.06195,0.00178,0.40399,0.3985,0.25792,0.06191,2.7849,2.12687,0.00374,8.42252e-05,8.42252e-05,8.42252e-05
112,899.103,1.65153,1.10788,0.00183,0.40385,0.42611,0.27532,0.06817,2.73394,2.06764,0.00365,8.39555e-05,8.39555e-05,8.39555e-05
113,906.234,1.66629,1.24805,0.00184,0.38017,0.4024,0.25817,0.06011,2.85837,2.14469,0.00383,8.36841e-05,8.36841e-05,8.36841e-05
114,912.688,1.63457,1.23045,0.00196,0.37871,0.37771,0.25031,0.05715,2.90129,2.17327,0.00394,8.34109e-05,8.34109e-05,8.34109e-05
115,919.79,1.61198,1.082,0.0018,0.42284,0.4158,0.30957,0.08467,2.60845,2.19295,0.00339,8.31359e-05,8.31359e-05,8.31359e-05
116,926.293,1.62083,1.09289,0.00196,0.39279,0.37605,0.27218,0.06657,2.81536,2.1874,0.00377,8.28592e-05,8.28592e-05,8.28592e-05
117,933.455,1.65931,1.0998,0.00183,0.37627,0.39253,0.23529,0.0567,2.79416,2.17691,0.00377,8.25808e-05,8.25808e-05,8.25808e-05
118,940.352,1.66499,1.11765,0.00189,0.34187,0.39376,0.22457,0.05306,2.79628,2.18172,0.00375,8.23007e-05,8.23007e-05,8.23007e-05
119,946.902,1.59876,1.05596,0.00192,0.37513,0.38807,0.239,0.06009,2.71301,2.17273,0.00359,8.20189e-05,8.20189e-05,8.20189e-05
120,954,1.5673,1.01697,0.00177,0.36403,0.41246,0.24297,0.06386,2.64966,2.17839,0.0035,8.17354e-05,8.17354e-05,8.17354e-05
121,960.444,1.64974,1.13044,0.00177,0.37135,0.40276,0.26386,0.06797,2.66088,2.19209,0.00355,8.14503e-05,8.14503e-05,8.14503e-05
122,967.688,1.6719,1.08007,0.00187,0.39049,0.38556,0.25955,0.06852,2.63014,2.24971,0.00348,8.11636e-05,8.11636e-05,8.11636e-05
123,974.357,1.60975,1.09023,0.00186,0.39153,0.40507,0.29489,0.08322,2.59308,2.09954,0.00333,8.08752e-05,8.08752e-05,8.08752e-05
124,980.926,1.6983,1.13553,0.00189,0.38262,0.38698,0.27319,0.06958,2.7327,2.11441,0.0036,8.05853e-05,8.05853e-05,8.05853e-05
125,987.935,1.62616,1.08571,0.00182,0.36491,0.40083,0.26525,0.06759,2.72391,2.12158,0.00362,8.02938e-05,8.02938e-05,8.02938e-05
126,994.37,1.65672,1.06087,0.00185,0.3534,0.3969,0.25176,0.06374,2.71425,2.1798,0.00364,8.00007e-05,8.00007e-05,8.00007e-05
127,1002.28,1.62505,1.06159,0.00187,0.35905,0.40061,0.25528,0.06422,2.72338,2.17165,0.00366,7.9706e-05,7.9706e-05,7.9706e-05
128,1008.73,1.60689,1.06863,0.00178,0.36089,0.37595,0.26325,0.07049,2.69077,2.15483,0.00357,7.94099e-05,7.94099e-05,7.94099e-05
129,1019.72,1.59008,0.98603,0.0018,0.37247,0.3785,0.26651,0.07847,2.58719,2.1924,0.00333,7.91122e-05,7.91122e-05,7.91122e-05
130,1026.7,1.57905,1.00497,0.00182,0.41649,0.40228,0.30554,0.0923,2.52129,2.17683,0.00325,7.88131e-05,7.88131e-05,7.88131e-05
131,1033.17,1.59174,1.06417,0.00178,0.38224,0.3998,0.32259,0.09678,2.55986,2.09182,0.0033,7.85124e-05,7.85124e-05,7.85124e-05
132,1040.32,1.63363,0.9954,0.00188,0.38379,0.3827,0.30494,0.08143,2.70881,2.04313,0.00355,7.82104e-05,7.82104e-05,7.82104e-05
133,1046.85,1.60023,1.00356,0.00167,0.43272,0.39512,0.3333,0.09616,2.60558,1.99987,0.00337,7.79069e-05,7.79069e-05,7.79069e-05
134,1053.99,1.60596,1.03649,0.00175,0.41828,0.41275,0.32454,0.09071,2.61588,2.06055,0.00339,7.76019e-05,7.76019e-05,7.76019e-05
135,1060.79,1.61339,1.0095,0.00178,0.42081,0.39902,0.29523,0.08348,2.66755,2.09733,0.00351,7.72956e-05,7.72956e-05,7.72956e-05
136,1067.31,1.61882,1.02194,0.00175,0.43699,0.42234,0.33099,0.10041,2.48624,2.06592,0.00317,7.6988e-05,7.6988e-05,7.6988e-05
137,1074.61,1.57636,0.98622,0.00167,0.42579,0.40442,0.29899,0.08092,2.65848,2.1378,0.00352,7.66789e-05,7.66789e-05,7.66789e-05
138,1083.13,1.59987,1.06261,0.00179,0.46444,0.42351,0.32894,0.09595,2.5702,2.05008,0.00335,7.63685e-05,7.63685e-05,7.63685e-05
139,1089.77,1.54676,1.03489,0.00173,0.45843,0.40454,0.30655,0.08392,2.65502,2.08882,0.00354,7.60568e-05,7.60568e-05,7.60568e-05
140,1096.82,1.57389,1.01646,0.00176,0.43223,0.38161,0.28667,0.07151,2.7952,2.18757,0.00381,7.57438e-05,7.57438e-05,7.57438e-05
141,1107.63,1.63079,1.10238,0.00173,0.45335,0.3978,0.29994,0.08232,2.62482,2.16497,0.00346,7.54296e-05,7.54296e-05,7.54296e-05
142,1114.15,1.58547,1.00788,0.00174,0.45885,0.40248,0.30153,0.08516,2.52393,2.16146,0.00325,7.5114e-05,7.5114e-05,7.5114e-05
143,1121.3,1.62932,1.04749,0.0018,0.36605,0.35049,0.23861,0.06409,2.67585,2.19672,0.00348,7.47973e-05,7.47973e-05,7.47973e-05
144,1127.74,1.55079,0.96985,0.00175,0.43088,0.38895,0.28101,0.07413,2.6546,2.12321,0.00347,7.44793e-05,7.44793e-05,7.44793e-05
145,1134.99,1.59011,1.018,0.00174,0.44787,0.41591,0.28345,0.0736,2.66728,2.14274,0.00352,7.41601e-05,7.41601e-05,7.41601e-05
146,1141.88,1.60939,1.07358,0.00184,0.42618,0.39522,0.27623,0.06876,2.7384,2.17685,0.00367,7.38397e-05,7.38397e-05,7.38397e-05
147,1148.37,1.54686,1.00495,0.00176,0.41662,0.40118,0.28854,0.07315,2.72525,2.1759,0.00361,7.35181e-05,7.35181e-05,7.35181e-05
148,1155.57,1.56299,1.02267,0.00179,0.41985,0.41547,0.30263,0.07694,2.69107,2.22189,0.00355,7.31955e-05,7.31955e-05,7.31955e-05
149,1162.02,1.56619,1.02057,0.00178,0.48222,0.41096,0.34959,0.09543,2.64422,2.20846,0.00347,7.28717e-05,7.28717e-05,7.28717e-05
150,1170.4,1.56831,0.98305,0.00175,0.49489,0.37959,0.30917,0.07795,2.76644,2.21231,0.00373,7.25467e-05,7.25467e-05,7.25467e-05
151,1177.36,1.54272,0.95714,0.00169,0.46136,0.39589,0.29387,0.07269,2.80985,2.20129,0.00378,7.22208e-05,7.22208e-05,7.22208e-05
152,1183.83,1.61779,1.04933,0.00178,0.46476,0.41021,0.30685,0.0797,2.76076,2.11204,0.00367,7.18937e-05,7.18937e-05,7.18937e-05
153,1190.95,1.56332,0.98301,0.00169,0.50955,0.43222,0.34713,0.09228,2.71937,2.01668,0.00361,7.15656e-05,7.15656e-05,7.15656e-05
154,1197.41,1.5742,1.00557,0.00177,0.45214,0.39596,0.31209,0.08078,2.74382,2.06698,0.00364,7.12365e-05,7.12365e-05,7.12365e-05
155,1204.62,1.57761,1.0206,0.00174,0.42142,0.41949,0.29826,0.07927,2.73115,2.07885,0.00367,7.09064e-05,7.09064e-05,7.09064e-05
156,1211.24,1.55964,0.99123,0.00168,0.41379,0.40463,0.28582,0.07158,2.79996,2.13369,0.00383,7.05753e-05,7.05753e-05,7.05753e-05
157,1217.71,1.5845,0.96291,0.00175,0.43783,0.40454,0.31492,0.08439,2.7497,2.16718,0.00372,7.02432e-05,7.02432e-05,7.02432e-05
158,1224.77,1.54097,1.04797,0.00177,0.44176,0.42292,0.35553,0.09993,2.6509,2.15649,0.00351,6.99102e-05,6.99102e-05,6.99102e-05
159,1231.34,1.54322,1.03918,0.00166,0.44849,0.40711,0.33332,0.0813,2.81242,2.18602,0.00383,6.95763e-05,6.95763e-05,6.95763e-05
160,1238.49,1.59631,0.98376,0.00177,0.46376,0.42198,0.34707,0.09279,2.71218,2.13318,0.00363,6.92415e-05,6.92415e-05,6.92415e-05
161,1245,1.58828,0.99205,0.00174,0.45714,0.41801,0.34039,0.09462,2.61306,2.11407,0.00341,6.89058e-05,6.89058e-05,6.89058e-05
162,1252.22,1.55213,0.95171,0.00171,0.39811,0.39813,0.25107,0.05774,2.91316,2.18243,0.00402,6.85692e-05,6.85692e-05,6.85692e-05
163,1259.14,1.58929,0.95265,0.00172,0.42414,0.39057,0.26038,0.06064,2.88924,2.15822,0.00402,6.82318e-05,6.82318e-05,6.82318e-05
164,1265.62,1.57392,0.94769,0.00174,0.47381,0.46163,0.35245,0.09992,2.61818,2.05526,0.00347,6.78936e-05,6.78936e-05,6.78936e-05
165,1272.9,1.59471,1.02593,0.00173,0.4526,0.42228,0.31725,0.08255,2.76904,2.0947,0.00377,6.75546e-05,6.75546e-05,6.75546e-05
166,1279.42,1.53074,0.93544,0.00168,0.42384,0.41011,0.29472,0.07885,2.74822,2.14085,0.00372,6.72148e-05,6.72148e-05,6.72148e-05
167,1287.86,1.54015,0.95527,0.00172,0.47138,0.41574,0.32183,0.09462,2.59739,2.16509,0.00338,6.68743e-05,6.68743e-05,6.68743e-05
168,1294.9,1.56133,0.96295,0.00177,0.43289,0.39727,0.28342,0.0738,2.76484,2.21513,0.00375,6.6533e-05,6.6533e-05,6.6533e-05
169,1301.35,1.51865,0.93714,0.00166,0.44915,0.41396,0.29483,0.08117,2.6764,2.21536,0.00357,6.6191e-05,6.6191e-05,6.6191e-05
170,1308.38,1.58844,0.97661,0.00168,0.4819,0.39242,0.33117,0.09078,2.70928,2.1153,0.0036,6.58484e-05,6.58484e-05,6.58484e-05
171,1314.92,1.54803,0.96355,0.00171,0.43262,0.39677,0.32205,0.08486,2.76273,2.09815,0.00368,6.5505e-05,6.5505e-05,6.5505e-05
