source_image,confidence,box_area_norm,best_iou_other_class_gt,overlapping_class
PET_PET-B-2-5000X.png,0.41360366344451904,9.114293746108615e-05,0.702238356066453,PET
PET_PET-B-2-5000X.png,0.40950921177864075,0.00017768092938543606,0.6549236970973286,PET
PET_PET-B-2-5000X.png,0.4060608446598053,0.00027017037882615114,0.5506972487756432,PET
PET_PET-B-2-5000X.png,0.3894685208797455,0.0002767035223617616,0.8941043858240233,PET
PET_PET-B-2-5000X.png,0.38638532161712646,0.0003329497738332066,0.7894810745823568,PET
PET_PET-B-2-5000X.png,0.38561907410621643,0.00020606826160474156,0.6674126023807664,PET
PET_PET-B-2-5000X.png,0.38024550676345825,0.00011370149365234283,0.5686290945187936,PET
PET_PET-B-2-5000X.png,0.3697565495967865,0.00038835996005218474,0.7425150357388521,PET
PET_PET-B-2-5000X.png,0.3695043623447418,0.0003483619475446176,0.7545529840777129,PET
PET_PET-B-2-5000X.png,0.36549848318099976,0.0002975681846464795,0.0,
PET_PET-B-2-5000X.png,0.36406606435775757,0.00012692234640477787,0.754305483427229,PET
PET_PET-B-2-5000X.png,0.3512595593929291,0.0003001598222596158,0.7818161754537724,PET
PET_PET-B-2-5000X.png,0.3448115289211273,7.911276384447774e-05,0.8151201598345353,PET
PET_PET-B-2-5000X.png,0.335711270570755,0.00011222602156379935,0.7743344048911545,PET
PET_PET-B-2-5000X.png,0.33069005608558655,0.00011760738040720753,0.7981414778965923,PET
PET_PET-B-2-5000X.png,0.330061137676239,8.132339889357355e-05,0.7511711362172215,PET
PET_PET-B-2-5000X.png,0.3262231945991516,0.00030005498871219063,0.7051372247432687,PET
PET_PET-B-2-5000X.png,0.31846609711647034,0.0003194952080245154,0.8680694886101193,PET
PET_PET-B-2-5000X.png,0.30776727199554443,0.0001966452607575775,0.0,
PET_PET-B-2-5000X.png,0.29250451922416687,0.0004298581699464421,0.6817735484491206,PET
PET_PET-B-2-5000X.png,0.2821691334247589,0.00033858049846458016,0.6345518104911474,PET
PET_PET-B-2-5000X.png,0.26682761311531067,0.0001879991011567957,0.6704785228194773,PET
PET_PET-B-2-5000X.png,0.2607199251651764,0.000466723214879039,0.7010096603427107,PET
PET_PET-B-2-5000X.png,0.25832003355026245,0.00010741264971253865,0.7236295039176779,PET
PET_PET-B-2-5000X.png,0.2537980377674103,0.00046064826104763286,0.6692556348523723,PET
PET_PET-B-2-5000X.png,0.252942830324173,0.00023967733982703502,0.7503892925811844,PET
PET_PET-B-2-5000X.png,0.24750789999961853,0.00021902317543800602,0.7095844233210111,PET
PET_PET-B-2-5000X.png,0.2464037835597992,0.00010278692343518969,0.6412841438616146,PET
PET_PET-B-2-5000X.png,0.24334187805652618,0.000576763184047498,0.7801781481938023,PET
PET_PET-B-2-5000X.png,0.22283117473125458,0.00012546586149255747,0.0,
PET_PET-B-2-5000X.png,0.22093133628368378,6.104486135541265e-05,0.0,
PET_PET-B-2-5000X.png,0.21885785460472107,0.0001284857007037014,0.7663892113334015,PET
PET_PET-B-2-5000X.png,0.21469320356845856,0.0002759958057261732,0.7430574111852661,PET
PET_PET-B-2-5000X.png,0.2141093611717224,9.408103805588949e-05,0.8053824523032508,PET
PET_PET-B-2-5000X.png,0.20630823075771332,0.0005252471936804189,0.5453622533720566,PET
PET_PET-B-2-5000X.png,0.19326920807361603,7.126072373466742e-05,0.0,
PET_PET-B-2-5000X.png,0.19079086184501648,4.225598851917312e-05,0.7372487265537079,PET
PET_PET-B-2-5000X.png,0.18710874021053314,0.0004587839706448449,0.8940073995232679,PET
PET_PET-B-2-5000X.png,0.17914506793022156,0.0002413415432905216,0.6676590080248543,PET
PET_PET-B-2-5000X.png,0.1756952702999115,7.791696108749116e-05,0.0,
PET_PET-B-2-5000X.png,0.17548900842666626,0.00023637074168618712,0.0,
PET_PET-B-2-5000X.png,0.17274096608161926,0.0005217342376772648,0.7874081429798694,PET
PET_PET-B-2-5000X.png,0.17064347863197327,0.0004473043628181965,0.6853188637095681,PET
PET_PET-B-2-5000X.png,0.16728748381137848,0.0004299641396703891,0.6056610093271726,PET
PET_PET-B-2-5000X.png,0.16636382043361664,5.3314027882152e-05,0.6411305294145276,PET
PET_PET-B-2-5000X.png,0.1656799018383026,8.121216669261835e-05,0.0,
PET_PET-B-2-5000X.png,0.1578850895166397,0.00010709970298554102,0.727799485255298,PET
PET_PET-B-2-5000X.png,0.1576540172100067,4.8834001960737325e-05,0.6967838320236889,PET
PET_PET-B-2-5000X.png,0.15743663907051086,9.488141234442083e-05,0.6850889788907443,PET
PE_PE 1000-1.png,0.6898753643035889,0.00011483738682727563,0.0,
PE_PE 1000-1.png,0.6402337551116943,0.00010731196703394137,0.0,
PE_PE 1000-1.png,0.5715052485466003,0.00014554848482172626,0.0,
PE_PE 1000-1.png,0.5656605362892151,0.00015382826920661802,0.0,
PE_PE 1000-1.png,0.511323869228363,0.00015704291337897302,0.0,
PE_PE 1000-1.png,0.4918946921825409,0.00013220370725264274,0.0,
PE_PE 1000-1.png,0.4065243899822235,8.065255989398186e-05,0.0,
PE_PE 1000-1.png,0.3141014873981476,0.0005629557246417487,0.0,
PE_PE 1000-1.png,0.28470784425735474,4.110957174210247e-05,0.0,
PE_PE 1000-1.png,0.2586115002632141,6.892226219861186e-05,0.0,
PE_PE 1000-1.png,0.24274349212646484,4.821752741766734e-05,0.0,
PE_PE 1000-1.png,0.2422930747270584,3.555654098363447e-05,0.0,
PE_PE 1000-1.png,0.19281771779060364,6.430557552259112e-05,0.0,
PE_PE 1000-1.png,0.19218213856220245,0.0001230032659123026,0.0,
PE_PE 1000-1.png,0.18290948867797852,7.809049063240536e-05,0.0,
PE_PE 1000-1.png,0.1789146214723587,3.251958545812765e-05,0.0,
PE_PE 1000-1.png,0.17445746064186096,4.920764165338672e-05,0.0,
PE_PE 1000-1.png,0.16915154457092285,5.012972784138962e-05,0.0,
PE_PE 1000-1.png,0.16384680569171906,0.0011256834896388075,0.0,
PE_PE 1000-1.png,0.15398573875427246,3.567403372471745e-05,0.0,
PE_PE 1000-1.png,0.15122103691101074,3.689138051413465e-05,0.0,
PE_PE 1000X.png,0.7413784265518188,0.00015790808204959225,0.0,
PE_PE 1000X.png,0.3918512761592865,3.61282448405594e-05,0.0,
PE_PE 1000X.png,0.37964585423469543,0.0001299262200643625,0.0,
PE_PE 1000X.png,0.37396979331970215,0.00012826097188280982,0.0,
PE_PE 1000X.png,0.3312872648239136,0.00011589848400035407,0.0,
PE_PE 1000X.png,0.3249071538448334,2.8464862753025953e-05,0.0,
PE_PE 1000X.png,0.31805744767189026,5.308318466632045e-05,0.0,
PE_PE 1000X.png,0.30959561467170715,8.287257744086674e-05,0.0,
PE_PE 1000X.png,0.30783289670944214,6.095536474276742e-05,0.0,
PE_PE 1000X.png,0.29941678047180176,3.959782123274636e-05,0.0,
PE_PE 1000X.png,0.2556624114513397,4.121188521367003e-05,0.0,
PE_PE 1000X.png,0.2498525083065033,5.85607870198146e-05,0.0,
PE_PE 1000X.png,0.24940691888332367,8.48935954801296e-05,0.0,
PE_PE 1000X.png,0.24235409498214722,5.956913879382834e-05,0.0,
PE_PE 1000X.png,0.22649122774600983,0.0004939863422123381,0.0,
PE_PE 1000X.png,0.22602157294750214,4.856066808012353e-05,0.0,
PE_PE 1000X.png,0.22419218719005585,8.208988134181064e-05,0.0,
PE_PE 1000X.png,0.22030009329319,0.00039422078895502943,0.0,
PE_PE 1000X.png,0.21566741168498993,3.1639246990380344e-05,0.0,
PE_PE 1000X.png,0.21522191166877747,3.952463478981372e-05,0.0,
PE_PE 1000X.png,0.2152128964662552,3.5309384838910776e-05,0.0,
PE_PE 1000X.png,0.20604224503040314,3.41202033572093e-05,0.0,
PE_PE 1000X.png,0.19901137053966522,2.9063250243173876e-05,0.0,
PE_PE 1000X.png,0.1824304312467575,4.9594990010746186e-05,0.0,
PE_PE 1000X.png,0.17979522049427032,5.780677563961944e-05,0.0,
PE_PE 1000X.png,0.17550846934318542,5.954405074589886e-05,0.0,
PE_PE 1000X.png,0.17173026502132416,7.827648329111979e-05,0.0,
PE_PE 1000X.png,0.1695193648338318,7.336418699196657e-05,0.0,
PE_PE 1000X.png,0.16937220096588135,2.5732127044951386e-05,0.0,
