epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
49,353.178,1.77192,1.4157,0.00212,0.24593,0.40441,0.19754,0.06136,2.55122,2.16368,0.00331,9.68399e-05,9.68399e-05,9.68399e-05
50,360.08,1.76816,1.44387,0.00212,0.2626,0.41643,0.18748,0.05571,2.52519,2.23944,0.00328,9.67085e-05,9.67085e-05,9.67085e-05
51,366.653,1.77518,1.38258,0.00213,0.26793,0.43125,0.19971,0.06081,2.49517,2.14307,0.00321,9.65746e-05,9.65746e-05,9.65746e-05
52,374.436,1.81398,1.52502,0.00217,0.29784,0.43803,0.22894,0.07084,2.51305,2.05351,0.00335,9.6438e-05,9.6438e-05,9.6438e-05
53,380.931,1.74894,1.47135,0.00225,0.31346,0.38286,0.24309,0.07687,2.48243,2.1443,0.00328,9.6299e-05,9.6299e-05,9.6299e-05
54,388.972,1.81068,1.46408,0.00214,0.30512,0.39312,0.22526,0.07207,2.4567,2.17589,0.00318,9.61573e-05,9.61573e-05,9.61573e-05
55,395.684,1.7996,1.4431,0.00217,0.29514,0.39971,0.23224,0.07719,2.39914,2.18433,0.00303,9.60131e-05,9.60131e-05,9.60131e-05
56,402.244,1.78268,1.41596,0.00219,0.31697,0.37492,0.20354,0.06312,2.489,2.37932,0.00321,9.58664e-05,9.58664e-05,9.58664e-05
57,410.039,1.75048,1.44476,0.00208,0.26499,0.39144,0.21095,0.06452,2.5646,2.19381,0.0034,9.57172e-05,9.57172e-05,9.57172e-05
58,416.491,1.72595,1.3782,0.00218,0.25223,0.39878,0.20783,0.07603,2.32007,2.15905,0.00285,9.55655e-05,9.55655e-05,9.55655e-05
59,424.92,1.76133,1.35963,0.0022,0.25616,0.37935,0.19752,0.05803,2.65699,2.11722,0.00348,9.54112e-05,9.54112e-05,9.54112e-05
60,431.525,1.75695,1.32356,0.00213,0.27175,0.42249,0.19081,0.06159,2.48331,2.20047,0.00314,9.52545e-05,9.52545e-05,9.52545e-05
61,437.99,1.76375,1.35461,0.00208,0.27194,0.39815,0.22306,0.06925,2.52356,2.08603,0.00328,9.50953e-05,9.50953e-05,9.50953e-05
62,445.084,1.76564,1.32583,0.00215,0.27851,0.37239,0.22992,0.06888,2.61171,2.0913,0.00351,9.49336e-05,9.49336e-05,9.49336e-05
63,451.573,1.70773,1.3483,0.00202,0.28434,0.42921,0.24154,0.08163,2.40127,2.12898,0.00316,9.47695e-05,9.47695e-05,9.47695e-05
64,458.038,1.8309,1.37222,0.00216,0.28043,0.38129,0.25526,0.08275,2.48457,2.15773,0.00323,9.46028e-05,9.46028e-05,9.46028e-05
65,464.703,1.74008,1.30033,0.00221,0.24594,0.40633,0.22309,0.06765,2.63719,2.20598,0.00347,9.44338e-05,9.44338e-05,9.44338e-05
66,471.637,1.74083,1.31558,0.00229,0.26696,0.42845,0.24334,0.07779,2.53515,2.15145,0.00328,9.42623e-05,9.42623e-05,9.42623e-05
67,478.088,1.71449,1.28626,0.00199,0.26386,0.40584,0.24262,0.07385,2.56936,2.18661,0.0034,9.40884e-05,9.40884e-05,9.40884e-05
68,484.841,1.72366,1.33108,0.00204,0.26985,0.42439,0.24596,0.07806,2.50325,2.18207,0.0033,9.39121e-05,9.39121e-05,9.39121e-05
69,491.314,1.74864,1.34532,0.00205,0.28223,0.46481,0.25018,0.07869,2.50588,2.15457,0.00332,9.37334e-05,9.37334e-05,9.37334e-05
70,497.816,1.76372,1.29313,0.00202,0.3111,0.43914,0.31408,0.09624,2.63473,2.08655,0.00357,9.35523e-05,9.35523e-05,9.35523e-05
71,504.512,1.75142,1.26564,0.00216,0.27919,0.40099,0.25586,0.07182,2.79062,2.20809,0.00391,9.33688e-05,9.33688e-05,9.33688e-05
72,511.01,1.78489,1.27482,0.00213,0.27906,0.43293,0.24919,0.07821,2.5436,2.12716,0.00343,9.3183e-05,9.3183e-05,9.3183e-05
73,517.453,1.68624,1.19258,0.0021,0.26295,0.43596,0.23994,0.07276,2.59444,2.14115,0.00353,9.29948e-05,9.29948e-05,9.29948e-05
74,524.146,1.72374,1.2472,0.00194,0.29302,0.43459,0.20965,0.0579,2.76334,2.19289,0.00383,9.28042e-05,9.28042e-05,9.28042e-05
75,530.624,1.72522,1.29818,0.00202,0.34205,0.43806,0.22441,0.0702,2.51652,2.25848,0.00339,9.26113e-05,9.26113e-05,9.26113e-05
76,537.107,1.76317,1.31085,0.00203,0.31393,0.44257,0.24739,0.07019,2.73459,2.04076,0.0038,9.24161e-05,9.24161e-05,9.24161e-05
77,543.728,1.73686,1.22904,0.00198,0.28698,0.46833,0.22892,0.06283,2.78497,2.08034,0.00392,9.22186e-05,9.22186e-05,9.22186e-05
78,550.177,1.72136,1.30766,0.00206,0.33896,0.48456,0.24227,0.07513,2.43892,2.27339,0.00327,9.20188e-05,9.20188e-05,9.20188e-05
79,556.599,1.66811,1.20377,0.00204,0.32575,0.46776,0.23996,0.07056,2.52104,2.3147,0.00342,9.18167e-05,9.18167e-05,9.18167e-05
80,563.141,1.72295,1.23506,0.00217,0.32508,0.45894,0.27274,0.06961,2.81544,1.98309,0.00402,9.16124e-05,9.16124e-05,9.16124e-05
81,571.605,1.67445,1.1757,0.00206,0.34059,0.44502,0.26862,0.07342,2.73953,2.04283,0.00387,9.14058e-05,9.14058e-05,9.14058e-05
82,578.632,1.70254,1.23348,0.00194,0.35346,0.46355,0.25555,0.0766,2.52227,2.20372,0.00343,9.11969e-05,9.11969e-05,9.11969e-05
83,585.138,1.73282,1.21952,0.00199,0.33187,0.49704,0.28316,0.08506,2.53725,2.03792,0.0034,9.09858e-05,9.09858e-05,9.09858e-05
84,591.624,1.70509,1.2118,0.00199,0.35627,0.45472,0.29742,0.08456,2.64831,1.90292,0.00365,9.07725e-05,9.07725e-05,9.07725e-05
85,598.203,1.71632,1.28304,0.00206,0.30051,0.44834,0.23952,0.06485,2.70906,2.03899,0.00375,9.0557e-05,9.0557e-05,9.0557e-05
86,604.709,1.70689,1.19489,0.00196,0.30617,0.44334,0.22465,0.06079,2.7136,2.14772,0.00376,9.03393e-05,9.03393e-05,9.03393e-05
87,611.42,1.69082,1.15205,0.00201,0.31432,0.4468,0.24938,0.07571,2.52807,2.1201,0.00343,9.01194e-05,9.01194e-05,9.01194e-05
88,617.974,1.66949,1.18152,0.00191,0.35308,0.4067,0.25591,0.07011,2.75056,2.009,0.00379,8.98973e-05,8.98973e-05,8.98973e-05
89,624.664,1.66926,1.17729,0.0019,0.37593,0.43192,0.25635,0.07515,2.65665,2.05689,0.00357,8.96731e-05,8.96731e-05,8.96731e-05
90,631.151,1.69878,1.24776,0.00209,0.36082,0.44145,0.24958,0.07586,2.52194,2.16012,0.00335,8.94467e-05,8.94467e-05,8.94467e-05
91,637.726,1.67154,1.1437,0.00202,0.32515,0.47829,0.24423,0.06846,2.61882,2.09235,0.00358,8.92183e-05,8.92183e-05,8.92183e-05
92,644.17,1.66736,1.14883,0.00184,0.32929,0.47646,0.26336,0.07207,2.65677,1.98763,0.00369,8.89877e-05,8.89877e-05,8.89877e-05
93,650.654,1.69387,1.16907,0.00192,0.32594,0.43587,0.2624,0.07324,2.70638,2.05784,0.00374,8.8755e-05,8.8755e-05,8.8755e-05
94,657.239,1.68142,1.24192,0.00214,0.34397,0.38658,0.26804,0.08008,2.58272,2.10264,0.0035,8.85202e-05,8.85202e-05,8.85202e-05
95,663.741,1.65843,1.19371,0.00193,0.30127,0.3924,0.26923,0.08114,2.57213,2.16355,0.00346,8.82834e-05,8.82834e-05,8.82834e-05
96,670.341,1.60911,1.0964,0.00198,0.32264,0.34574,0.30297,0.08685,2.69281,2.01905,0.00369,8.80445e-05,8.80445e-05,8.80445e-05
97,676.917,1.65326,1.11845,0.00194,0.35934,0.32085,0.28993,0.08459,2.62628,2.02869,0.00351,8.78036e-05,8.78036e-05,8.78036e-05
98,683.409,1.62242,1.06938,0.00194,0.34566,0.34407,0.24211,0.06595,2.7638,2.19785,0.00387,8.75606e-05,8.75606e-05,8.75606e-05
99,689.912,1.70749,1.14889,0.00202,0.29544,0.38385,0.23606,0.06785,2.63232,2.16766,0.00362,8.73157e-05,8.73157e-05,8.73157e-05
100,696.477,1.64899,1.1454,0.00199,0.2948,0.33776,0.2229,0.0568,2.80739,2.09988,0.00391,8.70687e-05,8.70687e-05,8.70687e-05
101,702.95,1.73585,1.17543,0.00184,0.24829,0.3815,0.23762,0.06462,2.73101,2.14889,0.00376,8.68198e-05,8.68198e-05,8.68198e-05
102,709.422,1.72685,1.17833,0.00203,0.26563,0.35352,0.23494,0.07192,2.5936,2.23538,0.00357,8.65689e-05,8.65689e-05,8.65689e-05
103,716.134,1.74105,1.1234,0.00198,0.27982,0.34414,0.22231,0.06072,2.74865,2.28436,0.00383,8.63161e-05,8.63161e-05,8.63161e-05
104,722.643,1.70464,1.19752,0.00204,0.4381,0.23349,0.25334,0.0725,2.71372,2.19465,0.00379,8.60613e-05,8.60613e-05,8.60613e-05
105,729.168,1.63557,1.13218,0.0021,0.27989,0.41124,0.28116,0.0944,2.47957,2.1306,0.00329,8.58046e-05,8.58046e-05,8.58046e-05
106,735.659,1.67558,1.10733,0.00198,0.30174,0.40713,0.27826,0.08713,2.55348,2.08647,0.00339,8.5546e-05,8.5546e-05,8.5546e-05
107,742.119,1.68407,1.11939,0.00197,0.29231,0.34422,0.21437,0.06392,2.59744,2.18931,0.00346,8.52856e-05,8.52856e-05,8.52856e-05
108,748.736,1.67474,1.09094,0.00197,0.32766,0.42583,0.2656,0.08502,2.52655,2.02608,0.00334,8.50232e-05,8.50232e-05,8.50232e-05
109,755.217,1.62165,1.05998,0.00192,0.31213,0.44132,0.27909,0.07957,2.67879,2.02436,0.00367,8.4759e-05,8.4759e-05,8.4759e-05
110,761.805,1.6279,1.11558,0.00193,0.34789,0.47678,0.31199,0.09618,2.54878,2.00241,0.00342,8.4493e-05,8.4493e-05,8.4493e-05
111,768.388,1.61224,1.07109,0.00193,0.30744,0.44043,0.27263,0.08255,2.53642,2.19068,0.00342,8.42252e-05,8.42252e-05,8.42252e-05
112,774.871,1.62913,1.0669,0.00189,0.33661,0.45689,0.35389,0.11968,2.39313,2.08186,0.00305,8.39555e-05,8.39555e-05,8.39555e-05
113,781.494,1.6434,1.06978,0.00192,0.39298,0.47482,0.36026,0.11931,2.44704,2.03348,0.00319,8.36841e-05,8.36841e-05,8.36841e-05
114,788.048,1.61133,1.0718,0.00192,0.3914,0.46475,0.33113,0.10043,2.5985,2.13326,0.00352,8.34109e-05,8.34109e-05,8.34109e-05
115,794.657,1.59255,1.10917,0.00202,0.36052,0.44847,0.33934,0.10716,2.51579,2.13984,0.00334,8.31359e-05,8.31359e-05,8.31359e-05
116,801.129,1.6449,1.12789,0.00192,0.35312,0.49491,0.33963,0.104,2.5843,2.04875,0.00353,8.28592e-05,8.28592e-05,8.28592e-05
117,807.687,1.64873,1.06031,0.00196,0.45224,0.46207,0.391,0.1239,2.52443,1.91796,0.00343,8.25808e-05,8.25808e-05,8.25808e-05
118,814.248,1.68672,1.09052,0.00195,0.45484,0.454,0.39613,0.13411,2.4044,1.9143,0.00317,8.23007e-05,8.23007e-05,8.23007e-05
119,820.909,1.63524,1.05746,0.0018,0.40467,0.52561,0.35809,0.1167,2.45967,1.92686,0.00323,8.20189e-05,8.20189e-05,8.20189e-05
120,827.532,1.62003,1.04851,0.00182,0.34522,0.49985,0.34179,0.09849,2.63767,2.03736,0.00361,8.17354e-05,8.17354e-05,8.17354e-05
121,834.016,1.65215,1.0388,0.00191,0.32572,0.50612,0.31366,0.09395,2.58878,2.05234,0.00355,8.14503e-05,8.14503e-05,8.14503e-05
122,840.641,1.66496,1.08321,0.00194,0.321,0.50725,0.29057,0.08749,2.56672,2.10554,0.0035,8.11636e-05,8.11636e-05,8.11636e-05
123,847.102,1.65445,1.04835,0.00183,0.32845,0.48038,0.31527,0.09379,2.55829,2.10289,0.00348,8.08752e-05,8.08752e-05,8.08752e-05
124,853.57,1.64545,1.04089,0.00181,0.29729,0.50851,0.28152,0.08659,2.51221,2.1357,0.00336,8.05853e-05,8.05853e-05,8.05853e-05
125,860.112,1.64426,1.04044,0.00186,0.28452,0.48528,0.2194,0.05907,2.66935,2.27971,0.0037,8.02938e-05,8.02938e-05,8.02938e-05
126,866.557,1.60802,1.04618,0.00184,0.31094,0.49711,0.26575,0.07319,2.65394,2.12811,0.00369,8.00007e-05,8.00007e-05,8.00007e-05
127,874.336,1.63066,1.17376,0.00189,0.41509,0.42218,0.32832,0.09177,2.67627,2.01774,0.00369,7.9706e-05,7.9706e-05,7.9706e-05
128,880.87,1.5868,1.01059,0.00178,0.37091,0.43627,0.29756,0.08944,2.54981,2.09455,0.0034,7.94099e-05,7.94099e-05,7.94099e-05
129,887.871,1.59548,1.02704,0.00187,0.35407,0.45954,0.2992,0.09963,2.38697,2.12672,0.00308,7.91122e-05,7.91122e-05,7.91122e-05
130,894.331,1.55647,0.99023,0.00181,0.34993,0.44471,0.30663,0.09694,2.4375,2.12362,0.00322,7.88131e-05,7.88131e-05,7.88131e-05
131,900.923,1.60929,1.04717,0.00174,0.37668,0.4376,0.32334,0.10248,2.43903,2.11604,0.00326,7.85124e-05,7.85124e-05,7.85124e-05
132,907.413,1.60105,0.9894,0.0018,0.44327,0.44628,0.33862,0.10734,2.44929,2.11379,0.00324,7.82104e-05,7.82104e-05,7.82104e-05
133,913.89,1.60272,0.99133,0.0019,0.4442,0.44711,0.34593,0.11327,2.39777,2.14063,0.00312,7.79069e-05,7.79069e-05,7.79069e-05
134,922.512,1.59043,1.00246,0.00178,0.41834,0.45088,0.36089,0.11461,2.50094,2.06429,0.00331,7.76019e-05,7.76019e-05,7.76019e-05
135,929.029,1.62911,1.0268,0.0018,0.37452,0.48222,0.37064,0.12005,2.48622,2.06079,0.0033,7.72956e-05,7.72956e-05,7.72956e-05
136,935.464,1.63451,1.00967,0.0018,0.35976,0.47692,0.36835,0.11976,2.47429,2.09852,0.00324,7.6988e-05,7.6988e-05,7.6988e-05
137,942.083,1.66488,1.01085,0.00188,0.34254,0.48559,0.37845,0.13435,2.33177,2.12029,0.00293,7.66789e-05,7.66789e-05,7.66789e-05
138,948.645,1.62368,0.97796,0.00192,0.29572,0.42287,0.27571,0.08739,2.52609,2.29215,0.00332,7.63685e-05,7.63685e-05,7.63685e-05
139,955.214,1.5826,0.9738,0.0018,0.30926,0.43664,0.27677,0.09237,2.41988,2.33101,0.00318,7.60568e-05,7.60568e-05,7.60568e-05
140,961.71,1.63399,1.02709,0.0019,0.59402,0.29197,0.31137,0.10631,2.45005,2.22682,0.00326,7.57438e-05,7.57438e-05,7.57438e-05
141,968.315,1.52991,0.93064,0.00172,0.62405,0.25884,0.24856,0.07882,2.52376,2.24423,0.00335,7.54296e-05,7.54296e-05,7.54296e-05
142,974.888,1.5843,0.95767,0.00186,0.64506,0.26242,0.27812,0.07769,2.65748,2.27854,0.00361,7.5114e-05,7.5114e-05,7.5114e-05
143,981.408,1.59591,0.97319,0.00174,0.23611,0.39905,0.21594,0.06209,2.63821,2.34769,0.00355,7.47973e-05,7.47973e-05,7.47973e-05
144,987.888,1.57991,0.97087,0.00182,0.31079,0.4526,0.26747,0.08842,2.42097,2.2651,0.0031,7.44793e-05,7.44793e-05,7.44793e-05
145,994.481,1.5706,0.92094,0.00175,0.33976,0.42439,0.26626,0.08063,2.55232,2.19295,0.00336,7.41601e-05,7.41601e-05,7.41601e-05
146,1000.94,1.59747,0.96542,0.00174,0.36513,0.43872,0.28589,0.09018,2.48343,2.18005,0.00325,7.38397e-05,7.38397e-05,7.38397e-05
147,1007.41,1.6061,1.02007,0.00176,0.42438,0.43934,0.35793,0.11714,2.44152,2.184,0.00318,7.35181e-05,7.35181e-05,7.35181e-05
148,1014.55,1.59254,0.95816,0.00175,0.34972,0.45961,0.34279,0.11091,2.44462,2.20918,0.00317,7.31955e-05,7.31955e-05,7.31955e-05
149,1021.01,1.54208,0.95818,0.00177,0.37232,0.46924,0.3473,0.11488,2.40865,2.23871,0.00309,7.28717e-05,7.28717e-05,7.28717e-05
150,1027.46,1.59061,0.94388,0.0018,0.37526,0.45412,0.32943,0.1041,2.45575,2.26514,0.00316,7.25467e-05,7.25467e-05,7.25467e-05
151,1034,1.56115,0.92035,0.00172,0.37151,0.39807,0.28753,0.08836,2.50379,2.28619,0.00323,7.22208e-05,7.22208e-05,7.22208e-05
152,1042.13,1.56125,0.91764,0.00173,0.33728,0.41764,0.28605,0.0925,2.44221,2.24999,0.00314,7.18937e-05,7.18937e-05,7.18937e-05
153,1049.09,1.58158,0.96566,0.00184,0.33413,0.43418,0.28553,0.08367,2.62312,2.05442,0.00357,7.15656e-05,7.15656e-05,7.15656e-05
154,1055.69,1.58344,0.96305,0.00183,0.34975,0.44404,0.29563,0.08625,2.59444,2.0668,0.0035,7.12365e-05,7.12365e-05,7.12365e-05
155,1062.21,1.57583,0.97541,0.00177,0.38925,0.4364,0.31415,0.09475,2.5364,2.18385,0.00331,7.09064e-05,7.09064e-05,7.09064e-05
156,1068.78,1.62826,0.96524,0.00176,0.39847,0.44506,0.32262,0.09922,2.48695,2.23436,0.00323,7.05753e-05,7.05753e-05,7.05753e-05
157,1075.26,1.53416,0.92522,0.00171,0.45017,0.44817,0.35918,0.10639,2.52664,2.21271,0.00336,7.02432e-05,7.02432e-05,7.02432e-05
158,1081.69,1.55615,0.93141,0.00171,0.50985,0.43815,0.39053,0.12327,2.46339,2.12383,0.0032,6.99102e-05,6.99102e-05,6.99102e-05
159,1088.21,1.56491,0.97149,0.00182,0.45868,0.44544,0.35394,0.10632,2.53701,2.19075,0.00331,6.95763e-05,6.95763e-05,6.95763e-05
160,1094.69,1.59126,0.97414,0.00166,0.44972,0.48021,0.37391,0.12534,2.37912,2.19999,0.00307,6.92415e-05,6.92415e-05,6.92415e-05
161,1101.16,1.59218,0.95391,0.00175,0.39522,0.48912,0.34853,0.10964,2.47198,2.26823,0.00327,6.89058e-05,6.89058e-05,6.89058e-05
162,1107.8,1.56402,0.94546,0.00177,0.38567,0.46488,0.35123,0.11252,2.42377,2.27483,0.00314,6.85692e-05,6.85692e-05,6.85692e-05
163,1114.28,1.55936,0.91313,0.00175,0.35835,0.44691,0.35763,0.11074,2.52018,2.30455,0.00333,6.82318e-05,6.82318e-05,6.82318e-05
164,1120.85,1.55713,0.95232,0.00179,0.36622,0.44054,0.33878,0.09633,2.60908,2.25036,0.00351,6.78936e-05,6.78936e-05,6.78936e-05
165,1127.37,1.63336,0.97488,0.00166,0.40202,0.44687,0.34508,0.10352,2.55039,2.21308,0.00345,6.75546e-05,6.75546e-05,6.75546e-05
166,1133.86,1.54881,0.90396,0.00174,0.36835,0.43563,0.30553,0.09163,2.52659,2.23508,0.00339,6.72148e-05,6.72148e-05,6.72148e-05
167,1140.41,1.54545,0.9062,0.00167,0.36643,0.42708,0.28897,0.0836,2.56517,2.32847,0.00344,6.68743e-05,6.68743e-05,6.68743e-05
168,1146.88,1.55006,0.94278,0.00176,0.3924,0.44072,0.29061,0.07925,2.59942,2.33337,0.00351,6.6533e-05,6.6533e-05,6.6533e-05
169,1153.48,1.5525,0.90422,0.00165,0.40039,0.44505,0.30101,0.09207,2.50184,2.31287,0.00331,6.6191e-05,6.6191e-05,6.6191e-05
170,1160.05,1.51761,0.89576,0.00171,0.37353,0.42837,0.29097,0.08274,2.66946,2.29807,0.00363,6.58484e-05,6.58484e-05,6.58484e-05
171,1166.5,1.56449,0.87545,0.0017,0.39539,0.44612,0.33719,0.10573,2.56356,2.28144,0.0034,6.5505e-05,6.5505e-05,6.5505e-05
