timestamp_utc,current_experiment,current_repetition,current_seed,cpu_pct,ram_used_gb,ram_total_gb,disk_free_gb,gpu_name,gpu_temp_c,gpu_power_w,gpu_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,gpu_error
2026-09-07T00:09:34.354258+00:00,05_smolvlm_size_lora,5,5,4.2,4.31,60.43,57.0,NVIDIA GeForce RTX 4090,35,89.52,33,2612.1,24564.0,
2026-09-07T00:09:44.365262+00:00,05_smolvlm_size_lora,5,5,4.2,4.33,60.43,57.0,NVIDIA GeForce RTX 4090,35,89.64,54,2612.1,24564.0,
2026-09-07T00:09:54.376327+00:00,05_smolvlm_size_lora,5,5,4.2,4.31,60.43,57.0,NVIDIA GeForce RTX 4090,35,101.96,24,2612.1,24564.0,
2026-09-07T00:10:04.387295+00:00,05_smolvlm_size_lora,5,5,4.2,4.32,60.43,57.0,NVIDIA GeForce RTX 4090,36,99.2,34,2612.1,24564.0,
2026-09-07T00:10:14.400610+00:00,05_smolvlm_size_lora,5,5,4.2,4.32,60.43,57.0,NVIDIA GeForce RTX 4090,35,101.23,38,2612.1,24564.0,
2026-09-07T00:10:24.411718+00:00,05_smolvlm_size_lora,5,5,4.2,4.31,60.43,57.0,NVIDIA GeForce RTX 4090,36,99.64,20,2612.1,24564.0,
2026-09-07T00:10:34.422801+00:00,05_smolvlm_size_lora,5,5,4.2,4.31,60.43,57.0,NVIDIA GeForce RTX 4090,36,102.07,4,2612.1,24564.0,
2026-09-07T00:10:44.433545+00:00,05_smolvlm_size_lora,5,5,4.2,4.31,60.43,57.0,NVIDIA GeForce RTX 4090,35,101.31,53,2612.1,24564.0,
2026-09-07T00:10:54.444411+00:00,05_smolvlm_size_lora,5,5,4.2,4.31,60.43,57.0,NVIDIA GeForce RTX 4090,35,101.06,41,2612.1,24564.0,
2026-09-07T00:11:04.455067+00:00,05_smolvlm_size_lora,5,5,4.2,4.31,60.43,57.0,NVIDIA GeForce RTX 4090,36,102.73,26,2612.1,24564.0,
2026-09-07T00:11:14.465825+00:00,05_smolvlm_size_lora,5,5,4.2,4.32,60.43,57.0,NVIDIA GeForce RTX 4090,36,102.07,36,2612.1,24564.0,
2026-09-07T00:11:24.478740+00:00,05_smolvlm_size_lora,5,5,4.2,4.31,60.43,57.0,NVIDIA GeForce RTX 4090,36,101.24,30,2612.1,24564.0,
2026-09-07T00:11:34.491167+00:00,05_smolvlm_size_lora,5,5,4.2,4.32,60.43,57.0,NVIDIA GeForce RTX 4090,36,100.74,19,2612.1,24564.0,
2026-09-07T00:11:44.502135+00:00,05_smolvlm_size_lora,5,5,4.2,4.32,60.43,57.0,NVIDIA GeForce RTX 4090,36,103.13,60,2612.1,24564.0,
2026-09-07T00:11:54.513034+00:00,05_smolvlm_size_lora,5,5,4.2,4.31,60.43,57.0,NVIDIA GeForce RTX 4090,35,97.64,6,2612.1,24564.0,
2026-09-07T00:12:04.524459+00:00,05_smolvlm_size_lora,5,5,4.2,4.36,60.43,57.0,NVIDIA GeForce RTX 4090,35,99.06,48,2612.1,24564.0,
2026-09-07T00:12:14.537465+00:00,05_smolvlm_size_lora,5,5,4.2,4.34,60.43,57.0,NVIDIA GeForce RTX 4090,35,98.09,0,2612.1,24564.0,
2026-09-07T00:12:24.549068+00:00,05_smolvlm_size_lora,5,5,4.2,4.36,60.43,57.0,NVIDIA GeForce RTX 4090,35,102.67,69,2612.1,24564.0,
2026-09-07T00:12:34.560313+00:00,05_smolvlm_size_lora,5,5,4.2,4.35,60.43,57.0,NVIDIA GeForce RTX 4090,35,101.98,58,2612.1,24564.0,
2026-09-07T00:12:44.571333+00:00,05_smolvlm_size_lora,5,5,4.2,4.37,60.43,57.0,NVIDIA GeForce RTX 4090,35,101.35,65,2612.1,24564.0,
2026-09-07T00:12:54.582448+00:00,05_smolvlm_size_lora,5,5,4.2,4.37,60.43,57.0,NVIDIA GeForce RTX 4090,36,98.77,47,2612.1,24564.0,
2026-09-07T00:13:04.593580+00:00,05_smolvlm_size_lora,5,5,4.2,4.34,60.43,57.0,NVIDIA GeForce RTX 4090,36,88.33,36,2612.1,24564.0,
2026-09-07T00:13:14.604600+00:00,05_smolvlm_size_lora,5,5,4.2,4.33,60.43,57.0,NVIDIA GeForce RTX 4090,35,87.83,41,2612.1,24564.0,
2026-09-07T00:13:24.615559+00:00,05_smolvlm_size_lora,5,5,4.2,4.34,60.43,57.0,NVIDIA GeForce RTX 4090,36,88.11,38,2612.1,24564.0,
2026-09-07T00:13:34.626696+00:00,05_smolvlm_size_lora,5,5,4.2,4.34,60.43,57.0,NVIDIA GeForce RTX 4090,35,88.07,40,2612.1,24564.0,
2026-09-07T00:13:44.637841+00:00,05_smolvlm_size_lora,5,5,4.0,4.36,60.43,57.0,NVIDIA GeForce RTX 4090,35,97.26,57,2612.1,24564.0,
2026-09-07T00:13:54.651514+00:00,05_smolvlm_size_lora,5,5,4.2,4.3,60.43,57.0,NVIDIA GeForce RTX 4090,36,103.03,29,2612.1,24564.0,
2026-09-07T00:14:04.662491+00:00,05_smolvlm_size_lora,5,5,4.2,4.35,60.43,57.0,NVIDIA GeForce RTX 4090,36,98.81,15,2612.1,24564.0,
2026-09-07T00:14:14.674191+00:00,05_smolvlm_size_lora,5,5,4.2,4.36,60.43,57.0,NVIDIA GeForce RTX 4090,36,99.28,5,2612.1,24564.0,
2026-09-07T00:14:24.685515+00:00,05_smolvlm_size_lora,5,5,4.2,4.33,60.43,57.0,NVIDIA GeForce RTX 4090,36,101.34,31,2612.1,24564.0,
2026-09-07T00:14:34.696873+00:00,05_smolvlm_size_lora,5,5,4.2,4.34,60.43,57.0,NVIDIA GeForce RTX 4090,37,98.71,34,2612.1,24564.0,
2026-09-07T00:14:44.709548+00:00,05_smolvlm_size_lora,5,5,4.2,4.32,60.43,57.0,NVIDIA GeForce RTX 4090,36,97.76,12,2612.1,24564.0,
2026-09-07T00:14:54.722312+00:00,05_smolvlm_size_lora,5,5,4.2,4.31,60.43,57.0,NVIDIA GeForce RTX 4090,35,102.44,5,2612.1,24564.0,
2026-09-07T00:15:04.733103+00:00,05_smolvlm_size_lora,5,5,4.2,4.32,60.43,57.0,NVIDIA GeForce RTX 4090,36,99.72,49,2612.1,24564.0,
2026-09-07T00:15:14.743921+00:00,05_smolvlm_size_lora,5,5,4.2,4.31,60.43,57.0,NVIDIA GeForce RTX 4090,36,103.27,44,2612.1,24564.0,
2026-09-07T00:15:24.754859+00:00,05_smolvlm_size_lora,5,5,4.2,4.31,60.43,57.0,NVIDIA GeForce RTX 4090,36,99.54,19,2612.1,24564.0,
2026-09-07T00:15:34.766321+00:00,05_smolvlm_size_lora,5,5,4.2,4.32,60.43,57.0,NVIDIA GeForce RTX 4090,35,99.03,19,2612.1,24564.0,
2026-09-07T00:15:44.777384+00:00,05_smolvlm_size_lora,5,5,4.2,4.32,60.43,57.0,NVIDIA GeForce RTX 4090,35,99.92,40,2612.1,24564.0,
2026-09-07T00:15:54.788218+00:00,05_smolvlm_size_lora,5,5,4.2,4.31,60.43,57.0,NVIDIA GeForce RTX 4090,36,103.16,51,2612.1,24564.0,
2026-09-07T00:16:04.799352+00:00,05_smolvlm_size_lora,5,5,4.2,4.33,60.43,57.0,NVIDIA GeForce RTX 4090,37,102.48,26,2612.1,24564.0,
2026-09-07T00:16:14.810013+00:00,05_smolvlm_size_lora,5,5,4.2,4.31,60.43,57.0,NVIDIA GeForce RTX 4090,36,102.69,44,2612.1,24564.0,
2026-09-07T00:16:24.821037+00:00,05_smolvlm_size_lora,5,5,4.2,4.31,60.43,57.0,NVIDIA GeForce RTX 4090,37,102.92,29,2612.1,24564.0,
2026-09-07T00:16:34.832050+00:00,05_smolvlm_size_lora,5,5,4.2,4.31,60.43,57.0,NVIDIA GeForce RTX 4090,36,102.98,9,2612.1,24564.0,
2026-09-07T00:16:44.842805+00:00,05_smolvlm_size_lora,5,5,4.2,4.31,60.43,57.0,NVIDIA GeForce RTX 4090,36,100.96,12,2612.1,24564.0,
2026-09-07T00:16:54.853555+00:00,05_smolvlm_size_lora,5,5,4.2,4.37,60.43,57.0,NVIDIA GeForce RTX 4090,35,93.82,34,2612.1,24564.0,
2026-09-07T00:17:04.864421+00:00,05_smolvlm_size_lora,5,5,4.2,4.37,60.43,57.0,NVIDIA GeForce RTX 4090,35,89.58,52,2612.1,24564.0,
2026-09-07T00:17:14.876398+00:00,05_smolvlm_size_lora,5,5,4.2,4.37,60.43,57.0,NVIDIA GeForce RTX 4090,35,88.32,31,2612.1,24564.0,
2026-09-07T00:17:24.887402+00:00,05_smolvlm_size_lora,5,5,4.2,4.36,60.43,57.0,NVIDIA GeForce RTX 4090,35,90.41,41,2612.1,24564.0,
2026-09-07T00:17:34.898300+00:00,05_smolvlm_size_lora,5,5,4.2,4.33,60.43,57.0,NVIDIA GeForce RTX 4090,36,98.27,6,2612.1,24564.0,
2026-09-07T00:17:44.909319+00:00,05_smolvlm_size_lora,5,5,4.2,4.31,60.43,57.0,NVIDIA GeForce RTX 4090,36,100.8,21,2612.1,24564.0,
2026-09-07T00:17:54.920180+00:00,05_smolvlm_size_lora,5,5,4.2,4.31,60.43,57.0,NVIDIA GeForce RTX 4090,35,105.24,63,2612.1,24564.0,
2026-09-07T00:18:04.931194+00:00,05_smolvlm_size_lora,5,5,4.2,4.31,60.43,57.0,NVIDIA GeForce RTX 4090,36,102.27,46,2612.1,24564.0,
2026-09-07T00:18:14.942033+00:00,05_smolvlm_size_lora,5,5,4.2,4.31,60.43,57.0,NVIDIA GeForce RTX 4090,36,99.83,26,2612.1,24564.0,
2026-09-07T00:18:24.953323+00:00,05_smolvlm_size_lora,5,5,4.2,4.33,60.43,57.0,NVIDIA GeForce RTX 4090,36,97.1,0,2612.1,24564.0,
2026-09-07T00:18:34.966578+00:00,05_smolvlm_size_lora,5,5,4.2,4.31,60.43,57.0,NVIDIA GeForce RTX 4090,36,98.1,16,2612.1,24564.0,
2026-09-07T00:18:44.977502+00:00,05_smolvlm_size_lora,5,5,4.2,4.3,60.43,57.0,NVIDIA GeForce RTX 4090,35,99.34,49,2612.1,24564.0,
2026-09-07T00:18:54.988833+00:00,05_smolvlm_size_lora,5,5,4.2,4.3,60.43,57.0,NVIDIA GeForce RTX 4090,35,98.77,43,2612.1,24564.0,
2026-09-07T00:19:04.999919+00:00,05_smolvlm_size_lora,5,5,4.2,4.3,60.43,57.0,NVIDIA GeForce RTX 4090,35,98.25,53,2612.1,24564.0,
2026-09-07T00:19:15.011013+00:00,05_smolvlm_size_lora,5,5,4.2,4.3,60.43,57.0,NVIDIA GeForce RTX 4090,36,101.81,52,2612.1,24564.0,
2026-09-07T00:19:25.022085+00:00,05_smolvlm_size_lora,5,5,4.2,4.35,60.43,57.0,NVIDIA GeForce RTX 4090,36,103.3,62,2612.1,24564.0,
2026-09-07T00:19:35.032972+00:00,05_smolvlm_size_lora,5,5,4.2,4.31,60.43,57.0,NVIDIA GeForce RTX 4090,35,102.65,0,2612.1,24564.0,
2026-09-07T00:19:45.044236+00:00,05_smolvlm_size_lora,5,5,4.2,4.32,60.43,57.0,NVIDIA GeForce RTX 4090,35,101.13,2,2612.1,24564.0,
2026-09-07T00:19:55.055889+00:00,05_smolvlm_size_lora,5,5,4.2,4.39,60.43,57.0,NVIDIA GeForce RTX 4090,35,102.28,41,2612.1,24564.0,
2026-09-07T00:20:05.067113+00:00,05_smolvlm_size_lora,5,5,4.2,4.36,60.43,57.0,NVIDIA GeForce RTX 4090,36,100.73,19,2612.1,24564.0,
2026-09-07T00:20:15.077974+00:00,05_smolvlm_size_lora,5,5,9.0,6.25,60.43,57.0,NVIDIA GeForce RTX 4090,36,103.3,0,2612.1,24564.0,
2026-09-07T00:20:25.088888+00:00,05_smolvlm_size_lora,5,5,4.4,6.11,60.43,57.0,NVIDIA GeForce RTX 4090,35,99.97,62,2612.1,24564.0,
2026-09-07T00:20:35.100023+00:00,05_smolvlm_size_lora,5,5,4.4,6.12,60.43,57.0,NVIDIA GeForce RTX 4090,37,99.81,29,2612.1,24564.0,
2026-09-07T00:20:45.111570+00:00,05_smolvlm_size_lora,5,5,4.3,6.11,60.43,57.0,NVIDIA GeForce RTX 4090,37,100.86,34,2612.1,24564.0,
2026-09-07T00:20:55.122964+00:00,05_smolvlm_size_lora,5,5,4.3,6.08,60.43,57.0,NVIDIA GeForce RTX 4090,35,89.81,43,2612.1,24564.0,
2026-09-07T00:21:05.133904+00:00,05_smolvlm_size_lora,5,5,4.3,6.06,60.43,57.0,NVIDIA GeForce RTX 4090,35,88.91,54,2612.1,24564.0,
2026-09-07T00:21:15.144667+00:00,05_smolvlm_size_lora,5,5,4.3,6.1,60.43,57.0,NVIDIA GeForce RTX 4090,35,89.47,54,2612.1,24564.0,
2026-09-07T00:21:25.155637+00:00,05_smolvlm_size_lora,5,5,3.5,6.09,60.43,57.0,NVIDIA GeForce RTX 4090,34,64.48,0,3220.1,24564.0,
2026-09-07T00:21:35.166831+00:00,05_smolvlm_size_lora,5,5,4.3,6.08,60.43,57.0,NVIDIA GeForce RTX 4090,35,88.59,33,3220.1,24564.0,
2026-09-07T00:21:45.177897+00:00,05_smolvlm_size_lora,5,5,4.3,6.06,60.43,57.0,NVIDIA GeForce RTX 4090,35,89.99,53,3220.1,24564.0,
2026-09-07T00:21:55.188817+00:00,05_smolvlm_size_lora,5,5,4.3,6.06,60.43,57.0,NVIDIA GeForce RTX 4090,34,89.68,36,3220.1,24564.0,
2026-09-07T00:22:05.199997+00:00,05_smolvlm_size_lora,6,6,3.7,5.7,60.43,57.0,NVIDIA GeForce RTX 4090,35,103.28,35,2610.1,24564.0,
2026-09-07T00:22:15.211059+00:00,05_smolvlm_size_lora,6,6,4.3,4.52,60.43,57.0,NVIDIA GeForce RTX 4090,35,100.35,11,2610.1,24564.0,
2026-09-07T00:22:25.224376+00:00,05_smolvlm_size_lora,6,6,4.2,4.52,60.43,57.0,NVIDIA GeForce RTX 4090,34,101.62,12,2610.1,24564.0,
2026-09-07T00:22:35.235309+00:00,05_smolvlm_size_lora,6,6,4.2,4.56,60.43,57.0,NVIDIA GeForce RTX 4090,37,99.52,44,2610.1,24564.0,
2026-09-07T00:22:45.249221+00:00,05_smolvlm_size_lora,6,6,4.2,4.44,60.43,57.0,NVIDIA GeForce RTX 4090,35,100.69,45,2612.1,24564.0,
2026-09-07T00:22:55.260082+00:00,05_smolvlm_size_lora,6,6,4.2,4.42,60.43,57.0,NVIDIA GeForce RTX 4090,35,101.93,68,2612.1,24564.0,
2026-09-07T00:23:05.272831+00:00,05_smolvlm_size_lora,6,6,4.2,4.43,60.43,57.0,NVIDIA GeForce RTX 4090,35,99.91,22,2612.1,24564.0,
2026-09-07T00:23:15.284147+00:00,05_smolvlm_size_lora,6,6,4.2,4.42,60.43,57.0,NVIDIA GeForce RTX 4090,36,103.12,69,2612.1,24564.0,
2026-09-07T00:23:25.295494+00:00,05_smolvlm_size_lora,6,6,4.2,4.4,60.43,57.0,NVIDIA GeForce RTX 4090,35,102.07,30,2612.1,24564.0,
2026-09-07T00:23:35.306739+00:00,05_smolvlm_size_lora,6,6,4.2,4.4,60.43,57.0,NVIDIA GeForce RTX 4090,35,101.44,12,2612.1,24564.0,
2026-09-07T00:23:45.317908+00:00,05_smolvlm_size_lora,6,6,4.2,4.43,60.43,57.0,NVIDIA GeForce RTX 4090,36,102.05,25,2612.1,24564.0,
2026-09-07T00:23:55.329318+00:00,05_smolvlm_size_lora,6,6,4.2,4.45,60.43,57.0,NVIDIA GeForce RTX 4090,35,100.42,40,2612.1,24564.0,
2026-09-07T00:24:05.340372+00:00,05_smolvlm_size_lora,6,6,4.2,4.42,60.43,57.0,NVIDIA GeForce RTX 4090,35,99.13,46,2612.1,24564.0,
2026-09-07T00:24:15.351352+00:00,05_smolvlm_size_lora,6,6,4.2,4.41,60.43,57.0,NVIDIA GeForce RTX 4090,37,100.23,37,2612.1,24564.0,
2026-09-07T00:24:25.362149+00:00,05_smolvlm_size_lora,6,6,4.2,4.44,60.43,57.0,NVIDIA GeForce RTX 4090,35,102.25,52,2612.1,24564.0,
2026-09-07T00:24:35.373195+00:00,05_smolvlm_size_lora,6,6,4.2,4.41,60.43,57.0,NVIDIA GeForce RTX 4090,35,100.21,31,2612.1,24564.0,
2026-09-07T00:24:45.384000+00:00,05_smolvlm_size_lora,6,6,4.2,4.4,60.43,57.0,NVIDIA GeForce RTX 4090,36,100.08,37,2612.1,24564.0,
2026-09-07T00:24:55.395130+00:00,05_smolvlm_size_lora,6,6,4.2,4.41,60.43,57.0,NVIDIA GeForce RTX 4090,35,103.48,64,2612.1,24564.0,
2026-09-07T00:25:05.406716+00:00,05_smolvlm_size_lora,6,6,4.2,4.4,60.43,57.0,NVIDIA GeForce RTX 4090,36,98.33,17,2612.1,24564.0,
2026-09-07T00:25:15.419489+00:00,05_smolvlm_size_lora,6,6,4.2,4.44,60.43,57.0,NVIDIA GeForce RTX 4090,37,96.5,28,2612.1,24564.0,
2026-09-07T00:25:25.430370+00:00,05_smolvlm_size_lora,6,6,4.2,4.45,60.43,57.0,NVIDIA GeForce RTX 4090,36,90.1,37,2612.1,24564.0,
2026-09-07T00:25:35.441575+00:00,05_smolvlm_size_lora,6,6,4.2,4.44,60.43,57.0,NVIDIA GeForce RTX 4090,35,88.56,59,2612.1,24564.0,
