timestamp_utc,current_experiment,current_repetition,current_seed,cpu_pct,ram_used_gb,ram_total_gb,disk_free_gb,gpu_name,gpu_temp_c,gpu_power_w,gpu_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,gpu_error
2026-09-05T00:02:51.478829+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.95,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,41,66.58,0,3369.1,16380.0,
2026-09-05T00:03:01.542836+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.92,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,66.31,0,3369.1,16380.0,
2026-09-05T00:03:11.606840+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.9,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,37,68.07,79,3369.1,16380.0,
2026-09-05T00:03:21.671828+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.94,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,42,71.09,0,3369.1,16380.0,
2026-09-05T00:03:31.734844+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.95,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,66.37,37,3369.1,16380.0,
2026-09-05T00:03:41.798831+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.93,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,37,65.91,0,3369.1,16380.0,
2026-09-05T00:03:51.863833+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.95,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,69.84,48,3369.1,16380.0,
2026-09-05T00:04:01.927595+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.95,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,41,66.36,53,3369.1,16380.0,
2026-09-05T00:04:11.995832+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.97,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,67.54,70,3369.1,16380.0,
2026-09-05T00:04:22.059819+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.94,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,38,67.38,0,3369.1,16380.0,
2026-09-05T00:04:32.120950+00:00,03_vlm_polymer_real_synth,3,3,8.7,12.99,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,65.87,50,3369.1,16380.0,
2026-09-05T00:04:42.185834+00:00,03_vlm_polymer_real_synth,3,3,8.5,13.0,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,41,66.49,51,3369.1,16380.0,
2026-09-05T00:04:52.248815+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.94,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,40,68.43,59,3369.1,16380.0,
2026-09-05T00:05:02.311833+00:00,03_vlm_polymer_real_synth,3,3,8.8,12.96,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,40,69.47,51,3369.1,16380.0,
2026-09-05T00:05:12.381833+00:00,03_vlm_polymer_real_synth,3,3,8.6,12.97,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,66.3,1,3369.1,16380.0,
2026-09-05T00:05:22.445417+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.96,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,66.43,20,3369.1,16380.0,
2026-09-05T00:05:32.508840+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.93,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,37,71.35,51,3369.1,16380.0,
2026-09-05T00:05:42.571830+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.94,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,41,66.58,61,3369.1,16380.0,
2026-09-05T00:05:52.637826+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.92,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,37,66.41,55,3369.1,16380.0,
2026-09-05T00:06:02.703829+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.94,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,65.88,0,3369.1,16380.0,
2026-09-05T00:06:12.773833+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.94,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,37,66.53,79,3369.1,16380.0,
2026-09-05T00:06:22.843207+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.97,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,66.5,71,3369.1,16380.0,
2026-09-05T00:06:32.888153+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.95,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,67.82,58,3369.1,16380.0,
2026-09-05T00:06:42.925425+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.98,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,40,69.53,0,3369.1,16380.0,
2026-09-05T00:06:52.983857+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.93,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,41,68.12,51,3369.1,16380.0,
2026-09-05T00:07:03.043008+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.9,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,40,69.69,60,3369.1,16380.0,
2026-09-05T00:07:13.107828+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.96,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,40,66.9,51,3369.1,16380.0,
2026-09-05T00:07:23.172832+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.95,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,38,66.34,59,3369.1,16380.0,
2026-09-05T00:07:33.241825+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.91,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,40,69.44,0,3369.1,16380.0,
2026-09-05T00:07:43.305827+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.96,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,68.68,26,3369.1,16380.0,
2026-09-05T00:07:53.376837+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.95,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,41,66.14,20,3369.1,16380.0,
2026-09-05T00:08:03.424906+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.93,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,37,68.02,46,3369.1,16380.0,
2026-09-05T00:08:13.482665+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.95,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,70.67,63,3369.1,16380.0,
2026-09-05T00:08:23.511854+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.96,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,37,66.19,50,3369.1,16380.0,
2026-09-05T00:08:33.563846+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.97,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,41,66.23,0,3369.1,16380.0,
2026-09-05T00:08:43.589804+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.93,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,40,68.25,78,3369.1,16380.0,
2026-09-05T00:08:53.643959+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.92,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,66.9,0,3369.1,16380.0,
2026-09-05T00:09:03.697807+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.92,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,37,68.16,65,3369.1,16380.0,
2026-09-05T00:09:13.759153+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.93,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,65.25,56,3369.1,16380.0,
2026-09-05T00:09:23.810039+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.91,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,38,59.67,16,3369.1,16380.0,
2026-09-05T00:09:33.858251+00:00,03_vlm_polymer_real_synth,3,3,8.7,12.91,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,40,60.09,50,3369.1,16380.0,
2026-09-05T00:09:43.879171+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.95,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,37,62.75,8,3369.1,16380.0,
2026-09-05T00:09:53.942832+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.93,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,36,67.63,40,3369.1,16380.0,
2026-09-05T00:10:04.006662+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.96,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,66.19,57,3369.1,16380.0,
2026-09-05T00:10:14.070832+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.97,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,68.2,50,3369.1,16380.0,
2026-09-05T00:10:24.108615+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.96,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,40,67.79,67,3369.1,16380.0,
2026-09-05T00:10:34.177829+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.97,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,69.22,37,3369.1,16380.0,
2026-09-05T00:10:44.248841+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.98,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,67.93,5,3369.1,16380.0,
2026-09-05T00:10:54.317821+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.97,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,69.18,7,3369.1,16380.0,
2026-09-05T00:11:04.381831+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.96,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,38,66.47,61,3368.6,16380.0,
2026-09-05T00:11:14.444834+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.97,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,38,68.24,30,3368.6,16380.0,
2026-09-05T00:11:24.508833+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.97,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,37,67.98,52,3368.6,16380.0,
2026-09-05T00:11:34.557653+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.96,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,37,67.55,60,3368.6,16380.0,
2026-09-05T00:11:44.571496+00:00,03_vlm_polymer_real_synth,3,3,8.6,13.01,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,70.66,61,3336.6,16380.0,
2026-09-05T00:11:54.641348+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.97,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,37,66.29,57,3336.6,16380.0,
2026-09-05T00:12:04.690069+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.95,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,38,68.64,40,3336.6,16380.0,
2026-09-05T00:12:14.729034+00:00,03_vlm_polymer_real_synth,3,3,8.5,13.0,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,37,65.77,74,3336.6,16380.0,
2026-09-05T00:12:24.793829+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.97,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,37,65.53,2,3336.6,16380.0,
2026-09-05T00:12:34.838925+00:00,03_vlm_polymer_real_synth,3,3,8.6,12.96,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,37,65.76,34,3336.6,16380.0,
2026-09-05T00:12:44.867239+00:00,03_vlm_polymer_real_synth,3,3,8.5,13.01,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,38,66.38,78,3336.6,16380.0,
2026-09-05T00:12:54.930733+00:00,03_vlm_polymer_real_synth,3,3,8.5,13.0,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,37,65.01,0,3336.6,16380.0,
2026-09-05T00:13:04.979301+00:00,03_vlm_polymer_real_synth,3,3,8.6,13.01,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,38,66.34,79,3336.6,16380.0,
2026-09-05T00:13:15.044579+00:00,03_vlm_polymer_real_synth,3,3,8.5,13.01,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,37,69.43,31,3336.6,16380.0,
2026-09-05T00:13:25.108152+00:00,03_vlm_polymer_real_synth,3,3,8.5,13.0,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,68.92,63,3336.6,16380.0,
2026-09-05T00:13:35.176828+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.98,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,37,67.78,48,3336.6,16380.0,
2026-09-05T00:13:45.240818+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.96,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,40,72.4,61,3336.6,16380.0,
2026-09-05T00:13:55.303857+00:00,03_vlm_polymer_real_synth,3,3,8.5,13.01,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,38,66.4,63,3336.6,16380.0,
2026-09-05T00:14:05.367666+00:00,03_vlm_polymer_real_synth,3,3,8.6,12.99,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,41,70.01,54,3336.6,16380.0,
2026-09-05T00:14:15.430830+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.99,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,41,67.97,54,3336.6,16380.0,
2026-09-05T00:14:25.494966+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.99,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,67.46,0,3336.6,16380.0,
2026-09-05T00:14:35.560180+00:00,03_vlm_polymer_real_synth,3,3,8.7,13.03,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,37,66.4,0,3336.6,16380.0,
2026-09-05T00:14:45.618867+00:00,03_vlm_polymer_real_synth,3,3,8.5,13.01,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,40,69.95,44,3336.6,16380.0,
2026-09-05T00:14:55.684843+00:00,03_vlm_polymer_real_synth,3,3,8.5,13.0,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,41,66.6,24,3336.6,16380.0,
2026-09-05T00:15:05.747827+00:00,03_vlm_polymer_real_synth,3,3,8.5,13.0,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,67.64,34,3336.6,16380.0,
2026-09-05T00:15:15.812822+00:00,03_vlm_polymer_real_synth,3,3,8.5,13.01,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,67.0,47,3336.6,16380.0,
2026-09-05T00:15:25.877837+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.98,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,38,66.2,64,3336.6,16380.0,
2026-09-05T00:15:35.945947+00:00,03_vlm_polymer_real_synth,3,3,8.5,13.03,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,68.67,32,3336.6,16380.0,
2026-09-05T00:15:46.009623+00:00,03_vlm_polymer_real_synth,3,3,8.6,13.01,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,40,66.18,58,3336.6,16380.0,
2026-09-05T00:15:56.065898+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.99,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,37,66.33,0,3336.6,16380.0,
2026-09-05T00:16:06.114048+00:00,03_vlm_polymer_real_synth,3,3,8.5,13.01,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,65.7,63,3336.6,16380.0,
2026-09-05T00:16:16.150013+00:00,03_vlm_polymer_real_synth,3,3,8.5,13.01,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,66.36,57,3336.6,16380.0,
2026-09-05T00:16:26.205588+00:00,03_vlm_polymer_real_synth,3,3,8.5,13.02,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,38,71.79,80,3336.6,16380.0,
2026-09-05T00:16:36.267034+00:00,03_vlm_polymer_real_synth,3,3,8.5,13.01,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,65.75,0,3336.6,16380.0,
2026-09-05T00:16:46.336674+00:00,03_vlm_polymer_real_synth,3,3,8.6,13.0,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,41,69.9,21,3336.6,16380.0,
2026-09-05T00:16:56.400482+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.98,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,41,66.65,0,3336.6,16380.0,
2026-09-05T00:17:06.424795+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.99,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,66.38,67,3336.6,16380.0,
2026-09-05T00:17:16.446377+00:00,03_vlm_polymer_real_synth,3,3,8.5,13.09,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,37,67.96,64,3336.6,16380.0,
2026-09-05T00:17:26.515829+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.6,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,40,66.38,0,3336.6,16380.0,
2026-09-05T00:17:36.540694+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.67,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,68.96,67,3336.6,16380.0,
2026-09-05T00:17:46.562263+00:00,03_vlm_polymer_real_synth,3,3,8.6,12.7,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,69.06,4,3336.6,16380.0,
2026-09-05T00:17:56.627138+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.75,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,38,66.25,39,3336.6,16380.0,
2026-09-05T00:18:06.649983+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.74,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,40,68.59,41,3336.6,16380.0,
2026-09-05T00:18:16.698632+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.77,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,67.52,0,3336.6,16380.0,
2026-09-05T00:18:26.768855+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.81,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,66.47,36,3336.6,16380.0,
2026-09-05T00:18:36.837831+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.8,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,37,67.81,24,3336.6,16380.0,
2026-09-05T00:18:46.890839+00:00,03_vlm_polymer_real_synth,3,3,8.9,12.83,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,66.34,74,3336.6,16380.0,
2026-09-05T00:18:56.944153+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.82,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,41,66.56,49,3336.6,16380.0,
2026-09-05T00:19:07.011991+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.79,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,66.39,55,3336.6,16380.0,
2026-09-05T00:19:17.075838+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.83,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,37,66.59,7,3336.6,16380.0,
2026-09-05T00:19:27.138845+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.84,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,37,66.84,34,3336.6,16380.0,
2026-09-05T00:19:37.203839+00:00,03_vlm_polymer_real_synth,3,3,8.7,12.84,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,37,66.51,31,3336.6,16380.0,
2026-09-05T00:19:47.262084+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.86,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,38,66.63,75,3336.6,16380.0,
2026-09-05T00:19:57.325838+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.86,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,38,66.38,63,3336.6,16380.0,
2026-09-05T00:20:07.390843+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.87,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,38,66.48,60,3336.6,16380.0,
2026-09-05T00:20:17.453838+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.85,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,37,66.3,56,3336.6,16380.0,
2026-09-05T00:20:27.518358+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.88,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,66.77,54,3336.6,16380.0,
2026-09-05T00:20:37.581936+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.9,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,66.43,75,3336.6,16380.0,
2026-09-05T00:20:47.636165+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.88,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,37,69.09,61,3336.6,16380.0,
2026-09-05T00:20:57.693754+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.88,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,40,71.6,0,3336.6,16380.0,
2026-09-05T00:21:07.756830+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.87,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,37,71.16,50,3336.6,16380.0,
2026-09-05T00:21:17.827833+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.86,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,66.48,0,3336.6,16380.0,
2026-09-05T00:21:27.892865+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.84,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,39,68.85,57,3336.6,16380.0,
2026-09-05T00:21:37.955824+00:00,03_vlm_polymer_real_synth,3,3,8.6,12.85,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,38,61.2,23,3336.6,16380.0,
2026-09-05T00:21:48.021128+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.88,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,40,62.52,23,3336.6,16380.0,
2026-09-05T00:21:58.083831+00:00,03_vlm_polymer_real_synth,3,3,8.5,12.87,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,37,59.81,24,3336.6,16380.0,
2026-09-05T00:22:08.122454+00:00,03_vlm_polymer_real_synth,3,3,8.0,12.87,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,35,38.92,0,2880.6,16380.0,
2026-09-05T00:22:18.185835+00:00,03_vlm_polymer_real_synth,3,3,7.5,12.91,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,38,59.88,40,3946.6,16380.0,
2026-09-05T00:22:28.249820+00:00,03_vlm_polymer_real_synth,3,3,10.9,12.78,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,41,61.76,19,3946.6,16380.0,
2026-09-05T00:22:38.313898+00:00,03_vlm_polymer_real_synth,3,3,15.7,12.76,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,40,61.25,42,3946.6,16380.0,
2026-09-05T00:22:48.376836+00:00,03_vlm_polymer_real_synth,4,4,13.8,11.62,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,38,22.62,0,2802.6,16380.0,
2026-09-05T00:22:58.440560+00:00,03_vlm_polymer_real_synth,4,4,9.8,12.82,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,43,68.16,58,3336.6,16380.0,
2026-09-05T00:23:08.498577+00:00,03_vlm_polymer_real_synth,4,4,8.5,12.74,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,44,67.34,62,3336.6,16380.0,
2026-09-05T00:23:18.562835+00:00,03_vlm_polymer_real_synth,4,4,8.5,12.77,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,46,66.38,47,3336.6,16380.0,
2026-09-05T00:23:28.626845+00:00,03_vlm_polymer_real_synth,4,4,8.5,12.75,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,46,67.44,65,3336.6,16380.0,
2026-09-05T00:23:38.686274+00:00,03_vlm_polymer_real_synth,4,4,8.6,12.77,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,50,67.87,54,3336.6,16380.0,
2026-09-05T00:23:48.749839+00:00,03_vlm_polymer_real_synth,4,4,8.5,12.71,30.49,1501.53,NVIDIA GeForce RTX 4060 Ti,49,71.67,20,3336.6,16380.0,
