epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
38,271.338,1.78804,1.68967,0.00218,0.23303,0.3681,0.20858,0.06805,2.44964,2.06407,0.00309,9.81133e-05,9.81133e-05,9.81133e-05
39,277.808,1.78226,1.64421,0.00228,0.29983,0.35268,0.22008,0.06708,2.48693,2.11039,0.00317,9.80107e-05,9.80107e-05,9.80107e-05
40,284.253,1.75603,1.60125,0.00236,0.27853,0.32973,0.20095,0.05953,2.56342,2.10257,0.00332,9.79054e-05,9.79054e-05,9.79054e-05
41,291.396,1.80577,1.68696,0.00217,0.29785,0.35012,0.24074,0.076,2.528,2.0506,0.00325,9.77975e-05,9.77975e-05,9.77975e-05
42,297.839,1.76574,1.53835,0.00213,0.28495,0.31753,0.23185,0.07063,2.57365,2.10976,0.00333,9.7687e-05,9.7687e-05,9.7687e-05
43,306.241,1.80836,1.68911,0.00226,0.29462,0.33,0.25135,0.08123,2.51506,2.03832,0.00319,9.75738e-05,9.75738e-05,9.75738e-05
44,315.156,1.79659,1.67917,0.00222,0.21376,0.39239,0.23045,0.07153,2.50656,2.0869,0.00319,9.7458e-05,9.7458e-05,9.7458e-05
45,321.741,1.81645,1.61859,0.00229,0.2278,0.37193,0.22747,0.06995,2.49058,2.13557,0.00316,9.73396e-05,9.73396e-05,9.73396e-05
46,328.237,1.85377,1.61161,0.00228,0.20995,0.40984,0.26497,0.09061,2.35785,2.11514,0.00294,9.72186e-05,9.72186e-05,9.72186e-05
47,334.874,1.8248,1.60499,0.00218,0.23823,0.43807,0.26993,0.08665,2.37108,2.06307,0.00298,9.7095e-05,9.7095e-05,9.7095e-05
48,341.347,1.77706,1.54129,0.00216,0.32032,0.37718,0.25167,0.07738,2.41208,2.0695,0.00306,9.69688e-05,9.69688e-05,9.69688e-05
49,347.807,1.80975,1.55813,0.00218,0.35242,0.38565,0.28281,0.08975,2.44221,1.99458,0.0031,9.68399e-05,9.68399e-05,9.68399e-05
50,354.318,1.7964,1.51376,0.00225,0.415,0.37781,0.32133,0.10735,2.43769,1.92504,0.00311,9.67085e-05,9.67085e-05,9.67085e-05
51,363.122,1.81602,1.51226,0.0023,0.40031,0.3937,0.33601,0.11042,2.48539,1.91217,0.00325,9.65746e-05,9.65746e-05,9.65746e-05
52,371.828,1.75749,1.41702,0.0022,0.41386,0.36005,0.38147,0.12821,2.45464,1.93699,0.00321,9.6438e-05,9.6438e-05,9.6438e-05
53,378.932,1.78444,1.43803,0.00205,0.37259,0.42638,0.39531,0.13472,2.40183,1.85513,0.00304,9.6299e-05,9.6299e-05,9.6299e-05
54,385.469,1.74175,1.37955,0.00213,0.36491,0.43469,0.33709,0.10867,2.4472,1.90434,0.00314,9.61573e-05,9.61573e-05,9.61573e-05
55,391.929,1.79164,1.5624,0.0022,0.44051,0.44097,0.3937,0.13626,2.35356,1.78724,0.00299,9.60131e-05,9.60131e-05,9.60131e-05
56,401.422,1.75724,1.44726,0.00214,0.4417,0.46029,0.35679,0.11747,2.4339,1.85324,0.00313,9.58664e-05,9.58664e-05,9.58664e-05
57,407.866,1.75274,1.41302,0.00223,0.41348,0.42116,0.33361,0.10753,2.47168,1.99568,0.00319,9.57172e-05,9.57172e-05,9.57172e-05
58,415.492,1.70813,1.42884,0.00212,0.38822,0.39669,0.33325,0.10396,2.53697,1.9808,0.0033,9.55655e-05,9.55655e-05,9.55655e-05
59,421.978,1.754,1.35078,0.0021,0.41193,0.416,0.35314,0.11465,2.42323,1.91267,0.00313,9.54112e-05,9.54112e-05,9.54112e-05
60,430.517,1.77263,1.42234,0.00207,0.35788,0.41998,0.27385,0.08732,2.41868,2.05569,0.00309,9.52545e-05,9.52545e-05,9.52545e-05
61,437.408,1.70899,1.38429,0.00223,0.36994,0.41658,0.315,0.10688,2.3456,1.91869,0.00293,9.50953e-05,9.50953e-05,9.50953e-05
62,443.858,1.74541,1.40977,0.00214,0.43387,0.40463,0.36288,0.12606,2.32429,1.84819,0.00287,9.49336e-05,9.49336e-05,9.49336e-05
63,450.992,1.70948,1.37553,0.0021,0.35864,0.41489,0.28728,0.09384,2.36248,2.04029,0.00299,9.47695e-05,9.47695e-05,9.47695e-05
64,457.539,1.74457,1.36594,0.00211,0.33471,0.42989,0.33945,0.10909,2.43825,1.9672,0.00315,9.46028e-05,9.46028e-05,9.46028e-05
65,466.023,1.69898,1.3157,0.00199,0.37262,0.4235,0.3597,0.12089,2.37813,1.89525,0.00301,9.44338e-05,9.44338e-05,9.44338e-05
66,472.584,1.76933,1.32164,0.00204,0.37595,0.44391,0.352,0.11851,2.35685,1.85285,0.00292,9.42623e-05,9.42623e-05,9.42623e-05
67,479.015,1.77505,1.41013,0.00215,0.34686,0.48429,0.35872,0.13399,2.2261,1.87259,0.0027,9.40884e-05,9.40884e-05,9.40884e-05
68,485.471,1.75786,1.33244,0.00205,0.45796,0.34094,0.39326,0.15641,2.17649,1.85756,0.00257,9.39121e-05,9.39121e-05,9.39121e-05
69,494.133,1.71729,1.26722,0.00206,0.45089,0.35919,0.37987,0.13516,2.32541,1.87679,0.00284,9.37334e-05,9.37334e-05,9.37334e-05
70,500.572,1.71374,1.23847,0.00195,0.41136,0.42956,0.38116,0.13799,2.29763,1.8596,0.00277,9.35523e-05,9.35523e-05,9.35523e-05
71,508.504,1.67391,1.18939,0.00207,0.41312,0.43087,0.38622,0.13797,2.32231,1.87912,0.00286,9.33688e-05,9.33688e-05,9.33688e-05
72,515.089,1.73437,1.26438,0.00207,0.4248,0.44456,0.38301,0.1471,2.24732,1.88517,0.00273,9.3183e-05,9.3183e-05,9.3183e-05
73,521.563,1.74488,1.32219,0.00213,0.45124,0.42914,0.38001,0.14103,2.31449,1.89532,0.0028,9.29948e-05,9.29948e-05,9.29948e-05
74,529.33,1.78454,1.32701,0.00205,0.50627,0.40096,0.37906,0.14414,2.2944,1.92723,0.00274,9.28042e-05,9.28042e-05,9.28042e-05
75,535.915,1.67871,1.26143,0.00206,0.47508,0.40873,0.38096,0.13609,2.38413,1.97118,0.00294,9.26113e-05,9.26113e-05,9.26113e-05
76,543.921,1.72187,1.2666,0.002,0.42787,0.42194,0.36417,0.13541,2.28598,1.93007,0.00279,9.24161e-05,9.24161e-05,9.24161e-05
77,550.678,1.74981,1.27977,0.00204,0.43743,0.44346,0.35887,0.13428,2.24604,1.90177,0.00272,9.22186e-05,9.22186e-05,9.22186e-05
78,557.193,1.65282,1.23288,0.00202,0.48331,0.43366,0.37589,0.13537,2.31758,1.83214,0.00282,9.20188e-05,9.20188e-05,9.20188e-05
79,563.68,1.73014,1.21262,0.00206,0.47631,0.45053,0.37641,0.13575,2.30112,1.85496,0.00279,9.18167e-05,9.18167e-05,9.18167e-05
80,570.153,1.67918,1.22441,0.00201,0.47731,0.45894,0.35341,0.12372,2.33043,1.90472,0.00284,9.16124e-05,9.16124e-05,9.16124e-05
81,576.737,1.75588,1.31998,0.00212,0.51283,0.44813,0.38219,0.14001,2.27087,1.86786,0.00277,9.14058e-05,9.14058e-05,9.14058e-05
82,583.223,1.70332,1.23094,0.00211,0.54673,0.40685,0.39601,0.14712,2.27816,1.85544,0.00278,9.11969e-05,9.11969e-05,9.11969e-05
83,589.675,1.6891,1.18936,0.00203,0.45879,0.41888,0.35296,0.11326,2.45454,1.92224,0.00308,9.09858e-05,9.09858e-05,9.09858e-05
84,596.225,1.69448,1.21857,0.00207,0.48661,0.44142,0.40111,0.14581,2.29744,1.82671,0.00276,9.07725e-05,9.07725e-05,9.07725e-05
85,602.667,1.72485,1.23165,0.00196,0.52053,0.44621,0.42667,0.1524,2.32675,1.76086,0.00288,9.0557e-05,9.0557e-05,9.0557e-05
86,609.145,1.63273,1.13505,0.00198,0.52395,0.46743,0.44476,0.17269,2.20827,1.76456,0.00268,9.03393e-05,9.03393e-05,9.03393e-05
87,616.509,1.69063,1.19509,0.00193,0.51234,0.42514,0.40515,0.14388,2.34757,1.86933,0.00289,9.01194e-05,9.01194e-05,9.01194e-05
88,622.985,1.7027,1.16496,0.00198,0.52968,0.44444,0.42004,0.16094,2.22865,1.75028,0.00265,8.98973e-05,8.98973e-05,8.98973e-05
89,629.442,1.71546,1.17394,0.00189,0.53475,0.45411,0.40731,0.15196,2.24118,1.80683,0.00268,8.96731e-05,8.96731e-05,8.96731e-05
90,637.276,1.69315,1.17687,0.002,0.52896,0.44496,0.401,0.1481,2.22636,1.8891,0.00266,8.94467e-05,8.94467e-05,8.94467e-05
91,643.714,1.65223,1.25828,0.00198,0.49225,0.45135,0.41525,0.16036,2.1927,1.90787,0.00258,8.92183e-05,8.92183e-05,8.92183e-05
92,652.107,1.65767,1.1625,0.00195,0.49256,0.44524,0.39792,0.14763,2.27354,1.91686,0.00274,8.89877e-05,8.89877e-05,8.89877e-05
93,658.97,1.64393,1.13974,0.00182,0.58622,0.43518,0.45367,0.18043,2.1711,1.79951,0.00259,8.8755e-05,8.8755e-05,8.8755e-05
94,665.526,1.66947,1.15733,0.0019,0.5719,0.46552,0.47985,0.19093,2.17062,1.7409,0.0026,8.85202e-05,8.85202e-05,8.85202e-05
95,673.872,1.64322,1.15532,0.00194,0.58107,0.43041,0.45463,0.18224,2.19944,1.80983,0.00265,8.82834e-05,8.82834e-05,8.82834e-05
96,680.422,1.64428,1.12599,0.00193,0.46348,0.47522,0.43857,0.16955,2.27236,1.92204,0.00273,8.80445e-05,8.80445e-05,8.80445e-05
97,686.879,1.70769,1.1693,0.00189,0.47535,0.49491,0.43883,0.17422,2.23578,1.90561,0.00268,8.78036e-05,8.78036e-05,8.78036e-05
98,693.915,1.66842,1.1789,0.00197,0.52822,0.4263,0.4332,0.17536,2.2107,1.87013,0.00262,8.75606e-05,8.75606e-05,8.75606e-05
99,700.444,1.60606,1.0527,0.00187,0.52428,0.45993,0.43969,0.17266,2.2384,1.80295,0.00266,8.73157e-05,8.73157e-05,8.73157e-05
100,708.199,1.64409,1.10931,0.00196,0.55926,0.36758,0.3984,0.1502,2.33234,1.95076,0.00281,8.70687e-05,8.70687e-05,8.70687e-05
101,714.623,1.58662,1.10831,0.00185,0.60583,0.34283,0.40975,0.16186,2.29846,1.9688,0.00272,8.68198e-05,8.68198e-05,8.68198e-05
102,721.855,1.64035,1.09992,0.00197,0.59995,0.35328,0.40696,0.16238,2.27478,1.98741,0.00271,8.65689e-05,8.65689e-05,8.65689e-05
103,728.336,1.63678,1.11509,0.00191,0.53701,0.3497,0.40638,0.16552,2.2714,2.00987,0.00269,8.63161e-05,8.63161e-05,8.63161e-05
104,734.875,1.61122,1.08577,0.00186,0.54349,0.36381,0.43139,0.17212,2.2537,1.97105,0.00269,8.60613e-05,8.60613e-05,8.60613e-05
105,742.061,1.61166,1.04132,0.00192,0.51206,0.36621,0.41974,0.1623,2.27237,1.97485,0.00275,8.58046e-05,8.58046e-05,8.58046e-05
106,748.535,1.67488,1.102,0.00195,0.49356,0.36954,0.42327,0.18092,2.1595,1.94329,0.00253,8.5546e-05,8.5546e-05,8.5546e-05
107,755.059,1.66596,1.08838,0.00192,0.45426,0.3865,0.40857,0.15189,2.31656,2.04652,0.00282,8.52856e-05,8.52856e-05,8.52856e-05
108,761.768,1.64839,1.10017,0.00192,0.60082,0.39716,0.39799,0.14922,2.27762,2.01601,0.00276,8.50232e-05,8.50232e-05,8.50232e-05
109,768.225,1.63613,1.08525,0.00188,0.55906,0.33911,0.37921,0.14905,2.17624,2.07379,0.00259,8.4759e-05,8.4759e-05,8.4759e-05
110,774.748,1.58445,1.04341,0.00192,0.60305,0.38021,0.43945,0.1638,2.2781,1.96795,0.00278,8.4493e-05,8.4493e-05,8.4493e-05
111,781.214,1.69311,1.16814,0.00195,0.68584,0.35436,0.4414,0.17566,2.19183,1.9012,0.00262,8.42252e-05,8.42252e-05,8.42252e-05
112,788.454,1.65837,1.08755,0.00196,0.64791,0.37986,0.43897,0.16851,2.20571,1.87985,0.00264,8.39555e-05,8.39555e-05,8.39555e-05
113,794.873,1.63127,1.10431,0.00192,0.52197,0.44469,0.39775,0.14551,2.25243,1.88494,0.00273,8.36841e-05,8.36841e-05,8.36841e-05
114,801.305,1.62877,1.02515,0.00192,0.59696,0.39771,0.41634,0.15607,2.27264,1.8129,0.00272,8.34109e-05,8.34109e-05,8.34109e-05
115,808.246,1.56497,1.0037,0.00171,0.58628,0.40845,0.41318,0.15002,2.33705,1.82145,0.00287,8.31359e-05,8.31359e-05,8.31359e-05
116,814.642,1.63436,0.99454,0.00189,0.62367,0.37718,0.41478,0.16005,2.2324,1.86731,0.00268,8.28592e-05,8.28592e-05,8.28592e-05
117,821.077,1.62133,1.08171,0.00179,0.55576,0.44477,0.44555,0.16834,2.26957,1.88843,0.00277,8.25808e-05,8.25808e-05,8.25808e-05
118,827.564,1.59837,1.02608,0.00184,0.49969,0.46176,0.43122,0.16369,2.18252,1.93357,0.00261,8.23007e-05,8.23007e-05,8.23007e-05
119,834.535,1.60488,1.03381,0.00182,0.52223,0.48551,0.47078,0.19347,2.1311,1.82894,0.00253,8.20189e-05,8.20189e-05,8.20189e-05
120,841.627,1.63491,0.99548,0.0018,0.57813,0.46881,0.50017,0.21386,2.09108,1.77435,0.00247,8.17354e-05,8.17354e-05,8.17354e-05
121,851.001,1.55107,1.00612,0.00176,0.59262,0.4285,0.45633,0.18189,2.14056,1.85808,0.00256,8.14503e-05,8.14503e-05,8.14503e-05
122,859.398,1.58661,1.01012,0.00181,0.61959,0.38379,0.4469,0.17577,2.17806,1.92804,0.00262,8.11636e-05,8.11636e-05,8.11636e-05
123,865.978,1.65062,1.08193,0.00179,0.65815,0.39365,0.457,0.19786,2.08244,1.87828,0.00242,8.08752e-05,8.08752e-05,8.08752e-05
124,872.501,1.60186,1.05054,0.00189,0.65387,0.39581,0.45721,0.18382,2.18693,1.91443,0.00257,8.05853e-05,8.05853e-05,8.05853e-05
125,879.521,1.6204,0.99792,0.00191,0.59409,0.40501,0.41968,0.15968,2.25283,1.95975,0.00271,8.02938e-05,8.02938e-05,8.02938e-05
126,886.013,1.65728,1.07485,0.00185,0.55683,0.40675,0.41404,0.16537,2.16458,1.92178,0.00257,8.00007e-05,8.00007e-05,8.00007e-05
127,893.28,1.60406,1.00529,0.00177,0.52507,0.43242,0.41874,0.16357,2.20973,1.8492,0.00265,7.9706e-05,7.9706e-05,7.9706e-05
128,899.74,1.6052,0.99522,0.00181,0.5324,0.44466,0.44143,0.17501,2.18939,1.82611,0.00263,7.94099e-05,7.94099e-05,7.94099e-05
129,906.957,1.60661,1.00895,0.0018,0.55076,0.4536,0.46589,0.19478,2.06682,1.80846,0.00241,7.91122e-05,7.91122e-05,7.91122e-05
130,913.964,1.61352,1.03832,0.0018,0.53162,0.44708,0.45831,0.17777,2.19516,1.88897,0.00264,7.88131e-05,7.88131e-05,7.88131e-05
131,920.437,1.61347,0.97671,0.00185,0.52827,0.44855,0.44899,0.18081,2.16221,1.89006,0.00255,7.85124e-05,7.85124e-05,7.85124e-05
132,927.558,1.60659,0.98492,0.00182,0.58992,0.42051,0.44416,0.17944,2.15069,1.96588,0.00254,7.82104e-05,7.82104e-05,7.82104e-05
133,934.125,1.62012,1.01206,0.0019,0.55262,0.43696,0.45362,0.18246,2.16187,1.94658,0.00258,7.79069e-05,7.79069e-05,7.79069e-05
134,956.775,1.58294,0.95455,0.0017,0.54634,0.44709,0.45939,0.19773,2.05099,1.89422,0.00238,7.76019e-05,7.76019e-05,7.76019e-05
135,963.666,1.59426,0.97523,0.00168,0.54348,0.44137,0.4586,0.18569,2.13935,1.91082,0.00254,7.72956e-05,7.72956e-05,7.72956e-05
136,970.128,1.65356,0.99783,0.00171,0.61763,0.42804,0.4722,0.19673,2.11851,1.83684,0.0025,7.6988e-05,7.6988e-05,7.6988e-05
137,977.37,1.58624,0.9969,0.00177,0.62551,0.42012,0.47568,0.20099,2.07565,1.86703,0.00239,7.66789e-05,7.66789e-05,7.66789e-05
138,983.894,1.59178,0.97277,0.00187,0.60919,0.43348,0.47476,0.17711,2.26347,1.94093,0.00274,7.63685e-05,7.63685e-05,7.63685e-05
139,990.773,1.538,0.95739,0.00173,0.61777,0.44977,0.48978,0.1928,2.16245,1.9427,0.00257,7.60568e-05,7.60568e-05,7.60568e-05
140,997.267,1.56175,0.95539,0.00172,0.61185,0.44087,0.47915,0.17918,2.25949,1.92992,0.00273,7.57438e-05,7.57438e-05,7.57438e-05
141,1003.78,1.54221,0.91911,0.00184,0.61593,0.43921,0.49231,0.2008,2.13622,1.89293,0.0025,7.54296e-05,7.54296e-05,7.54296e-05
142,1021.64,1.56897,1.03961,0.00186,0.58505,0.47281,0.49594,0.19641,2.16944,1.92709,0.00256,7.5114e-05,7.5114e-05,7.5114e-05
143,1028.11,1.55314,0.97094,0.0018,0.58592,0.45802,0.49555,0.20331,2.15136,1.85755,0.00253,7.47973e-05,7.47973e-05,7.47973e-05
144,1046.89,1.58448,0.98109,0.00182,0.57622,0.45989,0.46761,0.17842,2.26255,1.88971,0.0027,7.44793e-05,7.44793e-05,7.44793e-05
145,1053.31,1.58751,0.97914,0.00179,0.58362,0.45174,0.46132,0.18301,2.15751,1.84496,0.00254,7.41601e-05,7.41601e-05,7.41601e-05
146,1071.2,1.60787,0.99077,0.00179,0.57546,0.45955,0.46725,0.19072,2.09288,1.80134,0.00242,7.38397e-05,7.38397e-05,7.38397e-05
147,1078.19,1.57481,1.01565,0.00195,0.54736,0.47976,0.48523,0.20024,2.05322,1.76893,0.00236,7.35181e-05,7.35181e-05,7.35181e-05
148,1084.67,1.54573,0.95912,0.00184,0.55127,0.4873,0.46614,0.18068,2.15906,1.7867,0.00257,7.31955e-05,7.31955e-05,7.31955e-05
149,1091.91,1.55485,0.95447,0.00176,0.55815,0.47431,0.47411,0.18738,2.15417,1.83253,0.00259,7.28717e-05,7.28717e-05,7.28717e-05
150,1098.33,1.59263,0.99215,0.00174,0.58859,0.45941,0.48994,0.19911,2.10154,1.84007,0.00247,7.25467e-05,7.25467e-05,7.25467e-05
151,1105.33,1.56216,0.91242,0.00181,0.61231,0.47734,0.50702,0.19947,2.16029,1.85599,0.00251,7.22208e-05,7.22208e-05,7.22208e-05
152,1112.1,1.54757,0.92681,0.00164,0.64236,0.47636,0.51519,0.20736,2.15825,1.83084,0.0025,7.18937e-05,7.18937e-05,7.18937e-05
153,1118.51,1.55803,0.96823,0.00175,0.61951,0.47637,0.4994,0.18906,2.24091,1.82179,0.00264,7.15656e-05,7.15656e-05,7.15656e-05
154,1125.49,1.57958,0.96446,0.00169,0.63116,0.45116,0.48173,0.18965,2.17141,1.81843,0.00258,7.12365e-05,7.12365e-05,7.12365e-05
155,1131.99,1.54638,0.94872,0.00174,0.63652,0.43481,0.49194,0.19441,2.16801,1.82112,0.00256,7.09064e-05,7.09064e-05,7.09064e-05
156,1139.17,1.5352,0.93135,0.00169,0.68805,0.42102,0.51989,0.21363,2.11757,1.79936,0.00248,7.05753e-05,7.05753e-05,7.05753e-05
157,1145.61,1.57868,0.93935,0.00173,0.56096,0.49141,0.51241,0.21513,2.08178,1.80172,0.00244,7.02432e-05,7.02432e-05,7.02432e-05
158,1153.14,1.52192,0.88052,0.00167,0.54279,0.50521,0.50274,0.20273,2.13291,1.79928,0.00248,6.99102e-05,6.99102e-05,6.99102e-05
159,1159.56,1.53569,0.94228,0.00166,0.6152,0.4743,0.47811,0.18836,2.18108,1.80369,0.00255,6.95763e-05,6.95763e-05,6.95763e-05
160,1167.21,1.5614,0.97824,0.00172,0.60478,0.46302,0.4869,0.1947,2.15813,1.77611,0.00252,6.92415e-05,6.92415e-05,6.92415e-05
161,1173.63,1.53819,0.92201,0.00155,0.654,0.47481,0.50333,0.20778,2.09468,1.79926,0.0024,6.89058e-05,6.89058e-05,6.89058e-05
162,1180.53,1.5354,0.90292,0.00166,0.56735,0.48954,0.49443,0.20929,2.09488,1.81624,0.00239,6.85692e-05,6.85692e-05,6.85692e-05
163,1187.51,1.49755,0.91797,0.00167,0.5456,0.5028,0.4819,0.19805,2.09609,1.84724,0.00243,6.82318e-05,6.82318e-05,6.82318e-05
164,1194.01,1.62889,0.99868,0.00166,0.53803,0.49104,0.47446,0.1972,2.09819,1.85491,0.00244,6.78936e-05,6.78936e-05,6.78936e-05
165,1210.34,1.5472,0.94553,0.0017,0.5471,0.46246,0.46525,0.18922,2.1315,1.83798,0.00251,6.75546e-05,6.75546e-05,6.75546e-05
166,1216.84,1.5182,0.90114,0.00176,0.61186,0.45355,0.48168,0.19747,2.14569,1.79442,0.00253,6.72148e-05,6.72148e-05,6.72148e-05
167,1223.95,1.50712,0.90782,0.0016,0.61696,0.4619,0.49178,0.20649,2.10193,1.76844,0.00246,6.68743e-05,6.68743e-05,6.68743e-05
168,1230.59,1.52073,0.86647,0.00168,0.5825,0.46889,0.49464,0.1986,2.17548,1.76021,0.00258,6.6533e-05,6.6533e-05,6.6533e-05
169,1237.17,1.539,0.87445,0.00178,0.56,0.4641,0.47196,0.19118,2.18929,1.82908,0.00259,6.6191e-05,6.6191e-05,6.6191e-05
170,1244.19,1.49115,0.90449,0.0019,0.53192,0.47361,0.45196,0.18207,2.19045,1.91662,0.00259,6.58484e-05,6.58484e-05,6.58484e-05
171,1250.68,1.55087,0.95136,0.00179,0.55271,0.45191,0.43331,0.16972,2.21026,1.96518,0.00262,6.5505e-05,6.5505e-05,6.5505e-05
