epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
82,555.048,1.69729,1.15025,0.00199,0.33279,0.38551,0.24963,0.06159,2.74181,2.12546,0.00378,9.11969e-05,9.11969e-05,9.11969e-05
83,561.492,1.68055,1.20861,0.00206,0.41407,0.36137,0.30503,0.0793,2.69809,2.01941,0.00371,9.09858e-05,9.09858e-05,9.09858e-05
84,567.919,1.65755,1.21191,0.00193,0.32046,0.35131,0.25721,0.06547,2.75388,2.13026,0.00382,9.07725e-05,9.07725e-05,9.07725e-05
85,574.517,1.74152,1.21604,0.00198,0.26527,0.33671,0.23591,0.06018,2.70642,2.27449,0.00373,9.0557e-05,9.0557e-05,9.0557e-05
86,581.551,1.69082,1.19457,0.00199,0.30989,0.29643,0.2774,0.07656,2.64249,2.17226,0.00362,9.03393e-05,9.03393e-05,9.03393e-05
87,588.144,1.71808,1.16336,0.00199,0.33674,0.42539,0.28248,0.07484,2.68311,2.14192,0.00368,9.01194e-05,9.01194e-05,9.01194e-05
88,595.22,1.69906,1.15973,0.00195,0.35727,0.39808,0.27969,0.06805,2.86212,2.15641,0.00404,8.98973e-05,8.98973e-05,8.98973e-05
89,601.645,1.65045,1.15003,0.00188,0.43855,0.43317,0.36203,0.10044,2.65306,2.04907,0.00357,8.96731e-05,8.96731e-05,8.96731e-05
90,608.382,1.7056,1.13322,0.00192,0.42697,0.42277,0.36479,0.09307,2.80718,2.07361,0.00389,8.94467e-05,8.94467e-05,8.94467e-05
91,614.883,1.69159,1.13825,0.00201,0.3952,0.41068,0.29832,0.07601,2.69427,2.21075,0.00372,8.92183e-05,8.92183e-05,8.92183e-05
92,621.349,1.72938,1.1647,0.00204,0.40633,0.39269,0.27708,0.06359,2.86717,2.254,0.00408,8.89877e-05,8.89877e-05,8.89877e-05
93,627.922,1.72806,1.18705,0.00211,0.35585,0.38266,0.24633,0.05929,2.81658,2.41927,0.00396,8.8755e-05,8.8755e-05,8.8755e-05
94,634.382,1.6655,1.14196,0.00194,0.31858,0.40137,0.24691,0.06182,2.77445,2.41373,0.00387,8.85202e-05,8.85202e-05,8.85202e-05
95,640.864,1.69368,1.16218,0.00206,0.38433,0.44685,0.31665,0.08275,2.6033,2.23205,0.00353,8.82834e-05,8.82834e-05,8.82834e-05
96,647.564,1.70619,1.15838,0.00198,0.36781,0.45902,0.29906,0.0783,2.60281,2.2061,0.00349,8.80445e-05,8.80445e-05,8.80445e-05
97,653.996,1.67923,1.19327,0.00199,0.36677,0.48569,0.29657,0.08096,2.60073,2.15383,0.00344,8.78036e-05,8.78036e-05,8.78036e-05
98,660.5,1.68425,1.10183,0.00191,0.4579,0.2989,0.32111,0.08084,2.81505,2.17896,0.00391,8.75606e-05,8.75606e-05,8.75606e-05
99,667.044,1.7716,1.19343,0.00191,0.53336,0.33475,0.37384,0.11079,2.5919,2.10884,0.00349,8.73157e-05,8.73157e-05,8.73157e-05
100,673.582,1.68827,1.1128,0.00187,0.36192,0.37846,0.28829,0.07926,2.58144,2.24511,0.00352,8.70687e-05,8.70687e-05,8.70687e-05
101,680.072,1.69113,1.1167,0.00201,0.28887,0.30752,0.2036,0.04644,2.91422,2.31929,0.00419,8.68198e-05,8.68198e-05,8.68198e-05
102,687.106,1.66925,1.1031,0.00199,0.37915,0.32772,0.24581,0.06231,2.76046,2.22335,0.00375,8.65689e-05,8.65689e-05,8.65689e-05
103,693.558,1.68374,1.08342,0.00189,0.39712,0.33326,0.2874,0.07762,2.67762,2.2217,0.00359,8.63161e-05,8.63161e-05,8.63161e-05
104,701.42,1.69213,1.15197,0.00195,0.40597,0.3276,0.31876,0.08806,2.67139,2.21322,0.00366,8.60613e-05,8.60613e-05,8.60613e-05
105,707.864,1.65473,1.11947,0.00195,0.48203,0.32365,0.33709,0.0855,2.77234,2.05931,0.00394,8.58046e-05,8.58046e-05,8.58046e-05
106,714.334,1.65326,1.14654,0.00197,0.46101,0.34628,0.32365,0.08193,2.79561,2.09026,0.0039,8.5546e-05,8.5546e-05,8.5546e-05
107,720.928,1.69451,1.17857,0.00205,0.37383,0.31916,0.28672,0.07559,2.75024,2.25713,0.00376,8.52856e-05,8.52856e-05,8.52856e-05
108,727.444,1.70217,1.14227,0.00203,0.49474,0.34289,0.33518,0.09718,2.61266,2.13851,0.00347,8.50232e-05,8.50232e-05,8.50232e-05
109,733.922,1.64013,1.07622,0.00188,0.49422,0.41047,0.37351,0.10579,2.61986,2.01328,0.0035,8.4759e-05,8.4759e-05,8.4759e-05
110,740.47,1.63755,1.11833,0.00191,0.46366,0.40778,0.32056,0.08385,2.70529,2.0504,0.00374,8.4493e-05,8.4493e-05,8.4493e-05
111,747.027,1.68488,1.09287,0.00195,0.44115,0.43222,0.3224,0.08818,2.62842,2.07083,0.00355,8.42252e-05,8.42252e-05,8.42252e-05
112,753.498,1.64853,1.01936,0.00195,0.3767,0.44339,0.30082,0.07689,2.75663,2.08096,0.00378,8.39555e-05,8.39555e-05,8.39555e-05
113,760.043,1.59626,1.08231,0.00199,0.4256,0.42105,0.34612,0.09119,2.75255,1.99118,0.00381,8.36841e-05,8.36841e-05,8.36841e-05
114,766.522,1.6299,1.08084,0.002,0.56963,0.344,0.32751,0.08547,2.80113,2.01144,0.00395,8.34109e-05,8.34109e-05,8.34109e-05
115,773.007,1.65934,1.09826,0.00192,0.43404,0.35284,0.28815,0.07439,2.77413,2.10867,0.00385,8.31359e-05,8.31359e-05,8.31359e-05
116,779.61,1.66595,1.07136,0.0019,0.31853,0.35161,0.26452,0.06661,2.76814,2.22121,0.00384,8.28592e-05,8.28592e-05,8.28592e-05
117,786.073,1.6659,1.06358,0.00187,0.43414,0.31013,0.24811,0.0615,2.79994,2.28184,0.00389,8.25808e-05,8.25808e-05,8.25808e-05
118,792.755,1.66973,1.05891,0.00195,0.41242,0.33896,0.25363,0.06256,2.76081,2.29074,0.00382,8.23007e-05,8.23007e-05,8.23007e-05
119,799.245,1.673,1.10606,0.00189,0.43623,0.36201,0.26393,0.06628,2.70659,2.2431,0.00366,8.20189e-05,8.20189e-05,8.20189e-05
120,805.729,1.61736,1.02488,0.00181,0.37561,0.36752,0.24147,0.05563,2.85451,2.22557,0.00398,8.17354e-05,8.17354e-05,8.17354e-05
121,812.299,1.61276,1.03725,0.00199,0.45948,0.37605,0.32585,0.0823,2.84181,2.13223,0.00395,8.14503e-05,8.14503e-05,8.14503e-05
122,818.75,1.66047,1.07993,0.00195,0.43435,0.38686,0.29469,0.07012,2.87642,2.17619,0.00408,8.11636e-05,8.11636e-05,8.11636e-05
123,825.202,1.59684,1.02485,0.00182,0.47245,0.40465,0.35283,0.08891,2.71773,2.13294,0.00371,8.08752e-05,8.08752e-05,8.08752e-05
124,831.878,1.69008,1.10102,0.00185,0.49996,0.39353,0.36526,0.09193,2.82479,2.05292,0.00392,8.05853e-05,8.05853e-05,8.05853e-05
125,838.375,1.6162,0.99652,0.00181,0.4149,0.36892,0.28316,0.06175,2.99145,2.14968,0.00428,8.02938e-05,8.02938e-05,8.02938e-05
126,844.848,1.63531,1.01142,0.00185,0.41629,0.39738,0.30809,0.0754,2.81756,2.09517,0.0039,8.00007e-05,8.00007e-05,8.00007e-05
127,851.405,1.61238,1.05562,0.00195,0.36321,0.38856,0.27313,0.06676,2.83783,2.16509,0.00395,7.9706e-05,7.9706e-05,7.9706e-05
128,857.92,1.65731,1.02447,0.00192,0.41915,0.40702,0.33461,0.08669,2.80069,1.98236,0.0039,7.94099e-05,7.94099e-05,7.94099e-05
129,864.445,1.70762,1.09476,0.0018,0.47408,0.41238,0.37405,0.10027,2.71555,1.94336,0.00372,7.91122e-05,7.91122e-05,7.91122e-05
130,871.027,1.62683,1.00001,0.00179,0.452,0.40004,0.34354,0.08818,2.76168,1.89154,0.00381,7.88131e-05,7.88131e-05,7.88131e-05
131,877.606,1.62666,0.99188,0.00176,0.51327,0.40966,0.38033,0.10219,2.6277,2.00589,0.0035,7.85124e-05,7.85124e-05,7.85124e-05
132,884.118,1.64167,1.04089,0.00176,0.46586,0.33976,0.31367,0.07848,2.78596,2.22818,0.00385,7.82104e-05,7.82104e-05,7.82104e-05
133,890.688,1.63281,1.02138,0.00181,0.46001,0.36764,0.32748,0.08107,2.7741,2.27071,0.00386,7.79069e-05,7.79069e-05,7.79069e-05
134,897.163,1.60238,1.00606,0.00191,0.46937,0.43008,0.33781,0.08535,2.70021,2.1326,0.0037,7.76019e-05,7.76019e-05,7.76019e-05
135,903.659,1.61746,1.01318,0.00188,0.35674,0.3752,0.25145,0.05451,2.91219,2.22329,0.0041,7.72956e-05,7.72956e-05,7.72956e-05
136,910.235,1.58006,0.96943,0.00181,0.39629,0.4166,0.32499,0.08851,2.65227,2.0618,0.00356,7.6988e-05,7.6988e-05,7.6988e-05
137,916.701,1.61498,1.00544,0.00181,0.40184,0.39458,0.31608,0.08064,2.74712,2.1109,0.0038,7.66789e-05,7.66789e-05,7.66789e-05
138,923.83,1.5251,0.9321,0.00182,0.39586,0.36293,0.28878,0.07389,2.86935,2.15211,0.00409,7.63685e-05,7.63685e-05,7.63685e-05
139,930.255,1.56359,0.96418,0.00179,0.46275,0.34899,0.30992,0.07973,2.88468,2.16455,0.00405,7.60568e-05,7.60568e-05,7.60568e-05
140,938.669,1.60986,1.00756,0.00185,0.37497,0.33637,0.29011,0.07956,2.73983,2.18313,0.00372,7.57438e-05,7.57438e-05,7.57438e-05
141,945.364,1.58567,1.00384,0.0018,0.30721,0.31738,0.24323,0.0633,2.8407,2.24304,0.00399,7.54296e-05,7.54296e-05,7.54296e-05
142,951.793,1.56787,0.93421,0.00187,0.32839,0.29755,0.22529,0.05354,2.96412,2.27198,0.00422,7.5114e-05,7.5114e-05,7.5114e-05
143,958.227,1.58862,0.95061,0.00181,0.34171,0.34176,0.26574,0.0671,2.77746,2.15912,0.00382,7.47973e-05,7.47973e-05,7.47973e-05
144,964.794,1.58337,0.97821,0.00173,0.32284,0.39606,0.2473,0.06091,2.83784,2.14632,0.0039,7.44793e-05,7.44793e-05,7.44793e-05
145,971.311,1.58748,0.9768,0.00192,0.41232,0.40379,0.31131,0.08275,2.78288,2.03355,0.00384,7.41601e-05,7.41601e-05,7.41601e-05
146,977.773,1.60401,0.95937,0.00175,0.43265,0.40718,0.33852,0.09649,2.76163,1.97876,0.00382,7.38397e-05,7.38397e-05,7.38397e-05
147,984.35,1.59813,0.99463,0.00173,0.51843,0.33111,0.31987,0.08685,2.88045,2.05741,0.00405,7.35181e-05,7.35181e-05,7.35181e-05
148,990.941,1.5994,0.98373,0.00178,0.52156,0.32735,0.31321,0.08604,2.86243,2.10268,0.00399,7.31955e-05,7.31955e-05,7.31955e-05
149,997.494,1.58964,0.95026,0.00176,0.47336,0.33715,0.29989,0.08002,2.76566,2.14536,0.00376,7.28717e-05,7.28717e-05,7.28717e-05
150,1003.94,1.58068,0.94672,0.00177,0.37985,0.36582,0.28552,0.07344,2.78035,2.16452,0.00381,7.25467e-05,7.25467e-05,7.25467e-05
151,1010.43,1.60857,0.95009,0.00178,0.44216,0.38995,0.31292,0.08244,2.80336,2.12715,0.00384,7.22208e-05,7.22208e-05,7.22208e-05
152,1016.96,1.58866,0.92176,0.00173,0.48413,0.41781,0.34428,0.09553,2.73611,2.15293,0.00371,7.18937e-05,7.18937e-05,7.18937e-05
153,1023.46,1.6421,0.94678,0.00185,0.47743,0.39411,0.34714,0.09904,2.6808,2.12849,0.00365,7.15656e-05,7.15656e-05,7.15656e-05
154,1030.04,1.59082,0.93571,0.00174,0.46572,0.38155,0.34873,0.09776,2.70713,2.15165,0.00371,7.12365e-05,7.12365e-05,7.12365e-05
155,1036.6,1.56262,0.93404,0.00183,0.414,0.33092,0.30612,0.08279,2.74223,2.15233,0.00376,7.09064e-05,7.09064e-05,7.09064e-05
156,1043.05,1.54391,0.93055,0.0017,0.44182,0.34613,0.32779,0.08939,2.7867,2.11503,0.00389,7.05753e-05,7.05753e-05,7.05753e-05
157,1049.66,1.627,0.94778,0.00177,0.46195,0.40971,0.35584,0.09433,2.79042,2.09625,0.00393,7.02432e-05,7.02432e-05,7.02432e-05
158,1056.11,1.52748,0.90347,0.00177,0.44351,0.36506,0.32854,0.08088,2.85543,2.12076,0.00408,6.99102e-05,6.99102e-05,6.99102e-05
159,1062.55,1.51714,0.8998,0.00172,0.45931,0.3906,0.3375,0.08746,2.73404,2.12742,0.00376,6.95763e-05,6.95763e-05,6.95763e-05
160,1069.13,1.59016,0.95443,0.00173,0.39208,0.39427,0.30674,0.07618,2.77269,2.18699,0.00382,6.92415e-05,6.92415e-05,6.92415e-05
161,1075.57,1.5627,0.94054,0.00174,0.40789,0.38992,0.31131,0.0779,2.81723,2.13043,0.0039,6.89058e-05,6.89058e-05,6.89058e-05
162,1082.14,1.54557,0.94063,0.00176,0.4898,0.3703,0.3122,0.07633,2.8514,2.12515,0.00401,6.85692e-05,6.85692e-05,6.85692e-05
163,1088.66,1.56936,0.89399,0.0017,0.52545,0.40062,0.36159,0.09638,2.76307,2.08855,0.00381,6.82318e-05,6.82318e-05,6.82318e-05
164,1095.13,1.57915,0.9277,0.0018,0.51008,0.38281,0.33916,0.08955,2.75981,2.11685,0.00383,6.78936e-05,6.78936e-05,6.78936e-05
165,1101.57,1.61022,0.96,0.0018,0.47152,0.38407,0.30203,0.07555,2.8241,2.18852,0.00392,6.75546e-05,6.75546e-05,6.75546e-05
166,1108.13,1.57558,0.91989,0.00165,0.51079,0.41639,0.36298,0.09658,2.69687,2.09666,0.00366,6.72148e-05,6.72148e-05,6.72148e-05
167,1114.61,1.53594,0.89666,0.00177,0.50575,0.44112,0.37033,0.09963,2.68241,2.07063,0.00365,6.68743e-05,6.68743e-05,6.68743e-05
168,1121.1,1.53898,0.90526,0.00175,0.50979,0.4136,0.36335,0.09611,2.74209,2.01417,0.0038,6.6533e-05,6.6533e-05,6.6533e-05
169,1127.78,1.50169,0.86414,0.00169,0.48178,0.39096,0.32099,0.07726,2.90172,2.04926,0.00414,6.6191e-05,6.6191e-05,6.6191e-05
170,1134.22,1.49901,0.85416,0.00162,0.51083,0.43056,0.40048,0.10728,2.70304,1.99194,0.00365,6.58484e-05,6.58484e-05,6.58484e-05
171,1140.65,1.52199,0.89387,0.00167,0.49175,0.39366,0.3393,0.08738,2.8078,2.04287,0.00387,6.5505e-05,6.5505e-05,6.5505e-05
172,1147.22,1.52356,0.87285,0.00173,0.47556,0.38465,0.34348,0.08872,2.76214,2.07679,0.00378,6.51611e-05,6.51611e-05,6.51611e-05
