epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
24,158.165,1.96174,2.1011,0.00262,0.22747,0.30501,0.15746,0.05086,2.54592,2.34206,0.00325,9.92678e-05,9.92678e-05,9.92678e-05
25,164.601,1.87957,1.95991,0.00242,0.25395,0.26581,0.13049,0.04032,2.58089,2.56725,0.00334,9.92029e-05,9.92029e-05,9.92029e-05
26,187.418,1.92829,2.02833,0.00243,0.31005,0.27756,0.1375,0.04337,2.54221,2.59635,0.00325,9.91353e-05,9.91353e-05,9.91353e-05
27,203.997,1.86226,1.98779,0.00246,0.26631,0.31631,0.17331,0.05587,2.54937,2.45667,0.00326,9.9065e-05,9.9065e-05,9.9065e-05
28,210.533,1.86527,1.89639,0.00236,0.34664,0.26591,0.14866,0.04415,2.58632,2.43448,0.00337,9.8992e-05,9.8992e-05,9.8992e-05
29,217.046,1.85476,1.95994,0.00236,0.0831,0.68547,0.11083,0.02961,2.59594,2.55308,0.00343,9.89163e-05,9.89163e-05,9.89163e-05
30,223.46,1.91582,1.85885,0.00245,0.1974,0.3509,0.14946,0.0406,2.6182,2.29922,0.0035,9.88378e-05,9.88378e-05,9.88378e-05
31,229.915,1.84183,2.00512,0.00237,0.20344,0.34455,0.16994,0.04903,2.6047,2.23078,0.00343,9.87566e-05,9.87566e-05,9.87566e-05
32,244.612,1.87471,1.84248,0.00247,0.16116,0.39648,0.13692,0.03614,2.64724,2.46035,0.00345,9.86728e-05,9.86728e-05,9.86728e-05
33,251.015,1.8699,1.89028,0.00246,0.16586,0.32511,0.15043,0.03995,2.66774,2.38333,0.00356,9.85862e-05,9.85862e-05,9.85862e-05
34,259.853,1.8661,1.82076,0.00244,0.14783,0.33932,0.15729,0.04598,2.60988,2.29677,0.00342,9.8497e-05,9.8497e-05,9.8497e-05
35,268.108,1.79439,1.85136,0.00229,0.15917,0.33945,0.15855,0.04381,2.69975,2.27915,0.00358,9.84051e-05,9.84051e-05,9.84051e-05
36,291.282,1.83354,1.71215,0.00232,0.1954,0.33125,0.17279,0.05129,2.56242,2.27389,0.00332,9.83105e-05,9.83105e-05,9.83105e-05
37,314.674,1.83164,1.77653,0.00229,0.21444,0.32734,0.15815,0.04226,2.62133,2.33829,0.00344,9.82132e-05,9.82132e-05,9.82132e-05
38,321.216,1.79566,1.63726,0.00227,0.23293,0.35157,0.17903,0.04804,2.61201,2.2564,0.00351,9.81133e-05,9.81133e-05,9.81133e-05
39,337.874,1.84813,1.71047,0.00226,0.26027,0.35987,0.19758,0.05348,2.60509,2.19926,0.00351,9.80107e-05,9.80107e-05,9.80107e-05
40,344.334,1.81876,1.69999,0.00221,0.23097,0.37739,0.17746,0.04466,2.65436,2.22071,0.00358,9.79054e-05,9.79054e-05,9.79054e-05
41,350.858,1.82412,1.54565,0.00233,0.21287,0.39433,0.16906,0.04274,2.68256,2.21998,0.00358,9.77975e-05,9.77975e-05,9.77975e-05
42,357.343,1.85758,1.69391,0.00252,0.23278,0.36391,0.19456,0.0513,2.64924,2.13205,0.00359,9.7687e-05,9.7687e-05,9.7687e-05
43,363.765,1.81522,1.53608,0.00237,0.26113,0.3508,0.20945,0.06107,2.59156,2.12335,0.00351,9.75738e-05,9.75738e-05,9.75738e-05
44,370.37,1.78509,1.59699,0.0023,0.2151,0.30443,0.16795,0.0416,2.72286,2.21468,0.00371,9.7458e-05,9.7458e-05,9.7458e-05
45,376.854,1.80997,1.66377,0.00219,0.24264,0.30078,0.18419,0.04638,2.70719,2.15998,0.00368,9.73396e-05,9.73396e-05,9.73396e-05
46,383.579,1.77149,1.487,0.00211,0.29321,0.30062,0.20719,0.05538,2.6471,2.05743,0.00353,9.72186e-05,9.72186e-05,9.72186e-05
47,390.042,1.79338,1.54896,0.00213,0.25655,0.32203,0.20802,0.05244,2.70473,2.04635,0.0037,9.7095e-05,9.7095e-05,9.7095e-05
48,396.534,1.84991,1.63118,0.00225,0.20268,0.40804,0.18845,0.04856,2.72893,2.13148,0.00374,9.69688e-05,9.69688e-05,9.69688e-05
49,403.066,1.79202,1.63207,0.00222,0.2297,0.37498,0.20902,0.05802,2.69745,2.17945,0.00362,9.68399e-05,9.68399e-05,9.68399e-05
50,409.571,1.80832,1.5654,0.00222,0.22996,0.38853,0.21774,0.06032,2.74155,2.14662,0.00375,9.67085e-05,9.67085e-05,9.67085e-05
51,416.011,1.79442,1.53364,0.00218,0.19211,0.43612,0.17516,0.04524,2.72195,2.19115,0.00372,9.65746e-05,9.65746e-05,9.65746e-05
52,422.554,1.77235,1.51032,0.00224,0.19604,0.41506,0.18025,0.0465,2.688,2.18301,0.00364,9.6438e-05,9.6438e-05,9.6438e-05
53,430.271,1.78245,1.44283,0.00214,0.19701,0.41979,0.19161,0.04985,2.71848,2.14393,0.00367,9.6299e-05,9.6299e-05,9.6299e-05
54,436.706,1.77494,1.40259,0.00208,0.21595,0.40001,0.20395,0.0559,2.65787,2.11178,0.00356,9.61573e-05,9.61573e-05,9.61573e-05
55,444.223,1.76882,1.49976,0.0022,0.29909,0.29861,0.23414,0.05938,2.76917,2.05351,0.0038,9.60131e-05,9.60131e-05,9.60131e-05
56,450.799,1.7477,1.49901,0.00205,0.27794,0.33961,0.25998,0.07546,2.61962,1.96142,0.00351,9.58664e-05,9.58664e-05,9.58664e-05
57,458.557,1.7301,1.35663,0.00208,0.26259,0.31338,0.20887,0.05392,2.72703,2.09917,0.00368,9.57172e-05,9.57172e-05,9.57172e-05
58,465.086,1.70694,1.49513,0.0021,0.22956,0.33727,0.18068,0.0458,2.75432,2.22926,0.00373,9.55655e-05,9.55655e-05,9.55655e-05
59,486.108,1.81798,1.47453,0.00219,0.3104,0.33342,0.25091,0.06989,2.6509,2.02757,0.00358,9.54112e-05,9.54112e-05,9.54112e-05
60,492.602,1.80723,1.41863,0.00206,0.25131,0.40231,0.26207,0.07483,2.55651,1.99818,0.00342,9.52545e-05,9.52545e-05,9.52545e-05
61,499.107,1.76134,1.35371,0.00213,0.257,0.45519,0.21356,0.05793,2.5922,2.12386,0.00344,9.50953e-05,9.50953e-05,9.50953e-05
62,505.54,1.76702,1.37733,0.00213,0.24179,0.44515,0.20049,0.0527,2.66033,2.15811,0.00355,9.49336e-05,9.49336e-05,9.49336e-05
63,511.961,1.7613,1.38022,0.0022,0.26886,0.40731,0.25215,0.06936,2.62492,2.03832,0.0035,9.47695e-05,9.47695e-05,9.47695e-05
64,518.536,1.76557,1.31292,0.00206,0.25496,0.41305,0.22648,0.05475,2.77061,2.06556,0.00379,9.46028e-05,9.46028e-05,9.46028e-05
65,524.985,1.7739,1.3407,0.00214,0.28033,0.44882,0.24828,0.07194,2.58584,1.97807,0.00343,9.44338e-05,9.44338e-05,9.44338e-05
66,531.565,1.74301,1.25289,0.00211,0.28624,0.44813,0.2429,0.06224,2.73091,1.99752,0.00375,9.42623e-05,9.42623e-05,9.42623e-05
67,538.474,1.74385,1.3493,0.00212,0.27398,0.46507,0.27257,0.08233,2.51393,1.96562,0.00337,9.40884e-05,9.40884e-05,9.40884e-05
68,545.039,1.76908,1.3151,0.00205,0.26485,0.44758,0.2477,0.07021,2.59524,2.06198,0.00348,9.39121e-05,9.39121e-05,9.39121e-05
69,551.594,1.78302,1.32994,0.00219,0.26281,0.32812,0.21202,0.04923,2.87169,2.10253,0.00401,9.37334e-05,9.37334e-05,9.37334e-05
70,560.026,1.75989,1.36402,0.00209,0.27412,0.42423,0.21846,0.06027,2.65451,2.09883,0.0036,9.35523e-05,9.35523e-05,9.35523e-05
71,566.67,1.77764,1.32512,0.00207,0.28972,0.44439,0.22878,0.06748,2.56298,2.08991,0.00342,9.33688e-05,9.33688e-05,9.33688e-05
72,573.229,1.73306,1.29246,0.00203,0.2732,0.40301,0.21148,0.04818,2.90393,2.04668,0.0041,9.3183e-05,9.3183e-05,9.3183e-05
73,580.246,1.76132,1.31913,0.00207,0.29085,0.44431,0.23776,0.06211,2.70466,2.0088,0.00369,9.29948e-05,9.29948e-05,9.29948e-05
74,586.659,1.80255,1.36669,0.00216,0.30123,0.46252,0.26258,0.07572,2.60075,1.97166,0.00346,9.28042e-05,9.28042e-05,9.28042e-05
75,593.485,1.78544,1.27985,0.00207,0.27752,0.42283,0.24016,0.06337,2.80519,2.02536,0.00386,9.26113e-05,9.26113e-05,9.26113e-05
76,599.959,1.73223,1.25526,0.00197,0.27924,0.47477,0.2607,0.07088,2.68848,1.9973,0.00365,9.24161e-05,9.24161e-05,9.24161e-05
77,606.412,1.75889,1.31134,0.00216,0.29568,0.47086,0.26393,0.07352,2.61226,1.97734,0.00355,9.22186e-05,9.22186e-05,9.22186e-05
78,613.009,1.78971,1.33154,0.00209,0.34338,0.42982,0.25694,0.06584,2.72004,1.97123,0.00377,9.20188e-05,9.20188e-05,9.20188e-05
79,619.458,1.69489,1.28659,0.00207,0.33899,0.45367,0.26542,0.07547,2.59717,1.93559,0.00349,9.18167e-05,9.18167e-05,9.18167e-05
80,625.929,1.71517,1.22706,0.00206,0.3241,0.44677,0.22519,0.05921,2.69834,2.01715,0.00363,9.16124e-05,9.16124e-05,9.16124e-05
81,632.494,1.73148,1.26941,0.00197,0.30819,0.44544,0.24617,0.06133,2.756,1.98495,0.00382,9.14058e-05,9.14058e-05,9.14058e-05
82,650.449,1.7096,1.24544,0.00194,0.33938,0.47363,0.32315,0.09438,2.5491,1.91654,0.00343,9.11969e-05,9.11969e-05,9.11969e-05
83,686.552,1.7011,1.27397,0.00204,0.31091,0.40381,0.26677,0.06237,2.83967,1.96943,0.00393,9.09858e-05,9.09858e-05,9.09858e-05
84,693.075,1.66254,1.2145,0.00201,0.28992,0.37755,0.20504,0.0467,2.91735,2.02314,0.00407,9.07725e-05,9.07725e-05,9.07725e-05
85,699.524,1.69707,1.17561,0.00195,0.33067,0.43264,0.24778,0.06249,2.71592,1.96114,0.00372,9.0557e-05,9.0557e-05,9.0557e-05
86,705.997,1.71085,1.24169,0.00206,0.34391,0.44106,0.29,0.0701,2.76027,1.90702,0.00384,9.03393e-05,9.03393e-05,9.03393e-05
87,712.562,1.7366,1.2529,0.00197,0.32039,0.46312,0.29858,0.07961,2.70217,1.94479,0.00376,9.01194e-05,9.01194e-05,9.01194e-05
88,719,1.68401,1.17628,0.00192,0.31594,0.48653,0.30956,0.08168,2.69729,1.92623,0.00372,8.98973e-05,8.98973e-05,8.98973e-05
89,725.447,1.64905,1.14889,0.00188,0.31371,0.46638,0.26702,0.06692,2.73508,1.97839,0.00375,8.96731e-05,8.96731e-05,8.96731e-05
90,731.991,1.66613,1.16974,0.00193,0.30468,0.42274,0.21496,0.05139,2.77158,2.11753,0.00381,8.94467e-05,8.94467e-05,8.94467e-05
91,738.454,1.6842,1.21817,0.00201,0.42997,0.41564,0.36874,0.09713,2.738,1.82587,0.00375,8.92183e-05,8.92183e-05,8.92183e-05
92,744.991,1.71202,1.23665,0.00203,0.45743,0.40428,0.37285,0.09992,2.72348,1.83675,0.00372,8.89877e-05,8.89877e-05,8.89877e-05
93,751.649,1.73699,1.21803,0.00201,0.36243,0.3809,0.2608,0.07028,2.65044,2.07375,0.00358,8.8755e-05,8.8755e-05,8.8755e-05
94,758.126,1.71134,1.17562,0.00199,0.34146,0.38679,0.23257,0.05775,2.71846,2.1193,0.00375,8.85202e-05,8.85202e-05,8.85202e-05
95,764.581,1.7067,1.24401,0.00203,0.29745,0.47264,0.2413,0.06432,2.59892,2.03753,0.00355,8.82834e-05,8.82834e-05,8.82834e-05
96,771.152,1.72398,1.22568,0.00203,0.33886,0.42104,0.25026,0.06619,2.64745,2.02632,0.00366,8.80445e-05,8.80445e-05,8.80445e-05
97,777.635,1.70401,1.16902,0.00204,0.33571,0.40381,0.23489,0.06051,2.70382,2.06358,0.00379,8.78036e-05,8.78036e-05,8.78036e-05
98,784.074,1.65937,1.12059,0.00199,0.36089,0.40643,0.25253,0.06851,2.66035,2.02885,0.00369,8.75606e-05,8.75606e-05,8.75606e-05
99,790.658,1.71837,1.16965,0.00196,0.34107,0.42651,0.25558,0.07072,2.65469,2.01094,0.00361,8.73157e-05,8.73157e-05,8.73157e-05
100,797.079,1.6854,1.18736,0.00192,0.34384,0.43514,0.24997,0.07027,2.61383,1.99108,0.00348,8.70687e-05,8.70687e-05,8.70687e-05
101,803.614,1.66245,1.1469,0.00198,0.32162,0.40475,0.2317,0.06236,2.68215,2.06089,0.00363,8.68198e-05,8.68198e-05,8.68198e-05
102,810.08,1.70063,1.16755,0.00193,0.29796,0.43543,0.18694,0.04965,2.68932,2.14322,0.0037,8.65689e-05,8.65689e-05,8.65689e-05
103,816.472,1.62289,1.12887,0.00194,0.30171,0.43637,0.17779,0.04725,2.69808,2.13252,0.00374,8.63161e-05,8.63161e-05,8.63161e-05
104,823.035,1.68422,1.14031,0.00197,0.27565,0.3795,0.18007,0.04754,2.73815,2.19386,0.0038,8.60613e-05,8.60613e-05,8.60613e-05
105,829.508,1.69054,1.15337,0.00181,0.5297,0.2513,0.27076,0.0775,2.67178,2.09518,0.00367,8.58046e-05,8.58046e-05,8.58046e-05
106,835.987,1.70202,1.17874,0.00196,0.4715,0.32376,0.30101,0.08431,2.70505,2.11183,0.00371,8.5546e-05,8.5546e-05,8.5546e-05
107,842.54,1.69664,1.14323,0.00193,0.4308,0.33417,0.2703,0.07249,2.76021,2.13414,0.00381,8.52856e-05,8.52856e-05,8.52856e-05
108,848.971,1.6504,1.10633,0.00206,0.37061,0.37622,0.26684,0.06452,2.862,2.06047,0.00405,8.50232e-05,8.50232e-05,8.50232e-05
109,855.547,1.68783,1.16681,0.00193,0.34188,0.43664,0.29396,0.07466,2.72971,1.97032,0.00388,8.4759e-05,8.4759e-05,8.4759e-05
110,862.042,1.69552,1.10966,0.00195,0.36788,0.37063,0.28906,0.07416,2.75814,1.99357,0.00389,8.4493e-05,8.4493e-05,8.4493e-05
111,868.503,1.65857,1.0991,0.00183,0.44148,0.4079,0.38376,0.11381,2.61338,1.8224,0.00357,8.42252e-05,8.42252e-05,8.42252e-05
112,877.175,1.69702,1.16319,0.00193,0.43237,0.39535,0.36111,0.09784,2.71624,1.88397,0.00378,8.39555e-05,8.39555e-05,8.39555e-05
113,883.604,1.69811,1.11131,0.00187,0.47142,0.41124,0.40734,0.11613,2.60918,1.83979,0.00359,8.36841e-05,8.36841e-05,8.36841e-05
114,890.098,1.66421,1.1052,0.00188,0.36929,0.4478,0.35581,0.09887,2.62943,1.88656,0.00359,8.34109e-05,8.34109e-05,8.34109e-05
115,907.661,1.62174,1.0115,0.00184,0.35519,0.46819,0.35989,0.10971,2.56797,1.86105,0.00338,8.31359e-05,8.31359e-05,8.31359e-05
116,914.115,1.65828,1.06969,0.00188,0.38799,0.36286,0.30908,0.07692,2.83856,1.96592,0.00397,8.28592e-05,8.28592e-05,8.28592e-05
117,920.671,1.60556,1.02353,0.00193,0.35244,0.40513,0.30847,0.08151,2.75352,1.95738,0.00388,8.25808e-05,8.25808e-05,8.25808e-05
118,929.501,1.65058,1.07026,0.00182,0.44892,0.37189,0.29244,0.0872,2.61696,2.01576,0.00365,8.23007e-05,8.23007e-05,8.23007e-05
119,936.411,1.65703,1.05204,0.00191,0.50419,0.33767,0.30607,0.08174,2.80146,2.01296,0.00399,8.20189e-05,8.20189e-05,8.20189e-05
120,942.954,1.59433,1.03281,0.00186,0.44788,0.38048,0.31831,0.0887,2.70965,1.94951,0.00375,8.17354e-05,8.17354e-05,8.17354e-05
121,950.724,1.60689,1.02384,0.00184,0.36584,0.39525,0.32354,0.07966,2.85401,1.93246,0.00416,8.14503e-05,8.14503e-05,8.14503e-05
122,957.156,1.61225,1.03037,0.0019,0.3824,0.43097,0.32624,0.08854,2.77592,1.96063,0.004,8.11636e-05,8.11636e-05,8.11636e-05
123,963.798,1.60942,1.05121,0.0019,0.37423,0.40945,0.32192,0.0923,2.81406,2.01632,0.00401,8.08752e-05,8.08752e-05,8.08752e-05
124,970.205,1.66327,1.10462,0.00193,0.42945,0.3635,0.31782,0.08536,2.86199,1.97215,0.00408,8.05853e-05,8.05853e-05,8.05853e-05
125,976.694,1.6539,1.04996,0.00181,0.45499,0.38955,0.36197,0.10791,2.68651,1.86955,0.00367,8.02938e-05,8.02938e-05,8.02938e-05
126,983.225,1.56641,1.02266,0.0019,0.43666,0.36936,0.33979,0.09808,2.72966,1.91116,0.0038,8.00007e-05,8.00007e-05,8.00007e-05
127,989.684,1.63203,1.03526,0.00179,0.48605,0.35674,0.33217,0.10876,2.58363,1.93638,0.00351,7.9706e-05,7.9706e-05,7.9706e-05
128,996.182,1.68228,1.12575,0.00191,0.53479,0.33035,0.31681,0.0872,2.79144,2.03608,0.00395,7.94099e-05,7.94099e-05,7.94099e-05
129,1002.82,1.59053,0.96377,0.00172,0.61756,0.28631,0.32019,0.09131,2.74302,2.04136,0.00387,7.91122e-05,7.91122e-05,7.91122e-05
130,1009.22,1.66794,1.04042,0.00185,0.51749,0.34404,0.32977,0.09673,2.64746,1.97889,0.00365,7.88131e-05,7.88131e-05,7.88131e-05
131,1015.73,1.58519,0.97111,0.00183,0.49356,0.33396,0.28422,0.07952,2.72858,2.05339,0.0038,7.85124e-05,7.85124e-05,7.85124e-05
132,1022.18,1.62177,1.02215,0.00193,0.39343,0.39436,0.31776,0.08818,2.72606,2.01601,0.00379,7.82104e-05,7.82104e-05,7.82104e-05
133,1028.6,1.63807,0.98631,0.00178,0.3869,0.39143,0.30808,0.07867,2.88799,2.01002,0.00411,7.79069e-05,7.79069e-05,7.79069e-05
134,1035.13,1.60246,1.05347,0.00193,0.41443,0.40811,0.35049,0.09933,2.74695,1.91475,0.0038,7.76019e-05,7.76019e-05,7.76019e-05
135,1041.59,1.62206,0.9809,0.00171,0.43051,0.41798,0.36546,0.10569,2.70892,1.87173,0.00373,7.72956e-05,7.72956e-05,7.72956e-05
136,1048.53,1.5927,0.96816,0.00178,0.35341,0.38431,0.28003,0.07198,2.88588,2.09395,0.00407,7.6988e-05,7.6988e-05,7.6988e-05
137,1055.03,1.58471,0.97393,0.00179,0.36833,0.40038,0.29925,0.08887,2.67989,2.02828,0.00365,7.66789e-05,7.66789e-05,7.66789e-05
138,1061.49,1.62717,1.00096,0.00179,0.37883,0.38418,0.26637,0.07007,2.82566,2.06699,0.00394,7.63685e-05,7.63685e-05,7.63685e-05
139,1067.94,1.63104,0.96973,0.00185,0.36265,0.37988,0.28908,0.07787,2.8437,2.01514,0.00399,7.60568e-05,7.60568e-05,7.60568e-05
140,1074.5,1.61116,0.96658,0.00178,0.50651,0.36734,0.36024,0.10413,2.73083,1.88972,0.00376,7.57438e-05,7.57438e-05,7.57438e-05
141,1081.33,1.57135,1.00312,0.0018,0.49782,0.37051,0.36285,0.09299,2.83722,1.88261,0.00399,7.54296e-05,7.54296e-05,7.54296e-05
142,1087.8,1.60446,1.00621,0.00174,0.47408,0.40958,0.38593,0.11403,2.63319,1.87263,0.00362,7.5114e-05,7.5114e-05,7.5114e-05
143,1094.89,1.57055,0.94849,0.00181,0.48643,0.40928,0.3844,0.11028,2.65732,1.87355,0.00364,7.47973e-05,7.47973e-05,7.47973e-05
144,1101.38,1.56603,0.97202,0.00182,0.40549,0.40881,0.32647,0.08027,2.83297,1.94981,0.00402,7.44793e-05,7.44793e-05,7.44793e-05
145,1108.01,1.57803,0.93922,0.00179,0.40731,0.39527,0.33829,0.09392,2.71039,1.96503,0.00378,7.41601e-05,7.41601e-05,7.41601e-05
146,1114.59,1.65591,1.02873,0.00184,0.48413,0.40236,0.37628,0.10518,2.70408,1.91858,0.00374,7.38397e-05,7.38397e-05,7.38397e-05
147,1121.06,1.59917,0.99184,0.00182,0.52252,0.40951,0.4064,0.11193,2.73183,1.86,0.00382,7.35181e-05,7.35181e-05,7.35181e-05
148,1127.56,1.56531,0.91768,0.00167,0.51483,0.44489,0.42495,0.12438,2.65279,1.8007,0.00368,7.31955e-05,7.31955e-05,7.31955e-05
149,1134.26,1.63653,1.02147,0.00181,0.52089,0.43005,0.427,0.1218,2.69142,1.76882,0.00374,7.28717e-05,7.28717e-05,7.28717e-05
150,1140.71,1.59288,0.91518,0.00174,0.51313,0.41399,0.40864,0.11396,2.73762,1.82151,0.00384,7.25467e-05,7.25467e-05,7.25467e-05
151,1147.27,1.62086,0.98113,0.00177,0.53111,0.437,0.44649,0.12822,2.65826,1.77865,0.00365,7.22208e-05,7.22208e-05,7.22208e-05
152,1153.88,1.589,0.98379,0.00174,0.42875,0.41116,0.38115,0.09968,2.73879,1.89138,0.00381,7.18937e-05,7.18937e-05,7.18937e-05
153,1160.32,1.58497,0.95632,0.00183,0.4661,0.43873,0.40098,0.10452,2.7106,1.9023,0.00381,7.15656e-05,7.15656e-05,7.15656e-05
154,1166.82,1.59232,0.95245,0.00174,0.44483,0.46586,0.39249,0.10383,2.67978,1.91242,0.00372,7.12365e-05,7.12365e-05,7.12365e-05
155,1173.25,1.53952,0.91671,0.00185,0.43594,0.42343,0.36508,0.09576,2.78877,1.94452,0.00397,7.09064e-05,7.09064e-05,7.09064e-05
156,1179.8,1.55699,0.93148,0.00173,0.46977,0.44473,0.39613,0.10141,2.82035,1.84379,0.00401,7.05753e-05,7.05753e-05,7.05753e-05
157,1186.38,1.62773,1.01565,0.00183,0.5196,0.41822,0.43346,0.12226,2.73265,1.77037,0.00383,7.02432e-05,7.02432e-05,7.02432e-05
158,1192.86,1.58022,0.98338,0.00175,0.58727,0.42433,0.44127,0.11814,2.80492,1.72682,0.00398,6.99102e-05,6.99102e-05,6.99102e-05
159,1199.31,1.54369,0.93007,0.00173,0.58219,0.42353,0.43419,0.11874,2.80129,1.74331,0.00399,6.95763e-05,6.95763e-05,6.95763e-05
160,1205.89,1.58101,0.92663,0.00178,0.54714,0.4169,0.42811,0.11758,2.78991,1.75543,0.00397,6.92415e-05,6.92415e-05,6.92415e-05
161,1212.33,1.58895,0.95216,0.00174,0.44589,0.42814,0.37025,0.0996,2.8733,1.85616,0.00414,6.89058e-05,6.89058e-05,6.89058e-05
162,1218.9,1.57246,0.98566,0.00176,0.49639,0.39032,0.36334,0.09945,2.87116,1.87461,0.00409,6.85692e-05,6.85692e-05,6.85692e-05
163,1225.52,1.60149,0.94488,0.00177,0.48787,0.38046,0.37497,0.10917,2.7699,1.8786,0.00386,6.82318e-05,6.82318e-05,6.82318e-05
164,1231.96,1.56262,0.94424,0.00176,0.49566,0.38809,0.38449,0.10959,2.71239,1.87858,0.00377,6.78936e-05,6.78936e-05,6.78936e-05
165,1238.49,1.6114,0.93676,0.00162,0.40808,0.44282,0.37669,0.10391,2.78665,1.87154,0.00396,6.75546e-05,6.75546e-05,6.75546e-05
166,1244.95,1.59574,0.89537,0.00169,0.36143,0.45109,0.34444,0.09718,2.70948,1.96692,0.0038,6.72148e-05,6.72148e-05,6.72148e-05
167,1251.43,1.56844,0.94478,0.0017,0.36146,0.46195,0.33014,0.09068,2.75401,1.97897,0.00389,6.68743e-05,6.68743e-05,6.68743e-05
168,1257.98,1.58016,0.95276,0.00168,0.37956,0.46678,0.37991,0.10062,2.77484,1.95263,0.00391,6.6533e-05,6.6533e-05,6.6533e-05
169,1264.45,1.60707,0.96117,0.00177,0.54784,0.41182,0.42842,0.12283,2.69905,1.8606,0.00378,6.6191e-05,6.6191e-05,6.6191e-05
170,1271.02,1.55879,0.91246,0.00167,0.51639,0.40839,0.40235,0.10636,2.79327,1.90587,0.00395,6.58484e-05,6.58484e-05,6.58484e-05
171,1277.55,1.56066,0.92601,0.00169,0.50112,0.4375,0.41218,0.10649,2.83047,1.86822,0.00405,6.5505e-05,6.5505e-05,6.5505e-05
