epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
112,877.162,1.60701,1.04286,0.00181,0.44833,0.45746,0.40418,0.11045,2.7157,1.89323,0.00379,8.39555e-05,8.39555e-05,8.39555e-05
113,883.583,1.65861,1.2122,0.002,0.47197,0.40386,0.3872,0.1047,2.76881,1.95743,0.00391,8.36841e-05,8.36841e-05,8.36841e-05
114,890.776,1.61747,1.0183,0.00192,0.48998,0.38637,0.37274,0.09738,2.84767,1.94876,0.00404,8.34109e-05,8.34109e-05,8.34109e-05
115,897.203,1.59372,1.07537,0.00185,0.5108,0.3973,0.38526,0.10309,2.82361,1.93206,0.00408,8.31359e-05,8.31359e-05,8.31359e-05
116,904.394,1.62603,1.06066,0.00189,0.49346,0.40681,0.37437,0.09741,2.80459,1.92445,0.00397,8.28592e-05,8.28592e-05,8.28592e-05
117,911.377,1.65208,1.08147,0.00189,0.47961,0.44292,0.38503,0.10983,2.61879,1.9146,0.00354,8.25808e-05,8.25808e-05,8.25808e-05
118,917.788,1.56317,0.98709,0.00182,0.45059,0.46551,0.38261,0.1095,2.62186,1.91029,0.0035,8.23007e-05,8.23007e-05,8.23007e-05
119,924.977,1.58706,1.0516,0.00185,0.44537,0.39185,0.33371,0.08331,2.88566,1.97867,0.00408,8.20189e-05,8.20189e-05,8.20189e-05
120,931.563,1.60909,1.05313,0.00182,0.48831,0.36855,0.34948,0.09195,2.81479,2.05464,0.00397,8.17354e-05,8.17354e-05,8.17354e-05
121,938.663,1.61125,1.0436,0.00191,0.44366,0.37029,0.3556,0.09226,2.82149,2.11679,0.00392,8.14503e-05,8.14503e-05,8.14503e-05
122,945.488,1.60785,1.04633,0.00194,0.36515,0.40039,0.31926,0.0803,2.83574,2.08734,0.00394,8.11636e-05,8.11636e-05,8.11636e-05
123,952.042,1.65324,1.09261,0.00193,0.50412,0.33694,0.33369,0.08435,2.77971,2.09548,0.00388,8.08752e-05,8.08752e-05,8.08752e-05
124,959.088,1.68047,1.06043,0.00189,0.46414,0.36566,0.34545,0.0912,2.79541,2.04146,0.00393,8.05853e-05,8.05853e-05,8.05853e-05
125,965.652,1.59999,1.03201,0.00189,0.38623,0.34966,0.26752,0.06526,2.89431,2.17405,0.00411,8.02938e-05,8.02938e-05,8.02938e-05
126,977.216,1.63924,1.0337,0.00198,0.43477,0.38367,0.32763,0.08693,2.78087,2.00032,0.00386,8.00007e-05,8.00007e-05,8.00007e-05
127,983.72,1.62372,1.05088,0.00188,0.47794,0.37312,0.33965,0.08593,2.80192,2.02431,0.00391,7.9706e-05,7.9706e-05,7.9706e-05
128,990.294,1.62852,1.02918,0.00181,0.49175,0.39577,0.36145,0.09216,2.77383,1.95595,0.00382,7.94099e-05,7.94099e-05,7.94099e-05
129,997.312,1.60311,1.03041,0.0018,0.48599,0.39489,0.35912,0.09523,2.75638,1.99356,0.00378,7.91122e-05,7.91122e-05,7.91122e-05
130,1003.78,1.63915,1.01768,0.00176,0.43028,0.36608,0.30899,0.07892,2.84469,2.08995,0.00398,7.88131e-05,7.88131e-05,7.88131e-05
131,1010.98,1.57901,1.03395,0.00184,0.4046,0.38114,0.30548,0.08052,2.76505,2.15345,0.00387,7.85124e-05,7.85124e-05,7.85124e-05
132,1017.5,1.60821,0.99623,0.00175,0.39189,0.36824,0.27798,0.06788,2.83128,2.16957,0.00407,7.82104e-05,7.82104e-05,7.82104e-05
133,1024.65,1.59445,1.01798,0.00188,0.4595,0.32574,0.30642,0.07192,2.91836,2.15165,0.00418,7.79069e-05,7.79069e-05,7.79069e-05
134,1031.64,1.59201,1.02264,0.00176,0.55497,0.38389,0.4382,0.132,2.60236,1.8913,0.00352,7.76019e-05,7.76019e-05,7.76019e-05
135,1039.45,1.62388,1.03584,0.00174,0.57386,0.368,0.42306,0.11712,2.70466,1.86096,0.00376,7.72956e-05,7.72956e-05,7.72956e-05
136,1045.95,1.61895,1.00566,0.00188,0.43614,0.40869,0.32016,0.08907,2.60914,2.08159,0.00352,7.6988e-05,7.6988e-05,7.6988e-05
137,1054.42,1.60457,1.00636,0.0018,0.37949,0.45113,0.29322,0.07439,2.72119,2.09179,0.00372,7.66789e-05,7.66789e-05,7.66789e-05
138,1061.19,1.54547,0.95808,0.00179,0.37693,0.4424,0.31532,0.07903,2.72126,2.01977,0.00375,7.63685e-05,7.63685e-05,7.63685e-05
139,1067.62,1.60249,1.01927,0.00182,0.47462,0.40337,0.36334,0.09808,2.64761,1.91666,0.00362,7.60568e-05,7.60568e-05,7.60568e-05
140,1074.76,1.58125,0.95886,0.00173,0.51549,0.40685,0.40462,0.11101,2.72383,1.861,0.00372,7.57438e-05,7.57438e-05,7.57438e-05
141,1081.21,1.60154,0.97827,0.00187,0.50458,0.42706,0.39469,0.10943,2.66446,1.91609,0.00361,7.54296e-05,7.54296e-05,7.54296e-05
142,1088.94,1.57472,0.97326,0.00187,0.49464,0.40891,0.38571,0.10209,2.70165,1.99792,0.00372,7.5114e-05,7.5114e-05,7.5114e-05
143,1095.48,1.62298,1.00774,0.00176,0.45028,0.45278,0.38024,0.10551,2.63172,1.99075,0.00357,7.47973e-05,7.47973e-05,7.47973e-05
144,1108.01,1.56308,0.95023,0.00178,0.51112,0.46269,0.43298,0.12622,2.5375,1.87655,0.00336,7.44793e-05,7.44793e-05,7.44793e-05
145,1114.92,1.59348,0.99541,0.0017,0.52247,0.44378,0.42758,0.12536,2.54527,1.86471,0.0033,7.41601e-05,7.41601e-05,7.41601e-05
146,1121.44,1.5531,0.94033,0.00175,0.50599,0.43861,0.41658,0.12113,2.55589,1.90605,0.00335,7.38397e-05,7.38397e-05,7.38397e-05
147,1129.2,1.58749,0.99728,0.00169,0.48255,0.41139,0.3952,0.10369,2.73762,1.94096,0.00379,7.35181e-05,7.35181e-05,7.35181e-05
148,1135.66,1.54576,0.93761,0.00172,0.46535,0.42718,0.401,0.10389,2.70018,1.98797,0.00372,7.31955e-05,7.31955e-05,7.31955e-05
149,1143.97,1.57268,0.89991,0.00175,0.4757,0.43531,0.37372,0.09938,2.64715,1.99668,0.00364,7.28717e-05,7.28717e-05,7.28717e-05
150,1150.96,1.64715,1.01065,0.00184,0.52317,0.42107,0.38058,0.10049,2.66794,1.99064,0.00364,7.25467e-05,7.25467e-05,7.25467e-05
151,1157.39,1.54874,0.90662,0.00183,0.53657,0.43668,0.39801,0.10423,2.67863,1.99143,0.00369,7.22208e-05,7.22208e-05,7.22208e-05
152,1165.37,1.52559,0.89483,0.0016,0.48253,0.43767,0.38279,0.09931,2.68644,2.02524,0.00369,7.18937e-05,7.18937e-05,7.18937e-05
153,1171.81,1.54362,0.99505,0.00187,0.52357,0.43753,0.40622,0.11116,2.6075,2.01206,0.00351,7.15656e-05,7.15656e-05,7.15656e-05
154,1180.09,1.55706,0.90739,0.0017,0.52963,0.43458,0.42412,0.11988,2.61012,1.97513,0.00353,7.12365e-05,7.12365e-05,7.12365e-05
155,1186.91,1.55893,0.93782,0.0018,0.49884,0.41412,0.40673,0.10678,2.69692,1.99147,0.00368,7.09064e-05,7.09064e-05,7.09064e-05
156,1193.32,1.56417,0.94835,0.00176,0.4578,0.42217,0.36767,0.09741,2.66458,2.03053,0.00362,7.05753e-05,7.05753e-05,7.05753e-05
157,1200.39,1.54983,0.93102,0.00168,0.47082,0.36563,0.31415,0.07775,2.76448,2.13585,0.00378,7.02432e-05,7.02432e-05,7.02432e-05
158,1206.86,1.56129,0.96785,0.00175,0.52511,0.37461,0.33937,0.08842,2.72052,2.12097,0.00372,6.99102e-05,6.99102e-05,6.99102e-05
159,1214.51,1.56386,0.96627,0.00174,0.56554,0.40162,0.40617,0.10594,2.7283,1.99961,0.00376,6.95763e-05,6.95763e-05,6.95763e-05
160,1221.04,1.55662,0.92988,0.00168,0.60676,0.44074,0.4664,0.14086,2.52736,1.90318,0.00333,6.92415e-05,6.92415e-05,6.92415e-05
161,1233.85,1.56268,0.98135,0.00165,0.55826,0.43562,0.44083,0.12312,2.6119,1.95802,0.00349,6.89058e-05,6.89058e-05,6.89058e-05
162,1240.39,1.61394,0.99341,0.0017,0.57875,0.44621,0.4617,0.13258,2.59947,1.96498,0.00351,6.85692e-05,6.85692e-05,6.85692e-05
163,1248.26,1.55209,0.9197,0.00165,0.54114,0.42485,0.42919,0.11293,2.70849,1.9821,0.00374,6.82318e-05,6.82318e-05,6.82318e-05
164,1254.71,1.53339,0.90249,0.00169,0.54344,0.42982,0.44969,0.13268,2.55211,1.95365,0.00339,6.78936e-05,6.78936e-05,6.78936e-05
165,1265.74,1.58252,0.93035,0.00165,0.53495,0.40149,0.39396,0.10619,2.69607,2.01261,0.00362,6.75546e-05,6.75546e-05,6.75546e-05
166,1272.54,1.5431,0.92603,0.00174,0.5463,0.39179,0.39213,0.11042,2.68793,2.03646,0.00362,6.72148e-05,6.72148e-05,6.72148e-05
167,1279.06,1.56186,0.93763,0.00187,0.58696,0.4012,0.43064,0.12403,2.58365,2.06133,0.00346,6.68743e-05,6.68743e-05,6.68743e-05
168,1286.86,1.56782,0.95842,0.00174,0.52679,0.37746,0.38306,0.1054,2.69254,2.12242,0.00374,6.6533e-05,6.6533e-05,6.6533e-05
169,1293.43,1.58267,0.93019,0.00172,0.42655,0.39425,0.33532,0.09096,2.71365,2.16932,0.00373,6.6191e-05,6.6191e-05,6.6191e-05
170,1301.68,1.54311,0.89685,0.0016,0.56057,0.39548,0.40179,0.11046,2.66991,2.1065,0.00366,6.58484e-05,6.58484e-05,6.58484e-05
171,1308.21,1.5776,0.93205,0.00181,0.53484,0.38862,0.36876,0.09637,2.78299,2.05881,0.00386,6.5505e-05,6.5505e-05,6.5505e-05
