epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
17,117.76,2.00975,2.22729,0.00275,0.09381,0.67226,0.12187,0.0357,2.41676,2.64919,0.00308,9.96452e-05,9.96452e-05,9.96452e-05
18,126.227,1.98902,2.12329,0.00254,0.10098,0.6722,0.12625,0.03718,2.38284,2.69803,0.00303,9.95995e-05,9.95995e-05,9.95995e-05
19,133.844,1.9711,2.13087,0.00256,0.08676,0.69411,0.13399,0.03887,2.44091,2.48253,0.0031,9.95511e-05,9.95511e-05,9.95511e-05
20,142.097,1.91129,2.15178,0.00238,0.08831,0.69549,0.1323,0.03859,2.42533,2.46931,0.00305,9.94999e-05,9.94999e-05,9.94999e-05
21,148.722,1.91883,2.09419,0.00266,0.08848,0.69212,0.12553,0.03592,2.43373,2.4937,0.00306,9.9446e-05,9.9446e-05,9.9446e-05
22,155.158,1.90549,2.17208,0.00252,0.14185,0.56259,0.13118,0.03944,2.39244,2.43845,0.003,9.93893e-05,9.93893e-05,9.93893e-05
23,161.768,1.97616,2.15267,0.00257,0.1665,0.49651,0.14921,0.04906,2.37417,2.35866,0.00295,9.93299e-05,9.93299e-05,9.93299e-05
24,168.368,1.89653,1.97815,0.00242,0.14359,0.53924,0.14828,0.04606,2.42779,2.38264,0.00303,9.92678e-05,9.92678e-05,9.92678e-05
25,174.844,1.86204,2.13409,0.00244,0.0908,0.69312,0.12728,0.03685,2.46609,2.55912,0.00306,9.92029e-05,9.92029e-05,9.92029e-05
26,181.822,1.82562,1.8811,0.00228,0.09084,0.69529,0.13566,0.04088,2.44974,2.49288,0.00303,9.91353e-05,9.91353e-05,9.91353e-05
27,188.418,1.91813,2.00362,0.00244,0.09768,0.68457,0.14707,0.04357,2.44993,2.49185,0.00306,9.9065e-05,9.9065e-05,9.9065e-05
28,196.153,1.89836,1.92209,0.00237,0.10155,0.7175,0.15504,0.047,2.37502,2.53355,0.00296,9.8992e-05,9.8992e-05,9.8992e-05
29,202.735,1.92213,2.02915,0.00237,0.15322,0.53342,0.16534,0.04935,2.44103,2.42524,0.00307,9.89163e-05,9.89163e-05,9.89163e-05
30,210.516,1.89333,1.95153,0.00247,0.16974,0.46525,0.18342,0.06093,2.36691,2.34557,0.00287,9.88378e-05,9.88378e-05,9.88378e-05
31,218.4,1.88843,1.99649,0.00243,0.15762,0.4957,0.17011,0.05357,2.43944,2.44709,0.00303,9.87566e-05,9.87566e-05,9.87566e-05
32,224.957,1.86638,1.89636,0.00229,0.18554,0.43954,0.18381,0.05761,2.43111,2.34917,0.00306,9.86728e-05,9.86728e-05,9.86728e-05
33,231.634,1.83221,1.74056,0.00245,0.18316,0.493,0.17782,0.05364,2.44705,2.39897,0.00312,9.85862e-05,9.85862e-05,9.85862e-05
34,238.197,1.84224,1.77949,0.00245,0.20161,0.43488,0.17518,0.0529,2.48636,2.37295,0.00318,9.8497e-05,9.8497e-05,9.8497e-05
35,244.748,1.79075,1.64509,0.00217,0.25779,0.40599,0.19742,0.0627,2.47367,2.27763,0.00315,9.84051e-05,9.84051e-05,9.84051e-05
36,253.606,1.87303,1.79667,0.00241,0.16997,0.53014,0.16566,0.04792,2.50888,2.4807,0.0032,9.83105e-05,9.83105e-05,9.83105e-05
37,260.11,1.87105,1.67391,0.00239,0.23041,0.42643,0.20529,0.06391,2.46383,2.23197,0.00311,9.82132e-05,9.82132e-05,9.82132e-05
38,269.313,1.85983,1.67236,0.0023,0.23731,0.41846,0.20326,0.06825,2.38138,2.12165,0.00296,9.81133e-05,9.81133e-05,9.81133e-05
39,278.745,1.84853,1.969,0.00232,0.23643,0.40061,0.20439,0.06009,2.51981,2.1697,0.0032,9.80107e-05,9.80107e-05,9.80107e-05
40,285.273,1.7708,1.84655,0.00225,0.20646,0.41035,0.193,0.0599,2.46051,2.33813,0.00309,9.79054e-05,9.79054e-05,9.79054e-05
41,291.716,1.86064,1.63922,0.00234,0.21846,0.40568,0.20069,0.06631,2.4,2.18414,0.003,9.77975e-05,9.77975e-05,9.77975e-05
42,298.183,1.80724,1.65669,0.00229,0.24661,0.39517,0.2283,0.06599,2.55651,2.11527,0.00329,9.7687e-05,9.7687e-05,9.7687e-05
43,305.086,1.84922,1.69526,0.00212,0.26793,0.40706,0.22287,0.07035,2.4385,2.2104,0.00308,9.75738e-05,9.75738e-05,9.75738e-05
44,311.657,1.83043,1.67151,0.00231,0.25883,0.40009,0.20682,0.06078,2.52106,2.2579,0.00325,9.7458e-05,9.7458e-05,9.7458e-05
45,318.144,1.80037,1.57655,0.00216,0.26714,0.40522,0.22372,0.06897,2.4758,2.15514,0.00318,9.73396e-05,9.73396e-05,9.73396e-05
46,326.806,1.84568,1.54336,0.00219,0.27262,0.41433,0.21967,0.07147,2.40396,2.26543,0.00302,9.72186e-05,9.72186e-05,9.72186e-05
47,335.041,1.86244,1.60623,0.0023,0.26469,0.3764,0.19913,0.05299,2.70642,2.40476,0.00359,9.7095e-05,9.7095e-05,9.7095e-05
48,342.269,1.86741,1.60304,0.00228,0.25296,0.42377,0.22551,0.07192,2.42429,2.23765,0.00307,9.69688e-05,9.69688e-05,9.69688e-05
49,349.947,1.8551,1.5967,0.00238,0.32726,0.39024,0.24954,0.08281,2.38598,2.16719,0.00303,9.68399e-05,9.68399e-05,9.68399e-05
50,358.519,1.85938,1.65751,0.00239,0.33984,0.35607,0.23441,0.06211,2.6627,2.22787,0.00362,9.67085e-05,9.67085e-05,9.67085e-05
51,365.411,1.84688,1.54836,0.00214,0.29804,0.38978,0.23374,0.06931,2.52886,2.25712,0.00327,9.65746e-05,9.65746e-05,9.65746e-05
52,371.972,1.81559,1.57102,0.00224,0.29333,0.4597,0.25961,0.08925,2.32529,2.18371,0.00285,9.6438e-05,9.6438e-05,9.6438e-05
53,379.359,1.79217,1.51277,0.00233,0.29675,0.39266,0.22273,0.06151,2.62072,2.24684,0.0034,9.6299e-05,9.6299e-05,9.6299e-05
54,387.556,1.84036,1.53719,0.00219,0.30409,0.35325,0.20553,0.04953,2.78052,2.23904,0.00377,9.61573e-05,9.61573e-05,9.61573e-05
55,394.372,1.84189,1.4727,0.00222,0.34325,0.41379,0.25427,0.07962,2.41928,2.12465,0.00312,9.60131e-05,9.60131e-05,9.60131e-05
56,400.807,1.82264,1.48395,0.00213,0.35087,0.44171,0.27295,0.09605,2.24802,2.08548,0.00277,9.58664e-05,9.58664e-05,9.58664e-05
57,408.477,1.78133,1.41391,0.00204,0.30958,0.40825,0.23375,0.06399,2.56316,2.21666,0.00339,9.57172e-05,9.57172e-05,9.57172e-05
58,416.896,1.74836,1.38862,0.00233,0.29062,0.38905,0.21922,0.05758,2.64798,2.17146,0.00356,9.55655e-05,9.55655e-05,9.55655e-05
59,445.717,1.77337,1.48466,0.00226,0.30283,0.39778,0.24277,0.07578,2.44744,2.11416,0.00317,9.54112e-05,9.54112e-05,9.54112e-05
60,452.281,1.79119,1.43381,0.00214,0.27818,0.4146,0.23395,0.06474,2.61824,2.13579,0.00354,9.52545e-05,9.52545e-05,9.52545e-05
61,458.761,1.75478,1.42936,0.00219,0.31829,0.37078,0.2365,0.06328,2.55811,2.32208,0.00336,9.50953e-05,9.50953e-05,9.50953e-05
62,465.225,1.7539,1.45886,0.00205,0.35122,0.41123,0.27329,0.07913,2.5083,2.1735,0.00322,9.49336e-05,9.49336e-05,9.49336e-05
63,471.816,1.77222,1.36558,0.00211,0.3563,0.43409,0.28667,0.08242,2.54352,2.04143,0.00328,9.47695e-05,9.47695e-05,9.47695e-05
64,491.242,1.7505,1.35198,0.00207,0.33023,0.42497,0.26824,0.07804,2.57085,2.11048,0.00343,9.46028e-05,9.46028e-05,9.46028e-05
65,497.67,1.73595,1.38542,0.00206,0.30932,0.43506,0.2691,0.08487,2.47099,2.05724,0.00323,9.44338e-05,9.44338e-05,9.44338e-05
66,504.226,1.74089,1.37841,0.00213,0.32405,0.44101,0.2583,0.07091,2.61509,2.12104,0.00352,9.42623e-05,9.42623e-05,9.42623e-05
67,510.714,1.73843,1.40432,0.00212,0.32211,0.38133,0.24591,0.07432,2.54378,2.21209,0.00335,9.40884e-05,9.40884e-05,9.40884e-05
68,526.351,1.75294,1.40256,0.00219,0.31881,0.37241,0.22338,0.0587,2.7143,2.24905,0.00368,9.39121e-05,9.39121e-05,9.39121e-05
69,532.909,1.76646,1.42691,0.00214,0.33847,0.39516,0.24686,0.07158,2.57912,2.17764,0.00341,9.37334e-05,9.37334e-05,9.37334e-05
70,550.903,1.75393,1.34328,0.00208,0.31281,0.40709,0.24515,0.06951,2.62516,2.18357,0.00349,9.35523e-05,9.35523e-05,9.35523e-05
71,557.47,1.71143,1.35976,0.00198,0.32046,0.38888,0.24177,0.06577,2.64328,2.25388,0.00348,9.33688e-05,9.33688e-05,9.33688e-05
72,563.937,1.73115,1.35593,0.0022,0.33035,0.39353,0.2522,0.06912,2.66401,2.2409,0.00359,9.3183e-05,9.3183e-05,9.3183e-05
73,570.382,1.70744,1.29946,0.00202,0.3285,0.39661,0.26563,0.07933,2.53978,2.20806,0.00338,9.29948e-05,9.29948e-05,9.29948e-05
74,576.981,1.75536,1.35728,0.00211,0.30834,0.37042,0.25124,0.06536,2.71916,2.29569,0.00378,9.28042e-05,9.28042e-05,9.28042e-05
75,583.409,1.66554,1.31073,0.00202,0.24973,0.41293,0.25724,0.07979,2.51759,2.18627,0.00341,9.26113e-05,9.26113e-05,9.26113e-05
76,589.883,1.71685,1.34854,0.00205,0.26307,0.47534,0.27258,0.07969,2.57774,2.11821,0.00352,9.24161e-05,9.24161e-05,9.24161e-05
77,596.434,1.75397,1.31669,0.00209,0.2839,0.44769,0.27355,0.07936,2.57863,2.15977,0.00347,9.22186e-05,9.22186e-05,9.22186e-05
78,602.882,1.68817,1.28189,0.00191,0.34023,0.44709,0.28621,0.08432,2.55586,2.09215,0.0034,9.20188e-05,9.20188e-05,9.20188e-05
79,609.357,1.71378,1.28493,0.00202,0.36711,0.44142,0.28473,0.07897,2.62833,2.14975,0.00354,9.18167e-05,9.18167e-05,9.18167e-05
80,615.941,1.76829,1.34349,0.00203,0.35228,0.40552,0.28326,0.08315,2.56858,2.15108,0.00342,9.16124e-05,9.16124e-05,9.16124e-05
81,622.376,1.68397,1.27864,0.00205,0.30182,0.41439,0.26275,0.07202,2.61255,2.22284,0.00351,9.14058e-05,9.14058e-05,9.14058e-05
82,628.98,1.70275,1.29962,0.00201,0.27312,0.49763,0.27008,0.08177,2.46956,2.22651,0.00321,9.11969e-05,9.11969e-05,9.11969e-05
83,635.547,1.69636,1.28618,0.00203,0.31189,0.34963,0.23983,0.06341,2.61822,2.33724,0.00351,9.09858e-05,9.09858e-05,9.09858e-05
84,641.973,1.69435,1.23517,0.00204,0.29627,0.40385,0.24426,0.06524,2.60811,2.26647,0.00348,9.07725e-05,9.07725e-05,9.07725e-05
85,648.465,1.67685,1.26898,0.00202,0.3084,0.40645,0.25012,0.07019,2.55544,2.28763,0.00335,9.0557e-05,9.0557e-05,9.0557e-05
86,654.999,1.71062,1.291,0.00208,0.32448,0.36234,0.24236,0.06741,2.62263,2.25111,0.0035,9.03393e-05,9.03393e-05,9.03393e-05
87,661.475,1.69431,1.31997,0.00215,0.33819,0.39054,0.26938,0.07263,2.68833,2.11412,0.00366,9.01194e-05,9.01194e-05,9.01194e-05
88,668.037,1.71584,1.24199,0.00197,0.35582,0.40409,0.28357,0.09058,2.46419,2.15769,0.0032,8.98973e-05,8.98973e-05,8.98973e-05
89,674.575,1.69333,1.2374,0.00198,0.25951,0.4926,0.27698,0.08413,2.55099,2.29256,0.00331,8.96731e-05,8.96731e-05,8.96731e-05
90,681.03,1.72768,1.3158,0.00197,0.29908,0.46803,0.27695,0.0885,2.51385,2.21176,0.00324,8.94467e-05,8.94467e-05,8.94467e-05
91,696.983,1.72092,1.27647,0.00202,0.37025,0.48084,0.30876,0.10506,2.40052,2.0525,0.00305,8.92183e-05,8.92183e-05,8.92183e-05
92,703.462,1.69683,1.23837,0.00199,0.38738,0.44039,0.31008,0.0975,2.52982,2.07097,0.00333,8.89877e-05,8.89877e-05,8.89877e-05
93,709.869,1.666,1.17995,0.00206,0.37822,0.48588,0.32392,0.10431,2.46338,2.02269,0.0032,8.8755e-05,8.8755e-05,8.8755e-05
94,716.513,1.71066,1.19127,0.002,0.36852,0.47661,0.32097,0.10709,2.4151,2.05101,0.00311,8.85202e-05,8.85202e-05,8.85202e-05
95,723.071,1.72316,1.19384,0.00199,0.35717,0.47475,0.30583,0.09148,2.5592,2.07924,0.00337,8.82834e-05,8.82834e-05,8.82834e-05
96,729.563,1.6825,1.15904,0.00204,0.34425,0.49347,0.33245,0.10511,2.53328,2.03476,0.00333,8.80445e-05,8.80445e-05,8.80445e-05
97,736.135,1.72841,1.18888,0.00183,0.34913,0.47102,0.30115,0.09787,2.46021,2.00643,0.0032,8.78036e-05,8.78036e-05,8.78036e-05
98,742.627,1.71094,1.18807,0.00196,0.34825,0.44342,0.28087,0.08984,2.50076,2.10116,0.00331,8.75606e-05,8.75606e-05,8.75606e-05
99,749.086,1.69,1.18292,0.00194,0.37037,0.42461,0.28778,0.0899,2.53729,2.05833,0.00333,8.73157e-05,8.73157e-05,8.73157e-05
100,755.749,1.67683,1.17656,0.00191,0.40734,0.45839,0.34328,0.1102,2.51345,2.01259,0.00326,8.70687e-05,8.70687e-05,8.70687e-05
101,762.298,1.63894,1.11306,0.00189,0.39143,0.48906,0.34011,0.10811,2.50378,2.03446,0.00331,8.68198e-05,8.68198e-05,8.68198e-05
102,768.796,1.69134,1.1953,0.00195,0.3449,0.50383,0.33336,0.10001,2.57209,2.11238,0.00341,8.65689e-05,8.65689e-05,8.65689e-05
103,775.382,1.68851,1.19842,0.00192,0.33055,0.4818,0.34515,0.10901,2.50092,2.0705,0.00327,8.63161e-05,8.63161e-05,8.63161e-05
104,781.866,1.69801,1.14662,0.00199,0.33683,0.42833,0.31779,0.10011,2.49426,2.13626,0.00323,8.60613e-05,8.60613e-05,8.60613e-05
105,788.445,1.69827,1.19944,0.00192,0.3554,0.38752,0.31152,0.09857,2.48371,2.12561,0.00326,8.58046e-05,8.58046e-05,8.58046e-05
106,795.04,1.6648,1.1395,0.002,0.36965,0.41114,0.299,0.08796,2.58215,2.18431,0.00343,8.5546e-05,8.5546e-05,8.5546e-05
107,801.48,1.68662,1.19504,0.00189,0.39293,0.42124,0.32247,0.10275,2.492,2.15063,0.00323,8.52856e-05,8.52856e-05,8.52856e-05
108,808.034,1.62829,1.14036,0.00195,0.38247,0.45286,0.3211,0.10153,2.5208,2.07458,0.00327,8.50232e-05,8.50232e-05,8.50232e-05
109,814.522,1.66819,1.14623,0.00186,0.36615,0.47333,0.32203,0.09459,2.599,2.09216,0.0035,8.4759e-05,8.4759e-05,8.4759e-05
110,821.012,1.67917,1.15165,0.0019,0.39238,0.47934,0.33427,0.10864,2.42761,2.03559,0.00321,8.4493e-05,8.4493e-05,8.4493e-05
111,827.574,1.64484,1.11686,0.0019,0.3643,0.47559,0.31764,0.09556,2.52084,2.1089,0.00337,8.42252e-05,8.42252e-05,8.42252e-05
112,834.049,1.64943,1.09957,0.00191,0.39139,0.43713,0.31274,0.0906,2.56485,2.12711,0.00341,8.39555e-05,8.39555e-05,8.39555e-05
113,842.538,1.65875,1.07626,0.00186,0.40079,0.4813,0.34089,0.10567,2.49775,2.11015,0.00327,8.36841e-05,8.36841e-05,8.36841e-05
114,861.613,1.62314,1.12029,0.0018,0.40097,0.45809,0.33029,0.09559,2.57819,2.17161,0.0034,8.34109e-05,8.34109e-05,8.34109e-05
115,868.084,1.6499,1.0166,0.00183,0.41473,0.47874,0.3522,0.11402,2.46244,2.12364,0.0032,8.31359e-05,8.31359e-05,8.31359e-05
116,874.664,1.62554,1.11124,0.00206,0.39334,0.45674,0.29944,0.0884,2.58179,2.23132,0.0034,8.28592e-05,8.28592e-05,8.28592e-05
117,883.342,1.66473,1.07491,0.0019,0.44334,0.47155,0.34482,0.10733,2.51629,2.12632,0.00332,8.25808e-05,8.25808e-05,8.25808e-05
118,889.83,1.63976,1.06686,0.00188,0.43111,0.48576,0.36111,0.1251,2.36232,2.04434,0.00306,8.23007e-05,8.23007e-05,8.23007e-05
119,896.392,1.58814,1.01876,0.00188,0.40058,0.45804,0.34829,0.09875,2.63298,2.03191,0.00357,8.20189e-05,8.20189e-05,8.20189e-05
120,902.938,1.60011,1.02782,0.00179,0.40956,0.45077,0.33863,0.09935,2.58508,2.04084,0.00348,8.17354e-05,8.17354e-05,8.17354e-05
121,910.594,1.62044,1.02455,0.00176,0.3936,0.4683,0.32021,0.09792,2.52936,2.07057,0.00337,8.14503e-05,8.14503e-05,8.14503e-05
122,928.859,1.62669,1.00581,0.00183,0.38831,0.52317,0.36399,0.12449,2.34014,1.93855,0.00303,8.11636e-05,8.11636e-05,8.11636e-05
123,935.404,1.61838,1.0014,0.00182,0.40859,0.47444,0.34589,0.11427,2.40605,1.96662,0.00315,8.08752e-05,8.08752e-05,8.08752e-05
124,942.007,1.67415,1.30268,0.00199,0.36527,0.46659,0.30516,0.09052,2.54236,1.99479,0.00341,8.05853e-05,8.05853e-05,8.05853e-05
125,948.486,1.65503,1.0435,0.00188,0.38609,0.4777,0.34629,0.10743,2.4794,1.94988,0.0033,8.02938e-05,8.02938e-05,8.02938e-05
126,963.435,1.67782,1.07979,0.00192,0.40514,0.48706,0.38216,0.11771,2.50039,1.93224,0.00335,8.00007e-05,8.00007e-05,8.00007e-05
127,969.935,1.61305,1.03301,0.00184,0.41877,0.48358,0.41399,0.11963,2.53351,1.91431,0.00348,7.9706e-05,7.9706e-05,7.9706e-05
128,976.396,1.61321,0.99652,0.00187,0.41094,0.49037,0.38784,0.12986,2.39398,1.95344,0.00315,7.94099e-05,7.94099e-05,7.94099e-05
129,983.017,1.61472,1.04899,0.0018,0.40233,0.48724,0.35816,0.10597,2.56349,2.08767,0.00341,7.91122e-05,7.91122e-05,7.91122e-05
130,990.044,1.63312,1.05662,0.00189,0.40447,0.5031,0.3637,0.117,2.44707,1.99455,0.00319,7.88131e-05,7.88131e-05,7.88131e-05
131,996.465,1.62747,0.96019,0.0018,0.41321,0.50245,0.37157,0.11706,2.47237,1.97536,0.00332,7.85124e-05,7.85124e-05,7.85124e-05
132,1003,1.59612,0.98127,0.00179,0.44198,0.50372,0.41471,0.12568,2.53668,1.90441,0.00343,7.82104e-05,7.82104e-05,7.82104e-05
133,1009.47,1.60323,1.01642,0.00182,0.44371,0.52262,0.44027,0.13801,2.47389,1.86643,0.00332,7.79069e-05,7.79069e-05,7.79069e-05
134,1016.4,1.60363,0.98173,0.00178,0.47029,0.49753,0.43565,0.13473,2.47848,1.8176,0.00329,7.76019e-05,7.76019e-05,7.76019e-05
135,1023,1.61182,1.02968,0.00184,0.4611,0.48829,0.41747,0.1238,2.52405,1.82128,0.00336,7.72956e-05,7.72956e-05,7.72956e-05
136,1030.75,1.62311,1.02602,0.00181,0.45845,0.47439,0.40654,0.13919,2.36059,1.92161,0.00306,7.6988e-05,7.6988e-05,7.6988e-05
137,1037.95,1.60308,1.05181,0.00185,0.44031,0.4607,0.38514,0.11422,2.55125,1.90909,0.00341,7.66789e-05,7.66789e-05,7.66789e-05
138,1044.67,1.64437,1.00271,0.00189,0.52202,0.47273,0.45788,0.15967,2.36597,1.82388,0.0031,7.63685e-05,7.63685e-05,7.63685e-05
139,1051.25,1.59718,1.00339,0.00182,0.48713,0.47087,0.4409,0.14753,2.39317,1.92709,0.00317,7.60568e-05,7.60568e-05,7.60568e-05
140,1057.73,1.62791,1.01156,0.00185,0.50142,0.43508,0.41925,0.11404,2.66072,1.97208,0.00364,7.57438e-05,7.57438e-05,7.57438e-05
141,1064.29,1.54765,0.9422,0.00184,0.48457,0.46553,0.44331,0.13329,2.53815,1.87612,0.00341,7.54296e-05,7.54296e-05,7.54296e-05
142,1070.74,1.54315,0.95691,0.00175,0.50729,0.46804,0.45179,0.13991,2.51075,1.79581,0.00337,7.5114e-05,7.5114e-05,7.5114e-05
143,1077.21,1.60795,1.00355,0.00174,0.51971,0.4686,0.45919,0.15343,2.41658,1.83574,0.00318,7.47973e-05,7.47973e-05,7.47973e-05
144,1084.37,1.59728,1.02262,0.0018,0.51841,0.46755,0.45277,0.14194,2.45638,1.92573,0.00324,7.44793e-05,7.44793e-05,7.44793e-05
145,1090.85,1.55739,0.96684,0.00176,0.50092,0.45975,0.44558,0.14193,2.4745,1.96554,0.00326,7.41601e-05,7.41601e-05,7.41601e-05
146,1097.32,1.62403,1.04879,0.00183,0.54397,0.46161,0.44312,0.14679,2.41265,1.97419,0.00311,7.38397e-05,7.38397e-05,7.38397e-05
147,1103.85,1.55805,0.94184,0.00175,0.5296,0.46697,0.44344,0.14073,2.44751,1.92605,0.00318,7.35181e-05,7.35181e-05,7.35181e-05
148,1111.98,1.55492,0.94988,0.00175,0.536,0.48136,0.45801,0.14815,2.4352,1.83784,0.00317,7.31955e-05,7.31955e-05,7.31955e-05
149,1129.93,1.58088,0.96516,0.00173,0.51215,0.48763,0.43988,0.15086,2.34328,1.8882,0.00306,7.28717e-05,7.28717e-05,7.28717e-05
150,1136.47,1.60349,0.97147,0.00181,0.48252,0.5059,0.44007,0.15214,2.31334,1.85552,0.00299,7.25467e-05,7.25467e-05,7.25467e-05
151,1142.94,1.53438,0.93536,0.00186,0.45512,0.4928,0.41752,0.14045,2.36718,1.89864,0.00309,7.22208e-05,7.22208e-05,7.22208e-05
152,1149.5,1.59717,0.9993,0.00178,0.42733,0.44607,0.3748,0.12075,2.47698,2.01434,0.00327,7.18937e-05,7.18937e-05,7.18937e-05
153,1155.98,1.63783,1.02795,0.00182,0.44461,0.45862,0.37717,0.11506,2.56121,2.02929,0.0034,7.15656e-05,7.15656e-05,7.15656e-05
154,1162.69,1.61377,0.99758,0.00176,0.43969,0.46448,0.38256,0.11769,2.50232,2.04825,0.00334,7.12365e-05,7.12365e-05,7.12365e-05
155,1169.2,1.55885,1.10829,0.00178,0.54525,0.48542,0.44594,0.14483,2.4308,1.93367,0.00317,7.09064e-05,7.09064e-05,7.09064e-05
156,1176.23,1.62135,1.02575,0.00189,0.56043,0.48628,0.46073,0.14286,2.50266,1.92613,0.00332,7.05753e-05,7.05753e-05,7.05753e-05
157,1182.69,1.59666,0.95162,0.00176,0.59128,0.48548,0.4698,0.15546,2.42956,1.895,0.00315,7.02432e-05,7.02432e-05,7.02432e-05
158,1190.65,1.57096,0.9756,0.00178,0.59405,0.48114,0.46533,0.14795,2.47581,1.94229,0.00321,6.99102e-05,6.99102e-05,6.99102e-05
159,1197.13,1.57117,0.93582,0.00177,0.57726,0.47302,0.45928,0.15059,2.44333,1.97913,0.00317,6.95763e-05,6.95763e-05,6.95763e-05
160,1203.59,1.56098,0.92096,0.00171,0.51374,0.47447,0.43046,0.13735,2.49793,2.07145,0.00325,6.92415e-05,6.92415e-05,6.92415e-05
161,1210.29,1.62629,1.01211,0.0019,0.57445,0.46086,0.45944,0.14537,2.50112,1.99683,0.0033,6.89058e-05,6.89058e-05,6.89058e-05
162,1216.78,1.56457,0.93426,0.00178,0.59245,0.5008,0.49999,0.18712,2.2664,1.9025,0.00288,6.85692e-05,6.85692e-05,6.85692e-05
163,1223.36,1.59962,0.98077,0.00172,0.54047,0.47686,0.46805,0.15873,2.39395,1.9202,0.00315,6.82318e-05,6.82318e-05,6.82318e-05
164,1229.97,1.55667,0.96419,0.00183,0.49617,0.46892,0.42994,0.13583,2.47515,2.01287,0.00331,6.78936e-05,6.78936e-05,6.78936e-05
165,1236.44,1.53401,0.92741,0.00164,0.51568,0.48392,0.4459,0.14925,2.36849,1.92879,0.00307,6.75546e-05,6.75546e-05,6.75546e-05
166,1243.01,1.56613,0.96318,0.00173,0.55252,0.47055,0.41292,0.12075,2.57259,1.95713,0.00338,6.72148e-05,6.72148e-05,6.72148e-05
167,1249.6,1.591,0.93501,0.00181,0.53949,0.47915,0.40202,0.11469,2.58592,1.99349,0.0034,6.68743e-05,6.68743e-05,6.68743e-05
168,1256.09,1.56725,0.91493,0.00172,0.56397,0.49817,0.4403,0.13446,2.46977,1.98208,0.00322,6.6533e-05,6.6533e-05,6.6533e-05
169,1262.69,1.49053,0.88912,0.00167,0.55237,0.47298,0.41747,0.11559,2.649,2.05445,0.00356,6.6191e-05,6.6191e-05,6.6191e-05
170,1269.18,1.58096,0.90699,0.00176,0.56931,0.48308,0.4495,0.14039,2.49118,1.99435,0.00324,6.58484e-05,6.58484e-05,6.58484e-05
171,1275.69,1.58908,0.94368,0.00177,0.55946,0.48337,0.44779,0.13607,2.52973,1.95999,0.00332,6.5505e-05,6.5505e-05,6.5505e-05
