epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
13,89.5698,2.08542,2.49634,0.00286,0.08429,0.6574,0.11127,0.03288,2.39811,2.80085,0.00308,9.98003e-05,9.98003e-05,9.98003e-05
14,96.6535,2.12855,2.51355,0.00288,0.08164,0.67365,0.1168,0.03326,2.44906,2.6512,0.00312,9.97656e-05,9.97656e-05,9.97656e-05
15,105.1,2.00902,2.32331,0.00268,0.08014,0.68277,0.12478,0.03702,2.4166,2.6156,0.00305,9.97282e-05,9.97282e-05,9.97282e-05
16,114.239,2.01529,2.41111,0.00285,0.08009,0.6865,0.13025,0.03784,2.44117,2.59911,0.00309,9.96881e-05,9.96881e-05,9.96881e-05
17,122.757,2.09716,2.46662,0.00263,0.07991,0.68951,0.12572,0.03438,2.47112,2.67407,0.0032,9.96452e-05,9.96452e-05,9.96452e-05
18,130.469,2.0113,2.35112,0.00262,0.08429,0.67974,0.13489,0.03705,2.42412,2.78128,0.00309,9.95995e-05,9.95995e-05,9.95995e-05
19,136.923,1.97524,2.21346,0.00264,0.08557,0.70115,0.14226,0.03956,2.38177,2.65154,0.00303,9.95511e-05,9.95511e-05,9.95511e-05
20,144.886,1.96317,2.22369,0.00268,0.20712,0.48795,0.14592,0.04007,2.42869,2.60812,0.00312,9.94999e-05,9.94999e-05,9.94999e-05
21,152.679,2.00569,2.05364,0.00252,0.21521,0.28429,0.14786,0.04202,2.45616,2.59701,0.0032,9.9446e-05,9.9446e-05,9.9446e-05
22,160.998,2.00097,2.19715,0.00246,0.22428,0.28851,0.15985,0.04548,2.40185,2.56884,0.00317,9.93893e-05,9.93893e-05,9.93893e-05
23,170.279,1.93274,2.08209,0.00251,0.238,0.31582,0.16746,0.04446,2.47752,2.54552,0.00328,9.93299e-05,9.93299e-05,9.93299e-05
24,177.372,1.95824,2.11156,0.00255,0.27514,0.3273,0.17026,0.04343,2.54598,2.56587,0.00339,9.92678e-05,9.92678e-05,9.92678e-05
25,183.78,1.90064,2.05358,0.00237,0.29214,0.32591,0.1652,0.0457,2.47488,2.50666,0.00328,9.92029e-05,9.92029e-05,9.92029e-05
26,193.652,1.8841,2.04801,0.00256,0.15891,0.58093,0.16622,0.04373,2.47704,2.56352,0.00323,9.91353e-05,9.91353e-05,9.91353e-05
27,202.613,1.96126,1.94129,0.00244,0.3166,0.299,0.1659,0.04331,2.63862,2.44566,0.00355,9.9065e-05,9.9065e-05,9.9065e-05
28,209.37,1.89988,1.96967,0.00259,0.30966,0.32414,0.17489,0.04613,2.58035,2.39758,0.00347,9.8992e-05,9.8992e-05,9.8992e-05
29,217.152,1.85506,1.92277,0.00242,0.26906,0.31046,0.15686,0.03817,2.55274,2.49323,0.00347,9.89163e-05,9.89163e-05,9.89163e-05
30,223.513,1.92504,1.8686,0.00258,0.24675,0.30183,0.14816,0.03362,2.68559,2.49149,0.00369,9.88378e-05,9.88378e-05,9.88378e-05
31,232.055,1.92996,1.91114,0.00238,0.24891,0.36694,0.17071,0.04466,2.55793,2.3215,0.00339,9.87566e-05,9.87566e-05,9.87566e-05
32,238.738,1.92494,1.77776,0.00234,0.2852,0.36332,0.20597,0.05949,2.58562,2.23022,0.0034,9.86728e-05,9.86728e-05,9.86728e-05
33,246.192,1.86511,1.73923,0.00233,0.24914,0.33445,0.16745,0.03964,2.77622,2.26583,0.00383,9.85862e-05,9.85862e-05,9.85862e-05
34,252.731,1.89946,1.83756,0.00245,0.24932,0.32233,0.15699,0.03796,2.66856,2.3736,0.00362,9.8497e-05,9.8497e-05,9.8497e-05
35,260.33,1.857,1.85651,0.00233,0.2349,0.36035,0.17165,0.04421,2.64007,2.25151,0.00357,9.84051e-05,9.84051e-05,9.84051e-05
36,266.763,1.86525,1.7799,0.00241,0.22835,0.30749,0.15528,0.03398,2.85329,2.31501,0.004,9.83105e-05,9.83105e-05,9.83105e-05
37,273.276,1.88301,1.70424,0.00232,0.23919,0.29462,0.15562,0.03538,2.81195,2.38441,0.0039,9.82132e-05,9.82132e-05,9.82132e-05
38,280.15,1.82508,1.73918,0.00241,0.24866,0.39402,0.16182,0.04079,2.65175,2.2446,0.00354,9.81133e-05,9.81133e-05,9.81133e-05
39,286.661,1.7744,1.72081,0.00247,0.22883,0.35106,0.13661,0.02976,2.80889,2.28055,0.00385,9.80107e-05,9.80107e-05,9.80107e-05
40,294.456,1.88706,1.76847,0.00229,0.2308,0.33936,0.14125,0.03346,2.69005,2.32947,0.00369,9.79054e-05,9.79054e-05,9.79054e-05
41,300.84,1.8428,1.64356,0.0024,0.23255,0.35119,0.13932,0.03058,2.76563,2.33469,0.00383,9.77975e-05,9.77975e-05,9.77975e-05
42,308.824,1.799,1.66293,0.00234,0.21175,0.32109,0.12588,0.02664,2.84378,2.38941,0.00399,9.7687e-05,9.7687e-05,9.7687e-05
43,315.615,1.88577,1.6858,0.0024,0.23217,0.31378,0.15022,0.0357,2.70828,2.38257,0.00371,9.75738e-05,9.75738e-05,9.75738e-05
44,322.003,1.78164,1.57332,0.00238,0.19645,0.33738,0.12745,0.02718,2.90474,2.30522,0.00405,9.7458e-05,9.7458e-05,9.7458e-05
45,328.661,1.86634,1.53768,0.00229,0.19346,0.31976,0.12155,0.02529,2.85075,2.3362,0.00397,9.73396e-05,9.73396e-05,9.73396e-05
46,335.067,1.81488,1.53793,0.00232,0.23247,0.35088,0.15641,0.03607,2.71144,2.28051,0.00372,9.72186e-05,9.72186e-05,9.72186e-05
47,341.452,1.81072,1.65395,0.00232,0.21582,0.33255,0.14339,0.03261,2.85192,2.26652,0.00403,9.7095e-05,9.7095e-05,9.7095e-05
48,347.931,1.74761,1.47493,0.00231,0.23256,0.37182,0.16347,0.04012,2.65618,2.24975,0.00361,9.69688e-05,9.69688e-05,9.69688e-05
49,354.359,1.791,1.75312,0.00229,0.22593,0.3861,0.15036,0.03451,2.82398,2.24877,0.00389,9.68399e-05,9.68399e-05,9.68399e-05
50,360.857,1.76501,1.43394,0.0022,0.23371,0.38361,0.16634,0.041,2.76672,2.21455,0.00381,9.67085e-05,9.67085e-05,9.67085e-05
51,367.333,1.78238,1.54817,0.00221,0.23721,0.36616,0.16423,0.03792,2.86172,2.17964,0.00406,9.65746e-05,9.65746e-05,9.65746e-05
52,373.875,1.83,1.43792,0.00213,0.24617,0.39235,0.17136,0.0393,2.82507,2.19049,0.00398,9.6438e-05,9.6438e-05,9.6438e-05
53,380.353,1.82531,1.45925,0.00211,0.22481,0.37487,0.16174,0.03698,2.80092,2.26421,0.00383,9.6299e-05,9.6299e-05,9.6299e-05
54,386.801,1.8362,1.64292,0.0024,0.2501,0.39933,0.19056,0.04548,2.81699,2.13399,0.00386,9.61573e-05,9.61573e-05,9.61573e-05
55,393.296,1.80411,1.42629,0.00227,0.27078,0.40374,0.21522,0.05771,2.65522,2.1096,0.00355,9.60131e-05,9.60131e-05,9.60131e-05
56,399.796,1.77793,1.56307,0.00236,0.2658,0.40288,0.21738,0.05316,2.78755,2.10683,0.00383,9.58664e-05,9.58664e-05,9.58664e-05
57,406.252,1.83613,1.55312,0.00225,0.25048,0.40377,0.21516,0.05429,2.78774,2.16654,0.00381,9.57172e-05,9.57172e-05,9.57172e-05
58,412.794,1.81812,1.48894,0.00216,0.25314,0.44903,0.23472,0.06229,2.6224,2.20319,0.00351,9.55655e-05,9.55655e-05,9.55655e-05
59,419.459,1.78333,1.44413,0.00224,0.23182,0.42743,0.19673,0.04363,2.88025,2.29258,0.00401,9.54112e-05,9.54112e-05,9.54112e-05
60,425.894,1.78564,1.45162,0.00224,0.24607,0.44045,0.20538,0.0491,2.76444,2.26643,0.00382,9.52545e-05,9.52545e-05,9.52545e-05
61,432.446,1.84885,1.48351,0.00225,0.28108,0.4027,0.21615,0.0526,2.7417,2.12633,0.00377,9.50953e-05,9.50953e-05,9.50953e-05
62,438.865,1.74653,1.35073,0.00217,0.25506,0.35996,0.18772,0.03841,2.95963,2.11965,0.00424,9.49336e-05,9.49336e-05,9.49336e-05
63,445.343,1.78613,1.39338,0.00204,0.29991,0.40473,0.22051,0.05108,2.76354,2.07232,0.00391,9.47695e-05,9.47695e-05,9.47695e-05
64,451.954,1.76813,1.30695,0.00214,0.25767,0.3655,0.17001,0.0357,2.94515,2.16377,0.00416,9.46028e-05,9.46028e-05,9.46028e-05
65,458.4,1.73797,1.35702,0.00214,0.27188,0.38543,0.18722,0.03965,2.93147,2.1162,0.00408,9.44338e-05,9.44338e-05,9.44338e-05
66,464.868,1.75643,1.44604,0.00219,0.25609,0.37732,0.17042,0.03372,3.01804,2.14857,0.00431,9.42623e-05,9.42623e-05,9.42623e-05
67,471.37,1.76216,1.29664,0.00221,0.27551,0.39052,0.18392,0.03881,2.91963,2.15314,0.00414,9.40884e-05,9.40884e-05,9.40884e-05
68,479.156,1.74823,1.316,0.00203,0.34727,0.39392,0.24056,0.0567,2.80258,2.06662,0.00387,9.39121e-05,9.39121e-05,9.39121e-05
69,485.693,1.81383,1.34264,0.00217,0.29252,0.36886,0.20962,0.0464,2.89295,2.13027,0.00401,9.37334e-05,9.37334e-05,9.37334e-05
70,492.409,1.76835,1.32179,0.00204,0.27055,0.40913,0.21468,0.0512,2.77781,2.18949,0.00382,9.35523e-05,9.35523e-05,9.35523e-05
71,499.047,1.73837,1.26176,0.00211,0.2602,0.39958,0.22461,0.05053,2.89135,2.12345,0.00407,9.33688e-05,9.33688e-05,9.33688e-05
72,505.52,1.70961,1.24182,0.00214,0.28069,0.39283,0.21158,0.04895,2.85073,2.14998,0.00398,9.3183e-05,9.3183e-05,9.3183e-05
73,511.989,1.77538,1.30653,0.00224,0.26417,0.35037,0.19058,0.04092,2.97746,2.1447,0.00421,9.29948e-05,9.29948e-05,9.29948e-05
74,518.43,1.73148,1.3401,0.00206,0.31535,0.40987,0.23531,0.06069,2.75569,2.06455,0.00379,9.28042e-05,9.28042e-05,9.28042e-05
75,524.983,1.78399,1.33448,0.00212,0.32215,0.42282,0.23018,0.05489,2.81133,2.06571,0.00393,9.26113e-05,9.26113e-05,9.26113e-05
76,531.442,1.78118,1.39245,0.0022,0.29479,0.36655,0.19202,0.04124,2.9702,2.21227,0.00422,9.24161e-05,9.24161e-05,9.24161e-05
77,537.921,1.78274,1.26592,0.00208,0.34137,0.40492,0.2563,0.06433,2.87799,2.01804,0.00402,9.22186e-05,9.22186e-05,9.22186e-05
78,544.679,1.78491,1.27849,0.00209,0.38067,0.44061,0.30798,0.08458,2.78894,1.91068,0.00382,9.20188e-05,9.20188e-05,9.20188e-05
79,551.226,1.74417,1.25781,0.00211,0.30575,0.36913,0.20575,0.0454,3.00113,2.1186,0.00421,9.18167e-05,9.18167e-05,9.18167e-05
80,557.667,1.75987,1.29882,0.00222,0.3109,0.39882,0.22598,0.05588,2.81651,2.09334,0.00386,9.16124e-05,9.16124e-05,9.16124e-05
81,564.183,1.68658,1.16524,0.0022,0.32908,0.42791,0.26325,0.06373,2.89968,1.93423,0.004,9.14058e-05,9.14058e-05,9.14058e-05
82,570.626,1.71141,1.31708,0.00209,0.30847,0.42576,0.22669,0.05197,2.94545,1.98681,0.00411,9.11969e-05,9.11969e-05,9.11969e-05
83,578.346,1.74205,1.30534,0.00198,0.34003,0.40644,0.23127,0.05757,2.83494,2.15399,0.00393,9.09858e-05,9.09858e-05,9.09858e-05
84,584.881,1.70481,1.1968,0.002,0.35183,0.41173,0.25476,0.06469,2.76223,2.12258,0.00378,9.07725e-05,9.07725e-05,9.07725e-05
85,591.318,1.75202,1.19096,0.00207,0.32274,0.41325,0.23804,0.05836,2.76965,2.15951,0.00381,9.0557e-05,9.0557e-05,9.0557e-05
86,598.06,1.69846,1.23761,0.00208,0.30554,0.41952,0.22096,0.05328,2.82054,2.22676,0.00392,9.03393e-05,9.03393e-05,9.03393e-05
87,604.611,1.70465,1.2085,0.00207,0.26154,0.40529,0.18886,0.04188,2.85414,2.38149,0.00396,9.01194e-05,9.01194e-05,9.01194e-05
88,611.751,1.70919,1.22782,0.00201,0.26164,0.41731,0.202,0.04739,2.8033,2.33448,0.00391,8.98973e-05,8.98973e-05,8.98973e-05
89,618.217,1.74739,1.21384,0.00208,0.25684,0.41217,0.20627,0.04808,2.88331,2.22837,0.00403,8.96731e-05,8.96731e-05,8.96731e-05
90,625.691,1.65152,1.09551,0.00189,0.2767,0.39788,0.20285,0.04761,2.85177,2.39161,0.00399,8.94467e-05,8.94467e-05,8.94467e-05
91,632.145,1.68334,1.20481,0.00211,0.26486,0.40811,0.20021,0.04835,2.79637,2.43887,0.00389,8.92183e-05,8.92183e-05,8.92183e-05
92,638.537,1.69499,1.1322,0.00198,0.26437,0.35862,0.18841,0.04217,2.91303,2.42361,0.0042,8.89877e-05,8.89877e-05,8.89877e-05
93,645.16,1.6675,1.09752,0.00191,0.28468,0.32064,0.19244,0.03886,3.02385,2.4454,0.00438,8.8755e-05,8.8755e-05,8.8755e-05
94,651.564,1.65719,1.26477,0.00203,0.25356,0.33569,0.17005,0.03404,3.04554,2.5441,0.00436,8.85202e-05,8.85202e-05,8.85202e-05
95,658.105,1.69194,1.26403,0.00205,0.25937,0.3543,0.16955,0.03337,3.07345,2.57051,0.00441,8.82834e-05,8.82834e-05,8.82834e-05
96,664.524,1.65606,1.14701,0.00198,0.32085,0.34407,0.21398,0.0461,2.9327,2.40736,0.00417,8.80445e-05,8.80445e-05,8.80445e-05
97,670.933,1.63106,1.1354,0.002,0.30349,0.32456,0.20926,0.04359,2.99658,2.37962,0.00426,8.78036e-05,8.78036e-05,8.78036e-05
98,677.471,1.68355,1.16702,0.00201,0.31446,0.39445,0.2267,0.05802,2.75031,2.29325,0.00375,8.75606e-05,8.75606e-05,8.75606e-05
99,683.847,1.69845,1.17221,0.00205,0.30423,0.40132,0.22703,0.05983,2.6844,2.4209,0.00359,8.73157e-05,8.73157e-05,8.73157e-05
100,690.419,1.68385,1.1171,0.00202,0.29697,0.39844,0.20541,0.04741,2.83794,2.41171,0.00387,8.70687e-05,8.70687e-05,8.70687e-05
101,696.971,1.72205,1.15928,0.00206,0.34911,0.35953,0.24343,0.06198,2.7425,2.324,0.00376,8.68198e-05,8.68198e-05,8.68198e-05
102,703.401,1.68163,1.09876,0.002,0.29917,0.34827,0.21484,0.04788,2.94813,2.42268,0.00423,8.65689e-05,8.65689e-05,8.65689e-05
103,709.848,1.71339,1.0743,0.00199,0.30496,0.38222,0.21553,0.04445,3.00792,2.39117,0.00435,8.63161e-05,8.63161e-05,8.63161e-05
104,716.405,1.69844,1.1255,0.00199,0.31214,0.40145,0.23118,0.05425,2.84594,2.31647,0.00393,8.60613e-05,8.60613e-05,8.60613e-05
105,722.873,1.6827,1.07004,0.00192,0.30893,0.39835,0.23518,0.05664,2.84989,2.25543,0.00393,8.58046e-05,8.58046e-05,8.58046e-05
106,729.305,1.66878,1.0773,0.00193,0.3532,0.39118,0.24264,0.05821,2.87554,2.27251,0.00409,8.5546e-05,8.5546e-05,8.5546e-05
107,735.906,1.69126,1.09669,0.00188,0.37042,0.41125,0.27397,0.0743,2.67285,2.34287,0.00369,8.52856e-05,8.52856e-05,8.52856e-05
108,742.378,1.73507,1.20136,0.00196,0.28393,0.37302,0.19833,0.04786,2.87702,2.40446,0.00404,8.50232e-05,8.50232e-05,8.50232e-05
109,748.823,1.68048,1.13586,0.00199,0.27665,0.34308,0.17917,0.04074,2.96169,2.44427,0.0042,8.4759e-05,8.4759e-05,8.4759e-05
110,755.359,1.69522,1.0844,0.00198,0.26692,0.36198,0.17767,0.03785,2.98085,2.47823,0.00429,8.4493e-05,8.4493e-05,8.4493e-05
111,761.824,1.68346,1.07223,0.00198,0.2649,0.35361,0.169,0.03509,3.01086,2.47957,0.00433,8.42252e-05,8.42252e-05,8.42252e-05
112,768.26,1.64901,1.04684,0.00193,0.30907,0.39295,0.22657,0.05609,2.79477,2.31156,0.0039,8.39555e-05,8.39555e-05,8.39555e-05
113,774.757,1.61481,1.00449,0.00189,0.301,0.4341,0.20992,0.05123,2.80667,2.34864,0.00392,8.36841e-05,8.36841e-05,8.36841e-05
114,781.308,1.6717,1.08434,0.00203,0.30806,0.41573,0.21792,0.05221,2.83208,2.31805,0.00395,8.34109e-05,8.34109e-05,8.34109e-05
115,787.816,1.68101,1.08606,0.00189,0.31677,0.38301,0.25961,0.06452,2.88889,2.26498,0.00411,8.31359e-05,8.31359e-05,8.31359e-05
116,794.222,1.65063,1.04405,0.00191,0.33423,0.37737,0.27415,0.06961,2.82243,2.24364,0.00394,8.28592e-05,8.28592e-05,8.28592e-05
117,800.723,1.70388,1.09312,0.00199,0.29857,0.39236,0.22994,0.05609,2.81184,2.27516,0.00385,8.25808e-05,8.25808e-05,8.25808e-05
118,807.275,1.67951,1.09057,0.00192,0.30174,0.40487,0.23361,0.05674,2.81787,2.29311,0.00385,8.23007e-05,8.23007e-05,8.23007e-05
119,813.687,1.652,1.07735,0.00181,0.34478,0.42566,0.27766,0.0713,2.73412,2.36056,0.0037,8.20189e-05,8.20189e-05,8.20189e-05
120,820.23,1.64018,1.03282,0.00197,0.31062,0.41644,0.2537,0.05946,2.84048,2.26954,0.00394,8.17354e-05,8.17354e-05,8.17354e-05
121,826.808,1.6353,1.06411,0.00186,0.35318,0.40507,0.2837,0.06914,2.80872,2.37395,0.00383,8.14503e-05,8.14503e-05,8.14503e-05
122,833.271,1.64144,1.0422,0.00193,0.34528,0.41071,0.26228,0.06064,2.86305,2.56206,0.00392,8.11636e-05,8.11636e-05,8.11636e-05
123,839.767,1.7191,1.0898,0.00193,0.30197,0.36685,0.241,0.05828,2.78509,2.49218,0.00379,8.08752e-05,8.08752e-05,8.08752e-05
124,846.33,1.63454,1.05418,0.00193,0.31426,0.40967,0.2565,0.06203,2.78167,2.4113,0.00381,8.05853e-05,8.05853e-05,8.05853e-05
125,852.79,1.65846,1.01101,0.00189,0.34015,0.40472,0.28458,0.07286,2.7497,2.35501,0.00376,8.02938e-05,8.02938e-05,8.02938e-05
126,859.241,1.67219,1.06641,0.00186,0.33491,0.37544,0.25879,0.06246,2.84717,2.39348,0.00391,8.00007e-05,8.00007e-05,8.00007e-05
127,865.947,1.67591,1.02112,0.00193,0.27029,0.31252,0.21338,0.05169,2.85263,2.47367,0.00391,7.9706e-05,7.9706e-05,7.9706e-05
128,872.379,1.58422,0.94856,0.00181,0.27495,0.3285,0.22086,0.05631,2.74528,2.52307,0.00375,7.94099e-05,7.94099e-05,7.94099e-05
129,878.866,1.64909,1.01766,0.00186,0.26273,0.32913,0.20774,0.05009,2.79666,2.51099,0.00387,7.91122e-05,7.91122e-05,7.91122e-05
130,885.402,1.65004,1.0105,0.00193,0.26943,0.32432,0.21349,0.04873,2.89362,2.49508,0.00394,7.88131e-05,7.88131e-05,7.88131e-05
131,891.873,1.69843,1.02547,0.00181,0.27352,0.34126,0.25439,0.06316,2.78931,2.42271,0.00372,7.85124e-05,7.85124e-05,7.85124e-05
132,898.428,1.5915,0.99339,0.0018,0.37767,0.40919,0.3032,0.07357,2.81655,2.4067,0.00382,7.82104e-05,7.82104e-05,7.82104e-05
133,904.846,1.65354,0.98729,0.00184,0.39405,0.43238,0.29409,0.07023,2.81224,2.41037,0.00388,7.79069e-05,7.79069e-05,7.79069e-05
134,911.392,1.53925,0.92712,0.00179,0.40747,0.44567,0.32837,0.07722,2.82985,2.24595,0.00392,7.76019e-05,7.76019e-05,7.76019e-05
135,917.938,1.62393,0.93233,0.00185,0.43278,0.46444,0.35564,0.0916,2.74979,2.19493,0.00374,7.72956e-05,7.72956e-05,7.72956e-05
136,924.487,1.61539,0.99209,0.00186,0.40078,0.43103,0.3009,0.06972,2.84972,2.27465,0.00396,7.6988e-05,7.6988e-05,7.6988e-05
137,930.935,1.64057,1.02288,0.00195,0.40683,0.43845,0.31072,0.07166,2.86359,2.28837,0.00403,7.66789e-05,7.66789e-05,7.66789e-05
138,937.499,1.61969,0.93521,0.00185,0.39401,0.4038,0.30148,0.07199,2.83571,2.31713,0.00394,7.63685e-05,7.63685e-05,7.63685e-05
139,943.965,1.66656,1.03247,0.00193,0.3912,0.40483,0.27777,0.06168,2.9003,2.43069,0.00407,7.60568e-05,7.60568e-05,7.60568e-05
140,951.652,1.64765,1.05662,0.00187,0.38991,0.37662,0.27116,0.06113,2.90829,2.4448,0.00408,7.57438e-05,7.57438e-05,7.57438e-05
141,972.838,1.62383,0.97714,0.00186,0.37038,0.37857,0.25963,0.05867,2.89998,2.42292,0.00408,7.54296e-05,7.54296e-05,7.54296e-05
142,979.347,1.64455,1.0053,0.00179,0.35322,0.43602,0.29372,0.07232,2.78997,2.26209,0.00386,7.5114e-05,7.5114e-05,7.5114e-05
143,985.774,1.55496,0.93375,0.00171,0.39134,0.41687,0.29414,0.06868,2.79796,2.34051,0.00384,7.47973e-05,7.47973e-05,7.47973e-05
144,992.354,1.59353,0.97166,0.00188,0.39265,0.40175,0.27127,0.06063,2.89929,2.36672,0.00406,7.44793e-05,7.44793e-05,7.44793e-05
145,998.841,1.60805,0.98422,0.00181,0.42002,0.42603,0.30978,0.07289,2.85302,2.33994,0.00393,7.41601e-05,7.41601e-05,7.41601e-05
146,1005.4,1.58115,0.90818,0.00181,0.44373,0.39693,0.31552,0.07001,2.94408,2.36598,0.00413,7.38397e-05,7.38397e-05,7.38397e-05
147,1011.89,1.63306,1.01432,0.00176,0.49207,0.45309,0.37246,0.09946,2.70341,2.28139,0.00364,7.35181e-05,7.35181e-05,7.35181e-05
148,1018.46,1.63902,1.00626,0.00184,0.46804,0.43243,0.33183,0.08328,2.7878,2.32447,0.00375,7.31955e-05,7.31955e-05,7.31955e-05
149,1025,1.58382,0.96525,0.00181,0.48402,0.44555,0.38831,0.09562,2.82061,2.27206,0.00381,7.28717e-05,7.28717e-05,7.28717e-05
150,1031.44,1.57716,0.91616,0.00182,0.45379,0.36821,0.33091,0.07295,2.95026,2.3486,0.0041,7.25467e-05,7.25467e-05,7.25467e-05
151,1040.02,1.63885,0.94361,0.00177,0.42642,0.39144,0.31003,0.07465,2.81107,2.34832,0.00383,7.22208e-05,7.22208e-05,7.22208e-05
152,1069.41,1.57211,0.97696,0.00184,0.41944,0.38858,0.30259,0.07165,2.82421,2.30902,0.00386,7.18937e-05,7.18937e-05,7.18937e-05
153,1080.93,1.61943,0.95348,0.00177,0.46928,0.44225,0.37537,0.10316,2.64948,2.16863,0.0035,7.15656e-05,7.15656e-05,7.15656e-05
154,1087.5,1.61889,0.97053,0.00178,0.40257,0.42,0.31404,0.07587,2.79705,2.26088,0.00378,7.12365e-05,7.12365e-05,7.12365e-05
155,1094.05,1.58209,0.91801,0.00182,0.45018,0.41439,0.35583,0.08677,2.79306,2.24458,0.00379,7.09064e-05,7.09064e-05,7.09064e-05
156,1100.51,1.58838,0.92499,0.00176,0.45048,0.39973,0.35735,0.0897,2.79636,2.25524,0.00384,7.05753e-05,7.05753e-05,7.05753e-05
157,1106.97,1.56856,0.9306,0.00182,0.46329,0.41938,0.37962,0.08899,2.86441,2.20077,0.00403,7.02432e-05,7.02432e-05,7.02432e-05
158,1113.48,1.58675,0.91382,0.00169,0.48914,0.46116,0.39175,0.10682,2.68555,2.07392,0.00365,6.99102e-05,6.99102e-05,6.99102e-05
159,1120.06,1.59771,0.90114,0.00177,0.50299,0.44456,0.3774,0.09524,2.77972,2.07901,0.00376,6.95763e-05,6.95763e-05,6.95763e-05
160,1126.57,1.60449,0.93646,0.00172,0.50296,0.46475,0.41113,0.11069,2.69478,2.00118,0.00366,6.92415e-05,6.92415e-05,6.92415e-05
161,1133.22,1.61738,0.9487,0.00173,0.49138,0.45212,0.39785,0.10131,2.78916,2.05262,0.00385,6.89058e-05,6.89058e-05,6.89058e-05
162,1139.68,1.57334,0.89356,0.00172,0.47999,0.41756,0.35785,0.08364,2.8956,2.12751,0.00404,6.85692e-05,6.85692e-05,6.85692e-05
163,1146.12,1.50189,0.91567,0.00165,0.47185,0.45134,0.3869,0.09793,2.80928,2.10976,0.00384,6.82318e-05,6.82318e-05,6.82318e-05
164,1152.65,1.56042,0.87931,0.0018,0.45467,0.46077,0.38623,0.09064,2.856,2.11809,0.00394,6.78936e-05,6.78936e-05,6.78936e-05
165,1159.09,1.56094,0.91454,0.0017,0.40022,0.43385,0.32274,0.07144,2.96623,2.16032,0.00423,6.75546e-05,6.75546e-05,6.75546e-05
166,1165.53,1.60907,0.94362,0.00167,0.44155,0.46471,0.37795,0.09534,2.79668,2.13935,0.00385,6.72148e-05,6.72148e-05,6.72148e-05
167,1172.04,1.56039,0.90118,0.0019,0.38302,0.43504,0.30294,0.06813,2.92593,2.27688,0.0041,6.68743e-05,6.68743e-05,6.68743e-05
168,1178.48,1.57727,0.90586,0.00174,0.42441,0.45289,0.3334,0.07932,2.86258,2.30929,0.00394,6.6533e-05,6.6533e-05,6.6533e-05
169,1185,1.58541,0.8948,0.00174,0.39291,0.4341,0.30656,0.06875,2.93478,2.379,0.00409,6.6191e-05,6.6191e-05,6.6191e-05
170,1192.81,1.59134,0.90504,0.00182,0.41789,0.461,0.33349,0.08203,2.83223,2.3695,0.00389,6.58484e-05,6.58484e-05,6.58484e-05
171,1199.22,1.57818,0.89455,0.00172,0.41875,0.46981,0.33211,0.07813,2.84157,2.34262,0.00393,6.5505e-05,6.5505e-05,6.5505e-05
172,1207.18,1.58829,0.89716,0.00184,0.42337,0.44381,0.31823,0.07328,2.88289,2.32573,0.00399,6.51611e-05,6.51611e-05,6.51611e-05
